reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2026-02-21,large,7457.93,78.0,7091.25,75.0,8814.75,8391.26,3.49,194.46,30.03,1495.32,
200101,เขื่อนภูมิพล,2026-02-21,large,11166.22,83.0,8728.03,65.0,12936.11,10285.31,0.88,498.44,45.09,2161.15,
100104,เขื่อนแม่กวงอุดมธารา,2026-02-21,large,220.43,84.0,177.01,67.0,257.55,212.05,0.15,12.54,0.89,50.4,
100107,เขื่อนแควน้อยบำรุงแดน,2026-02-21,large,607.41,65.0,655.63,70.0,833.05,781.4,,4.05,4.32,220.32,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2026-02-21,large,245.51,93.0,260.46,98.0,277.75,284.3,0.05,10.4,1.13,41.53,
100108,เขื่อนแม่มอก,2026-02-21,large,58.02,53.0,43.47,40.0,98.94,83.4,,2.49,0.72,43.06,
100105,เขื่อนกิ่วลม,2026-02-21,large,72.11,68.0,93.59,88.0,104.97,99.9,0.79,51.58,1.39,84.48,
100106,เขื่อนกิ่วคอหมา,2026-02-21,large,165.8,98.0,130.78,77.0,185.21,180.86,0.1,6.45,0.77,26.86,
200205,เขื่อนอุบลรัตน์,2026-02-21,large,1665.23,68.0,1346.82,55.0,2102.29,1810.27,1.39,42.12,6.1,367.24,
200204,เขื่อนจุฬาภรณ์,2026-02-21,large,119.77,73.0,71.15,43.0,154.41,108.62,0.24,7.38,,27.14,
200203,เขื่อนน้ำพุง,2026-02-21,large,123.36,75.0,72.86,44.0,131.7,78.1,0.02,2.42,0.1,4.93,
200212,เขื่อนสิรินธร,2026-02-21,large,1307.57,67.0,1236.71,63.0,1649.3,1423.26,,33.1,2.06,170.67,
100208,เขื่อนลำพระเพลิง,2026-02-21,large,81.06,52.0,80.41,52.0,87.31,89.69,0.03,1.14,0.09,3.45,
100207,เขื่อนลำตะคอง,2026-02-21,large,142.13,45.0,69.89,22.0,168.46,93.55,,2.79,0.26,15.12,
100210,เขื่อนลำแชะ,2026-02-21,large,192.0,70.0,132.29,48.0,228.8,148.45,,1.49,0.9,26.96,
100201,เขื่อนห้วยหลวง,2026-02-21,large,88.13,65.0,73.79,54.0,115.13,98.39,,0.0,0.25,17.47,
100206,เขื่อนลำปาว,2026-02-21,large,1278.22,65.0,1314.8,66.0,1746.89,1642.47,,53.71,9.3,440.78,
100211,เขื่อนลำนางรอง,2026-02-21,large,55.76,46.0,40.03,33.0,60.67,43.66,,1.35,,1.62,
