reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2022-10-21,large,6804.0,72.0,4399.0,46.0,4382.0,5320.0,12.54,4931.62,3.0,2304.74,
200101,เขื่อนภูมิพล,2022-10-21,large,11752.0,87.0,7511.0,56.0,7978.0,5469.0,25.55,7534.03,1.17,3457.56,
100104,เขื่อนแม่กวงอุดมธารา,2022-10-21,large,236.48,90.0,66.77,25.0,85.71,110.44,0.76,412.43,0.68,66.41,
100107,เขื่อนแควน้อยบำรุงแดน,2022-10-21,large,950.0,101.0,937.0,100.0,859.0,407.04,5.78,1958.04,2.59,1841.77,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2022-10-21,large,261.32,99.0,102.51,39.0,114.33,141.52,1.01,350.67,0.38,203.59,
100108,เขื่อนแม่มอก,2022-10-21,large,111.0,101.0,114.0,104.0,100.0,42.6,0.64,298.97,0.64,214.45,
100105,เขื่อนกิ่วลม,2022-10-21,large,102.63,97.0,86.23,81.0,96.84,68.43,4.07,1062.07,4.07,1054.6,
100106,เขื่อนกิ่วคอหมา,2022-10-21,large,185.75,109.0,117.18,69.0,140.54,75.88,0.9,523.75,2.53,474.35,
200205,เขื่อนอุบลรัตน์,2022-10-21,large,3099.15,127.0,2536.18,104.0,2071.33,1495.11,30.35,5266.73,14.96,2836.47,
200204,เขื่อนจุฬาภรณ์,2022-10-21,large,153.56,94.0,166.65,102.0,154.52,145.37,0.45,224.32,,103.53,
200203,เขื่อนน้ำพุง,2022-10-21,large,87.41,53.0,90.91,55.0,93.59,87.27,0.22,106.97,,91.92,
200212,เขื่อนสิรินธร,2022-10-21,large,1795.63,91.0,1744.26,89.0,1693.75,1626.06,3.26,2255.47,5.07,1497.97,
100208,เขื่อนลำพระเพลิง,2022-10-21,large,146.0,94.0,156.0,101.0,153.0,154.41,0.47,256.81,0.4,279.03,
100207,เขื่อนลำตะคอง,2022-10-21,large,360.0,114.0,318.0,101.0,325.0,345.22,0.71,404.17,1.3,309.21,
100210,เขื่อนลำแชะ,2022-10-21,large,274.0,100.0,271.0,99.0,275.0,243.38,0.85,228.38,0.98,198.93,
100201,เขื่อนห้วยหลวง,2022-10-21,large,131.0,97.0,80.0,59.0,72.08,57.8,0.14,208.08,0.2,80.12,
100206,เขื่อนลำปาว,2022-10-21,large,1847.0,93.0,1159.0,59.0,1213.0,946.48,4.13,2199.98,2.84,1103.0,
100211,เขื่อนลำนางรอง,2022-10-21,large,123.0,101.0,112.0,92.0,116.0,99.13,0.45,137.88,0.36,82.15,
100209,เขื่อนมูลบน,2022-10-21,large,143.0,101.0,145.0,103.0,139.0,141.0,0.81,121.78,0.77,107.48,
100202,เขื่อนน้ำอูน,2022-10-21,large,400.0,77.0,337.0,65.0,306.0,232.75,0.4,359.6,1.6,181.07,
100301,เขื่อนป่าสักชลสิทธิ์,2022-10-21,large,1004.0,105.0,1014.0,106.0,855.0,656.66,34.02,3779.76,25.95,3309.41,
100302,เขื่อนทับเสลา,2022-10-21,large,164.62,103.0,165.61,104.0,137.08,108.19,1.62,240.85,2.11,280.89,
100303,เขื่อนกระเสียว,2022-10-21,large,305.39,102.0,304.53,102.0,299.99,199.15,1.96,435.89,1.76,365.02,
200402,เขื่อนวชิราลงกรณ,2022-10-21,large,6304.95,71.0,7515.83,85.0,7491.08,4675.21,7.91,4032.54,7.04,4824.54,
200401,เขื่อนศรีนครินทร์,2022-10-21,large,15821.7,89.0,15430.57,87.0,16338.26,13191.95,23.27,5254.41,4.34,5447.45,
100514,เขื่อนนฤบดินทรจินดา,2022-10-21,large,297.0,101.0,317.66,108.0,248.0,222.9,0.58,351.41,0.5,253.14,
100503,เขื่อนบางพระ,2022-10-21,large,116.0,99.0,97.36,83.0,108.0,75.48,0.07,90.3,0.4,94.88,
100501,เขื่อนขุนด่านปราการชล,2022-10-21,large,225.0,100.0,224.0,100.0,196.0,192.53,0.3,294.52,0.04,255.92,
100502,เขื่อนคลองสียัด,2022-10-21,large,389.0,93.0,247.0,59.0,206.0,161.87,0.3,400.81,0.21,178.66,
100504,เขื่อนหนองปลาไหล,2022-10-21,large,175.0,107.0,179.0,109.0,164.0,157.62,1.53,260.32,0.57,114.33,
100505,เขื่อนประแสร์,2022-10-21,large,275.1,93.0,286.32,97.0,277.34,228.21,0.28,313.66,0.11,274.07,
200603,เขื่อนรัชชประภา,2022-10-21,large,3654.35,65.0,4250.4,75.0,4473.53,3750.77,48.55,2292.54,5.37,2991.45,
200604,เขื่อนบางลาง,2022-10-21,large,730.33,50.0,709.7,49.0,1048.76,1369.0,3.91,1932.63,3.08,2187.56,
200601,เขื่อนแก่งกระจาน,2022-10-21,large,513.8,72.0,594.84,84.0,636.55,520.16,3.05,559.52,1.74,541.62,
