reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2022-10-29,large,6863.0,72.0,4448.0,47.0,4382.0,5320.0,11.99,5032.82,9.07,2340.53,
200101,เขื่อนภูมิพล,2022-10-29,large,11923.0,89.0,7911.0,59.0,7978.0,5469.0,19.95,7720.09,1.33,3465.55,
100104,เขื่อนแม่กวงอุดมธารา,2022-10-29,large,239.37,91.0,68.76,26.0,85.71,110.44,0.73,418.64,0.06,68.51,
100107,เขื่อนแควน้อยบำรุงแดน,2022-10-29,large,957.0,102.0,947.0,101.0,859.0,407.04,2.72,1986.47,2.59,1862.49,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2022-10-29,large,266.5,101.0,105.58,40.0,114.33,141.52,0.72,358.64,0.39,206.37,
100108,เขื่อนแม่มอก,2022-10-29,large,110.0,100.0,112.0,102.0,100.0,42.6,0.25,302.11,0.39,218.29,
100105,เขื่อนกิ่วลม,2022-10-29,large,100.42,95.0,90.21,85.0,96.84,68.43,3.39,1094.6,3.89,1089.35,
100106,เขื่อนกิ่วคอหมา,2022-10-29,large,176.68,104.0,126.96,75.0,140.54,75.88,0.99,531.59,1.51,491.26,
200205,เขื่อนอุบลรัตน์,2022-10-29,large,2936.98,121.0,2817.05,116.0,2071.33,1495.11,4.93,5380.21,14.01,2951.12,
200204,เขื่อนจุฬาภรณ์,2022-10-29,large,153.14,93.0,163.2,100.0,154.52,145.37,0.64,228.12,0.61,107.54,
200203,เขื่อนน้ำพุง,2022-10-29,large,88.42,54.0,94.05,57.0,93.59,87.27,0.07,108.57,,91.92,
200212,เขื่อนสิรินธร,2022-10-29,large,1790.18,91.0,1784.74,91.0,1693.75,1626.06,3.72,2275.78,2.8,1513.18,
100208,เขื่อนลำพระเพลิง,2022-10-29,large,145.0,94.0,149.0,96.0,153.0,154.41,0.41,260.01,0.7,282.53,
100207,เขื่อนลำตะคอง,2022-10-29,large,355.0,113.0,332.0,106.0,325.0,345.22,1.48,412.32,1.56,320.02,
100210,เขื่อนลำแชะ,2022-10-29,large,269.0,98.0,271.0,99.0,275.0,243.38,0.12,233.45,1.16,207.77,
100201,เขื่อนห้วยหลวง,2022-10-29,large,129.0,95.0,84.0,62.0,72.08,57.8,0.25,209.71,0.11,81.4,
100206,เขื่อนลำปาว,2022-10-29,large,1828.0,92.0,1244.0,63.0,1213.0,946.48,0.34,2212.46,1.66,1123.95,
100211,เขื่อนลำนางรอง,2022-10-29,large,122.0,100.0,114.0,94.0,116.0,99.13,0.37,140.41,0.28,84.55,
100209,เขื่อนมูลบน,2022-10-29,large,140.0,99.0,146.0,104.0,139.0,141.0,0.62,125.69,0.86,113.47,
100202,เขื่อนน้ำอูน,2022-10-29,large,385.0,74.0,344.0,66.0,306.0,232.75,0.25,362.71,1.06,193.19,
100301,เขื่อนป่าสักชลสิทธิ์,2022-10-29,large,983.0,102.0,983.0,102.0,855.0,656.66,2.78,3900.6,6.1,3436.81,
100302,เขื่อนทับเสลา,2022-10-29,large,161.81,101.0,162.8,102.0,137.08,108.19,0.68,244.51,0.52,287.36,
100303,เขื่อนกระเสียว,2022-10-29,large,300.71,101.0,297.75,100.0,299.99,199.15,0.15,442.39,0.8,374.65,
200402,เขื่อนวชิราลงกรณ,2022-10-29,large,6295.39,71.0,7658.17,86.0,7491.08,4675.21,4.47,4100.75,9.98,4895.37,
200401,เขื่อนศรีนครินทร์,2022-10-29,large,15935.15,90.0,15806.09,89.0,16338.26,13191.95,18.97,5426.87,2.88,5502.19,
100514,เขื่อนนฤบดินทรจินดา,2022-10-29,large,296.0,100.0,314.0,106.0,248.0,222.9,0.44,354.38,0.1,256.3,
100503,เขื่อนบางพระ,2022-10-29,large,114.0,97.0,10.65,9.0,108.0,75.48,0.11,91.94,0.44,98.16,
100501,เขื่อนขุนด่านปราการชล,2022-10-29,large,224.0,100.0,224.0,100.0,196.0,192.53,0.14,295.36,0.13,257.08,
100502,เขื่อนคลองสียัด,2022-10-29,large,387.0,92.0,252.0,60.0,206.0,161.87,0.14,401.82,0.21,180.34,
100504,เขื่อนหนองปลาไหล,2022-10-29,large,182.0,111.0,190.0,116.0,164.0,157.62,0.55,271.35,0.55,118.69,
100505,เขื่อนประแสร์,2022-10-29,large,275.33,93.0,289.89,98.0,277.34,228.21,,316.13,0.11,274.95,
200603,เขื่อนรัชชประภา,2022-10-29,large,3747.96,66.0,4313.17,76.0,4473.53,3750.77,7.94,2424.23,4.78,3026.77,
200604,เขื่อนบางลาง,2022-10-29,large,749.45,52.0,708.27,49.0,1048.76,1369.0,7.51,1984.0,4.08,2218.99,
200601,เขื่อนแก่งกระจาน,2022-10-29,large,528.28,74.0,653.43,92.0,636.55,520.16,4.41,594.22,1.73,561.06,
100602,เขื่อนปราณบุรี,2022-10-29,large,257.0,66.0,328.0,84.0,345.0,354.8,2.29,377.12,0.23,364.05,
rsv01,อ่างเก็บน้ำห้วยแม่ออน,2022-10-29,middle,4.593,101.39,1.506,33.25,28.44,,0.299,,0.299,,3.793
rsv02,อ่างเก็บน้ำแม่จอกหลวง,2022-10-29,middle,1.282,116.55,0.756,68.73,6.866,,0.002,,,,1.182
rsv03,อ่างเก็บน้ำห้วยมะนาว,2022-10-29,middle,3.018,70.19,2.562,59.58,2.374,,,,0.012,,2.918
rsv04,อ่างเก็บน้ำห้วยโป่งจ้อ,2022-10-29,middle,2.76,99.57,1.46,52.67,4.076,,0.287,,0.276,,2.71
