reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2022-12-24,large,6457.0,68.0,4415.0,46.0,4382.0,5320.0,5.62,5387.11,20.01,3060.41,
200101,เขื่อนภูมิพล,2022-12-24,large,12048.0,89.0,8155.0,61.0,7978.0,5469.0,4.82,8371.59,12.96,3945.11,
100104,เขื่อนแม่กวงอุดมธารา,2022-12-24,large,255.91,97.0,84.87,32.0,85.71,110.44,0.25,445.37,1.15,76.09,
100107,เขื่อนแควน้อยบำรุงแดน,2022-12-24,large,843.0,90.0,882.0,94.0,859.0,407.04,,2087.86,7.78,2062.39,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2022-12-24,large,274.98,104.0,115.28,44.0,114.33,141.52,0.11,389.03,0.04,228.29,
100108,เขื่อนแม่มอก,2022-12-24,large,94.32,86.0,105.0,95.0,100.0,42.6,0.04,308.64,0.18,240.64,
100105,เขื่อนกิ่วลม,2022-12-24,large,104.81,99.0,101.31,95.0,96.84,68.43,1.24,1163.31,1.09,1153.66,
100106,เขื่อนกิ่วคอหมา,2022-12-24,large,190.91,112.0,141.65,83.0,140.54,75.88,0.21,556.17,0.48,500.94,
200205,เขื่อนอุบลรัตน์,2022-12-24,large,2083.54,86.0,2151.36,88.0,2071.33,1495.11,2.72,5570.08,13.58,3843.15,
200204,เขื่อนจุฬาภรณ์,2022-12-24,large,148.03,90.0,159.9,98.0,154.52,145.37,0.07,245.24,0.55,125.18,
200203,เขื่อนน้ำพุง,2022-12-24,large,87.99,53.0,94.8,57.0,93.59,87.27,0.07,114.66,,93.73,
200212,เขื่อนสิรินธร,2022-12-24,large,1662.31,85.0,1717.57,87.0,1693.75,1626.06,0.07,2327.62,2.06,1580.42,
100208,เขื่อนลำพระเพลิง,2022-12-24,large,145.72,94.0,153.0,99.0,153.0,154.41,0.07,276.11,,299.6,
100207,เขื่อนลำตะคอง,2022-12-24,large,344.0,109.0,333.0,106.0,325.0,345.22,0.12,448.81,0.61,354.32,
100210,เขื่อนลำแชะ,2022-12-24,large,258.0,94.0,277.0,101.0,275.0,243.38,0.19,254.82,0.03,226.64,
100201,เขื่อนห้วยหลวง,2022-12-24,large,114.69,85.0,74.0,55.0,72.08,57.8,,215.47,0.37,89.22,
100206,เขื่อนลำปาว,2022-12-24,large,1733.07,88.0,1222.0,62.0,1213.0,946.48,,2322.84,0.37,1138.16,
100211,เขื่อนลำนางรอง,2022-12-24,large,115.17,95.0,117.0,96.0,116.0,99.13,,149.09,0.24,93.74,
100209,เขื่อนมูลบน,2022-12-24,large,134.0,95.0,140.0,99.0,139.0,141.0,,136.77,0.08,127.4,
100202,เขื่อนน้ำอูน,2022-12-24,large,346.25,67.0,315.0,61.0,306.0,232.75,0.02,378.91,1.06,223.41,
100301,เขื่อนป่าสักชลสิทธิ์,2022-12-24,large,898.75,94.0,894.0,93.0,855.0,656.66,,4018.99,7.39,3596.71,
100302,เขื่อนทับเสลา,2022-12-24,large,138.4,87.0,149.81,94.0,137.08,108.19,,265.5,1.2,325.7,
100303,เขื่อนกระเสียว,2022-12-24,large,296.91,99.0,300.03,100.0,299.99,199.15,0.26,482.68,0.06,406.59,
200402,เขื่อนวชิราลงกรณ,2022-12-24,large,5935.55,67.0,7551.27,85.0,7491.08,4675.21,0.58,4319.06,9.06,5422.76,
200401,เขื่อนศรีนครินทร์,2022-12-24,large,15860.76,89.0,16338.26,92.0,16338.26,13191.95,6.6,6038.45,9.51,6135.74,
100514,เขื่อนนฤบดินทรจินดา,2022-12-24,large,260.4,88.0,260.84,88.0,248.0,222.9,0.06,364.57,1.0,292.47,
100503,เขื่อนบางพระ,2022-12-24,large,110.67,95.0,109.0,93.0,108.0,75.48,0.05,102.27,0.39,119.53,
