reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2026-01-01,large,8814.75,93.0,8391.26,88.0,8814.75,8391.26,3.38,3.38,24.98,24.98,
200101,เขื่อนภูมิพล,2026-01-01,large,12936.11,96.0,10285.31,76.0,12936.11,10285.31,15.49,15.49,30.0,30.0,
100104,เขื่อนแม่กวงอุดมธารา,2026-01-01,large,257.55,98.0,212.05,81.0,257.55,212.05,0.39,0.39,0.77,0.77,
100107,เขื่อนแควน้อยบำรุงแดน,2026-01-01,large,833.05,89.0,781.4,83.0,833.05,781.4,0.37,0.37,4.32,4.32,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2026-01-01,large,277.75,105.0,284.3,107.0,277.75,284.3,0.38,0.38,0.38,0.38,
100108,เขื่อนแม่มอก,2026-01-01,large,98.94,90.0,83.4,76.0,98.94,83.4,0.13,0.13,0.69,0.69,
100105,เขื่อนกิ่วลม,2026-01-01,large,104.97,99.0,99.9,94.0,104.97,99.9,1.81,1.81,1.81,1.81,
100106,เขื่อนกิ่วคอหมา,2026-01-01,large,185.21,109.0,180.86,106.0,185.21,180.86,,0.0,1.09,1.09,
200205,เขื่อนอุบลรัตน์,2026-01-01,large,2102.29,86.0,1810.27,74.0,2102.29,1810.27,,0.0,4.0,4.0,
200204,เขื่อนจุฬาภรณ์,2026-01-01,large,154.41,94.0,108.62,66.0,154.41,108.62,0.1,0.1,,0.0,
200203,เขื่อนน้ำพุง,2026-01-01,large,131.7,80.0,78.1,47.0,131.7,78.1,,0.0,,0.0,
200212,เขื่อนสิรินธร,2026-01-01,large,1649.3,84.0,1423.26,72.0,1649.3,1423.26,,0.0,4.11,4.11,
100208,เขื่อนลำพระเพลิง,2026-01-01,large,87.31,56.0,89.69,58.0,87.31,89.69,,0.0,0.16,0.16,
100207,เขื่อนลำตะคอง,2026-01-01,large,168.46,54.0,93.55,30.0,168.46,93.55,0.19,0.19,0.26,0.26,
100210,เขื่อนลำแชะ,2026-01-01,large,228.8,83.0,148.45,54.0,228.8,148.45,,0.0,0.12,0.12,
100201,เขื่อนห้วยหลวง,2026-01-01,large,115.13,85.0,98.39,73.0,115.13,98.39,,0.0,0.08,0.08,
100206,เขื่อนลำปาว,2026-01-01,large,1746.89,88.0,1642.47,83.0,1746.89,1642.47,1.62,1.62,8.51,8.51,
