reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2021-10-04,large,4224.0,44.0,5679.0,60.0,5320.0,,20.75,2909.16,,3816.15,
200101,เขื่อนภูมิพล,2021-10-04,large,6800.0,51.0,5093.0,38.0,5469.0,,54.96,3396.4,,1722.46,
100104,เขื่อนแม่กวงอุดมธารา,2021-10-04,large,62.71,24.0,109.75,42.0,110.44,74.72,0.66,77.5,0.25,114.51,
100107,เขื่อนแควน้อยบำรุงแดน,2021-10-04,large,884.0,94.0,363.72,39.0,407.04,435.5,18.29,1187.89,14.18,690.94,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2021-10-04,large,100.17,38.0,136.87,52.0,141.52,151.65,0.45,45.37,0.14,84.45,
100108,เขื่อนแม่มอก,2021-10-04,large,113.08,103.0,34.1,31.0,42.6,,1.55,286.35,1.97,180.74,
100105,เขื่อนกิ่วลม,2021-10-04,large,81.15,76.0,57.01,54.0,68.43,55.85,2.27,205.34,1.13,192.95,
100106,เขื่อนกิ่วคอหมา,2021-10-04,large,101.36,60.0,100.75,59.0,75.88,106.56,2.4,90.93,0.27,60.17,
200205,เขื่อนอุบลรัตน์,2021-10-04,large,2033.39,84.0,761.05,31.0,1495.11,,87.67,2221.47,15.39,1284.92,
200204,เขื่อนจุฬาภรณ์,2021-10-04,large,159.36,97.0,132.45,81.0,145.37,,3.06,237.56,1.04,124.74,
200203,เขื่อนน้ำพุง,2021-10-04,large,83.58,51.0,74.93,45.0,87.27,,0.81,85.95,0.32,66.02,
200212,เขื่อนสิรินธร,2021-10-04,large,1565.02,80.0,1542.49,78.0,1626.06,,4.89,894.22,4.05,448.8,
100208,เขื่อนลำพระเพลิง,2021-10-04,large,140.0,90.0,104.13,67.0,154.41,22.25,1.95,274.47,2.48,255.0,
100207,เขื่อนลำตะคอง,2021-10-04,large,268.0,85.0,191.09,61.0,345.22,154.7,2.82,268.35,0.37,205.74,
100210,เขื่อนลำแชะ,2021-10-04,large,241.0,88.0,62.39,23.0,243.38,85.36,2.43,150.61,0.38,145.0,
