reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2025-01-16,large,8008.47,84.0,5516.0,58.0,8391.26,5689.0,5.03,55.45,27.99,448.56,
200101,เขื่อนภูมิพล,2025-01-16,large,9856.86,73.0,9511.0,71.0,10285.31,9947.0,0.19,60.79,31.02,496.14,
100104,เขื่อนแม่กวงอุดมธารา,2025-01-16,large,201.27,77.0,211.45,80.0,212.05,210.27,0.26,3.28,1.04,14.84,
100107,เขื่อนแควน้อยบำรุงแดน,2025-01-16,large,742.6,79.0,799.0,85.0,781.4,841.0,,2.63,2.59,41.44,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2025-01-16,large,281.64,106.0,280.77,106.0,284.3,285.73,0.25,3.84,0.42,6.72,
100108,เขื่อนแม่มอก,2025-01-16,large,73.04,66.0,83.82,76.0,83.4,93.9,,0.0,0.7,10.92,
100105,เขื่อนกิ่วลม,2025-01-16,large,95.3,90.0,90.35,85.0,99.9,95.61,1.32,19.73,1.32,25.21,
100106,เขื่อนกิ่วคอหมา,2025-01-16,large,167.14,98.0,171.33,101.0,180.86,181.94,0.2,2.97,1.12,17.31,
200205,เขื่อนอุบลรัตน์,2025-01-16,large,1674.48,69.0,1901.83,78.0,1810.27,2012.85,0.17,10.2,8.02,112.5,
200204,เขื่อนจุฬาภรณ์,2025-01-16,large,100.26,61.0,123.73,75.0,108.62,130.95,,0.98,0.79,5.98,
200203,เขื่อนน้ำพุง,2025-01-16,large,76.37,46.0,124.07,75.0,78.1,129.62,,0.54,,0.79,
200212,เขื่อนสิรินธร,2025-01-16,large,1362.35,69.0,1540.0,78.0,1423.26,1590.28,,19.84,1.04,16.98,
100208,เขื่อนลำพระเพลิง,2025-01-16,large,88.18,57.0,104.03,67.0,89.69,106.18,,0.42,0.25,0.8,
