reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2023-08-12,large,4211.0,44.0,4297.0,45.0,6343.0,4382.0,106.67,1718.58,12.64,3665.2,
200101,เขื่อนภูมิพล,2023-08-12,large,5774.0,43.0,6076.0,45.0,11879.0,7978.0,31.84,809.85,30.0,6504.63,
100104,เขื่อนแม่กวงอุดมธารา,2023-08-12,large,145.51,55.0,111.08,42.0,249.36,85.71,0.34,47.59,0.65,135.62,
100107,เขื่อนแควน้อยบำรุงแดน,2023-08-12,large,163.0,17.0,513.0,55.0,815.0,859.0,1.48,152.24,1.3,739.12,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2023-08-12,large,183.7,69.0,193.08,73.0,274.34,114.33,0.65,54.32,0.15,145.52,
100108,เขื่อนแม่มอก,2023-08-12,large,32.12,29.0,51.0,46.0,93.2,100.0,,4.77,0.12,65.91,
100105,เขื่อนกิ่วลม,2023-08-12,large,47.8,45.0,78.54,74.0,102.79,96.84,1.55,207.58,1.37,263.85,
100106,เขื่อนกิ่วคอหมา,2023-08-12,large,60.3,35.0,142.05,84.0,188.47,140.54,0.09,16.98,0.5,128.87,
200205,เขื่อนอุบลรัตน์,2023-08-12,large,867.0,36.0,1002.29,41.0,1968.72,2071.33,1.88,365.02,0.8,1111.87,
200204,เขื่อนจุฬาภรณ์,2023-08-12,large,62.0,38.0,92.52,56.0,143.56,154.52,0.01,34.41,,44.65,
200203,เขื่อนน้ำพุง,2023-08-12,large,58.0,35.0,74.15,45.0,87.41,93.59,0.45,50.45,0.28,56.18,
200212,เขื่อนสิรินธร,2023-08-12,large,1224.0,62.0,1300.82,66.0,1620.92,1693.75,5.83,595.09,11.71,486.2,
100208,เขื่อนลำพระเพลิง,2023-08-12,large,56.16,36.0,95.0,61.0,145.24,153.0,,15.16,0.49,87.8,
100207,เขื่อนลำตะคอง,2023-08-12,large,141.0,45.0,183.0,58.0,339.0,325.0,0.01,24.18,0.69,166.47,
100210,เขื่อนลำแชะ,2023-08-12,large,104.0,38.0,182.0,66.0,258.0,275.0,0.64,47.01,0.98,151.49,
100201,เขื่อนห้วยหลวง,2023-08-12,large,91.0,67.0,52.0,38.0,110.58,72.08,0.22,55.43,0.11,47.8,
100206,เขื่อนลำปาว,2023-08-12,large,1317.1,67.0,1074.0,54.0,1694.5,1213.0,15.57,904.89,7.8,1036.82,
100211,เขื่อนลำนางรอง,2023-08-12,large,71.46,59.0,91.0,75.0,112.6,116.0,,10.71,0.4,28.37,
100209,เขื่อนมูลบน,2023-08-12,large,63.0,45.0,91.0,65.0,133.0,139.0,0.36,27.95,0.35,85.3,
100202,เขื่อนน้ำอูน,2023-08-12,large,335.65,65.0,303.0,58.0,337.5,306.0,0.84,181.55,,112.92,
100301,เขื่อนป่าสักชลสิทธิ์,2023-08-12,large,93.44,10.0,419.0,44.0,846.25,855.0,0.7,142.83,1.74,766.33,
100302,เขื่อนทับเสลา,2023-08-12,large,45.0,28.0,87.36,55.0,131.5,137.08,,0.85,,87.4,
100303,เขื่อนกระเสียว,2023-08-12,large,78.76,26.0,182.95,61.0,297.33,299.99,,52.16,0.05,225.49,
200402,เขื่อนวชิราลงกรณ,2023-08-12,large,5390.0,61.0,5132.98,58.0,5868.19,7491.08,51.95,2109.25,8.0,2303.62,
200401,เขื่อนศรีนครินทร์,2023-08-12,large,12725.0,72.0,13877.34,78.0,15825.6,16338.26,29.59,1264.63,9.96,4097.35,
100514,เขื่อนนฤบดินทรจินดา,2023-08-12,large,92.81,31.0,109.58,37.0,251.0,248.0,0.4,33.17,,172.2,
100503,เขื่อนบางพระ,2023-08-12,large,46.56,40.0,89.0,76.0,107.46,108.0,0.01,22.36,0.45,92.81,
100501,เขื่อนขุนด่านปราการชล,2023-08-12,large,96.75,43.0,116.0,52.0,204.89,196.0,4.22,11301.93,0.04,183.44,
100502,เขื่อนคลองสียัด,2023-08-12,large,74.72,18.0,157.0,37.0,297.04,206.0,,21.58,0.14,230.84,
100504,เขื่อนหนองปลาไหล,2023-08-12,large,99.0,60.0,135.0,82.0,170.68,164.0,0.03,88.61,0.52,58.53,
100505,เขื่อนประแสร์,2023-08-12,large,182.38,62.0,219.56,74.0,268.24,277.34,,37.19,0.41,88.44,
200603,เขื่อนรัชชประภา,2023-08-12,large,3452.0,61.0,3321.23,59.0,3750.77,4473.53,12.26,1082.82,5.2,1287.2,
200604,เขื่อนบางลาง,2023-08-12,large,869.0,60.0,845.73,58.0,1231.93,1048.76,2.11,912.69,6.06,1242.03,
200601,เขื่อนแก่งกระจาน,2023-08-12,large,282.0,40.0,384.77,54.0,493.34,636.55,3.74,280.13,1.04,100.34,
100602,เขื่อนปราณบุรี,2023-08-12,large,73.0,19.0,240.0,61.0,249.0,345.0,0.95,58.71,0.29,196.02,
rsv01,อ่างเก็บน้ำห้วยแม่ออน,2023-08-12,middle,1.514,33.42,3.403,75.12,1.653,,,,0.018,,0.714
rsv02,อ่างเก็บน้ำแม่จอกหลวง,2023-08-12,middle,0.923,83.91,0.872,79.27,0.681,,,,,,0.823
rsv03,อ่างเก็บน้ำห้วยมะนาว,2023-08-12,middle,2.8,65.12,2.933,68.21,0.726,,0.01,,,,2.7
rsv04,อ่างเก็บน้ำห้วยโป่งจ้อ,2023-08-12,middle,1.561,56.31,2.065,74.49,0.513,,,,,,1.511
rsv05,อ่างเก็บน้ำแม่ตูบ,2023-08-12,middle,30.064,77.09,18.66,47.85,4.878,,,,,,29.564
rsv06,อ่างเก็บน้ำแม่โก๋น,2023-08-12,middle,3.178,57.47,5.605,101.36,5.003,,0.016,,,,2.858
rsv07,อ่างเก็บน้ำห้วยเดื่อ,2023-08-12,middle,1.159,27.1,3.648,85.31,4.833,,,,0.065,,0.876
rsv08,อ่างเก็บน้ำแม่แหลงหลวง,2023-08-12,middle,1.173,32.22,2.962,81.35,5.915,,,,0.038,,1.046
rsv09,อ่างเก็บน้ำแม่ข้อน,2023-08-12,middle,2.584,63.33,3.263,79.98,1.152,,0.008,,,,2.234
rsv10,อ่างเก็บน้ำสันหนอง,2023-08-12,middle,1.45,100.0,1.457,100.48,1.827,,0.013,,,,1.1
rsv11,อ่างเก็บน้ำแม่ทะลบหลวง,2023-08-12,middle,8.187,53.51,15.299,99.99,2.066,,0.033,,,,5.887
rsv531,อ่างเก็บน้ำ แม่สะลวม,,middle,,,,,,,,,,,
rsv13,อ่างเก็บน้ำแม่ตีบ,2023-08-12,middle,5.7,57.0,3.518,35.18,0.126,,,,,,5.2
rsv14,อ่างเก็บน้ำแม่สาน,2023-08-12,middle,7.595,47.47,4.075,25.47,0.243,,,,0.045,,6.715
rsv15,อ่างเก็บน้ำแม่ธิ,2023-08-12,middle,3.612,65.67,2.742,49.85,0.216,,,,,,3.462
rsv16,อ่างเก็บน้ำแม่เมย,2023-08-12,middle,1.05,29.17,3.038,84.39,0.106,,,,,,1.03
rsv19,อ่างเก็บน้ำห้วยช้าง,2023-08-12,middle,1.879,29.83,4.712,74.79,1.55,,0.019,,,,1.579
rsv20,อ่างเก็บน้ำแม่ต๊าก,2023-08-12,middle,4.54,34.92,9.0,69.23,1.54,,0.01,,,,3.09
rsv21,อ่างเก็บน้ำแม่สรวย,2023-08-12,middle,41.126,56.34,43.3,59.32,55.086,,0.283,,0.112,,38.126
rsv483,อ่างเก็บน้ำดอยงู,2023-08-12,middle,4.459,60.5,5.325,72.25,8.404,,0.064,,0.077,,3.119
rsv22,อ่างเก็บน้ำแม่ทะ,2023-08-12,middle,1.25,49.21,2.04,80.31,0.256,,0.001,,0.035,,1.01
rsv23,อ่างเก็บน้ำแม่อาบ,2023-08-12,middle,4.148,54.87,5.332,70.53,0.68,,,,,,3.608
rsv24,อ่างเก็บน้ำแม่ทาน,2023-08-12,middle,6.817,50.13,12.346,90.78,0.821,,,,,,5.457
rsv25,อ่างเก็บน้ำห้วยสมัย,2023-08-12,middle,0.27,22.5,1.181,98.42,0.337,,,,,,0.11
rsv26,อ่างเก็บน้ำแม่พริก,2023-08-12,middle,3.252,77.43,2.515,59.88,0.039,,,,,,2.852
rsv27,อ่างเก็บน้ำแม่เลียงพัฒนา,2023-08-12,middle,3.83,55.51,5.494,79.62,1.01,,0.001,,0.005,,3.03
rsv29,อ่างเก็บน้ำแม่ทรายคำ,2023-08-12,middle,0.654,52.4,0.295,23.64,0.09,,,,0.01,,0.516
rsv30,อ่างเก็บน้ำห้วยหลวงวังวัว,2023-08-12,middle,0.864,53.66,1.13,70.19,0.086,,,,0.009,,0.714
rsv31,อ่างเก็บน้ำห้วยแม่ค่อม,2023-08-12,middle,0.94,69.32,1.335,98.45,0.136,,,,,,0.78
rsv32,อ่างเก็บน้ำแม่ต๋ำน้อย,2023-08-12,middle,0.678,67.8,0.932,93.2,0.068,,,,0.002,,0.608
rsv33,อ่างเก็บน้ำแม่เฟือง,2023-08-12,middle,0.444,39.22,1.099,97.08,0.075,,,,,,0.266
rsv34,อ่างเก็บน้ำแม่ไฮ,2023-08-12,middle,0.929,75.84,1.103,90.04,0.124,,,,,,0.814
rsv35,อ่างเก็บน้ำแม่ธิ,2023-08-12,middle,0.793,49.87,0.103,6.48,0.156,,,,,,0.688
rsv36,อ่างเก็บน้ำห้วยแม่งอน,2023-08-12,middle,0.767,59.92,1.216,95.0,0.17,,0.008,,,,0.651
rsv37,อ่างเก็บน้ำแม่ต๋ำตอนล่าง,2023-08-12,middle,0.675,26.57,2.396,94.33,0.76,,,,,,
rsv38,อ่างเก็บน้ำแม่วะ,2023-08-12,middle,2.983,50.56,5.801,98.32,0.283,,0.002,,0.058,,2.033
rsv39,อ่างเก็บน้ำแม่ล้อหัก,2023-08-12,middle,0.977,73.13,0.785,58.76,0.042,,,,,,0.929
rsv40,อ่างเก็บน้ำแม่ทก,2023-08-12,middle,0.371,33.33,0.551,49.51,0.209,,,,,,0.317
rsv41,อ่างเก็บน้ำแม่เรียง,2023-08-12,middle,0.376,33.57,1.12,100.0,0.261,,0.002,,0.013,,0.038
rsv42,อ่างเก็บน้ำห้วยหลวง,2023-08-12,middle,0.17,13.49,1.2,95.24,0.133,,,,,,
rsv43,อ่างเก็บน้ำแม่กึ๊ด,2023-08-12,middle,0.413,31.77,1.014,78.0,0.269,,,,,,0.253
rsv44,อ่างเก็บน้ำห้วยเกี๋ยง,2023-08-12,middle,7.992,68.9,8.213,70.8,3.211,,0.002,,0.06,,7.392
rsv45,อ่างเก็บน้ำแม่ปอน,2023-08-12,middle,0.832,45.97,1.146,63.31,0.132,,,,,,0.681
rsv46,อ่างเก็บน้ำห้วยแม่ยาว,2023-08-12,middle,0.32,9.2,2.801,80.49,0.402,,,,,,0.04
rsv47,อ่างเก็บน้ำแม่ไพร,2023-08-12,middle,1.651,51.59,1.792,56.0,0.32,,,,0.051,,1.521
rsv48,อ่างเก็บน้ำห้วยแม่สัน,2023-08-12,middle,1.667,47.29,3.525,100.0,0.718,,0.001,,0.026,,1.627
rsv478,อ่างเก็บน้ำแม่พริก (ผาวิ่งชู้),2023-08-12,middle,23.428,64.22,29.773,81.61,1.587,,0.002,,0.105,,17.588
rsv479,อ่างเก็บน้ำแม่ฟ้า,2023-08-12,middle,15.922,79.93,16.166,81.15,0.219,,,,,,14.822
rsv523,อ่างเก็บน้ำแม่อ้อน 2,2023-08-12,middle,7.212,37.76,,,0.089,,,,,,6.712
rsv532,อ่างเก็บน้ำ แม่อาง,,middle,,,,,,,,,,,
rsv49,อ่างเก็บน้ำห้วยแฮต,2023-08-12,middle,2.858,57.16,3.637,72.74,0.651,,,,,,2.318
rsv50,อ่างเก็บน้ำน้ำแหง,2023-08-12,middle,13.078,100.6,13.152,101.17,19.754,,0.367,,0.404,,10.208
rsv51,อ่างเก็บน้ำน้ำพงษ์,2023-08-12,middle,1.296,86.98,1.486,99.73,4.094,,0.042,,0.064,,0.926
rsv52,อ่างเก็บน้ำห้วยน้ำฮิ,2023-08-12,middle,3.986,66.43,6.351,105.85,2.767,,0.014,,,,3.586
rsv533,อ่างเก็บน้ำ น้ำริม,,middle,,,,,,,,,,,
rsv534,อ่างเก็บน้ำ ห้วยชื่น,,middle,,,,,,,,,,,
