reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2023-12-26,large,5760.0,61.0,6429.0,68.0,6343.0,4382.0,0.44,4458.78,14.03,4769.48,
200101,เขื่อนภูมิพล,2023-12-26,large,10103.0,75.0,12021.0,89.0,11879.0,7978.0,1.63,6610.5,27.96,7899.34,
100104,เขื่อนแม่กวงอุดมธารา,2023-12-26,large,209.65,80.0,253.96,97.0,249.36,85.71,0.23,153.48,0.1,173.15,
100107,เขื่อนแควน้อยบำรุงแดน,2023-12-26,large,858.0,91.0,828.0,88.0,815.0,859.0,0.91,1200.24,3.46,1080.21,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2023-12-26,large,286.79,108.0,274.95,104.0,274.34,114.33,0.15,243.69,0.32,231.74,
100108,เขื่อนแม่มอก,2023-12-26,large,98.1,89.0,94.04,85.0,93.2,100.0,0.02,222.85,0.72,223.84,
100105,เขื่อนกิ่วลม,2023-12-26,large,101.69,96.0,104.81,99.0,102.79,96.84,1.05,459.95,1.83,462.08,
100106,เขื่อนกิ่วคอหมา,2023-12-26,large,186.16,110.0,190.23,112.0,188.47,140.54,,183.28,0.74,168.68,
200205,เขื่อนอุบลรัตน์,2023-12-26,large,2067.87,85.0,2054.04,84.0,1968.72,2071.33,0.13,2955.72,8.09,2268.06,
200204,เขื่อนจุฬาภรณ์,2023-12-26,large,133.11,81.0,146.7,89.0,143.56,154.52,0.06,118.17,,51.94,
200203,เขื่อนน้ำพุง,2023-12-26,large,131.7,80.0,87.7,53.0,87.41,93.59,,177.02,0.31,96.34,
200212,เขื่อนสิรินธร,2023-12-26,large,1620.92,82.0,1654.5,84.0,1620.92,1693.75,,1650.25,1.1,929.17,
100208,เขื่อนลำพระเพลิง,2023-12-26,large,106.72,69.0,145.72,94.0,145.24,153.0,0.06,100.25,0.11,119.49,
100207,เขื่อนลำตะคอง,2023-12-26,large,183.0,58.0,341.0,108.0,339.0,325.0,,114.49,0.36,196.1,
100210,เขื่อนลำแชะ,2023-12-26,large,148.0,54.0,258.0,94.0,258.0,275.0,,131.04,0.03,190.32,
100201,เขื่อนห้วยหลวง,2023-12-26,large,110.43,81.0,113.66,84.0,110.58,72.08,,219.68,0.58,176.07,
100206,เขื่อนลำปาว,2023-12-26,large,1810.8,91.0,1727.55,87.0,1694.5,1213.0,,2729.64,5.85,2172.15,
100211,เขื่อนลำนางรอง,2023-12-26,large,74.34,61.0,114.25,94.0,112.6,116.0,,35.8,,40.57,
100209,เขื่อนมูลบน,2023-12-26,large,84.0,60.0,134.0,95.0,133.0,139.0,,77.67,0.04,113.29,
100202,เขื่อนน้ำอูน,2023-12-26,large,409.75,79.0,343.13,66.0,337.5,306.0,,449.07,0.62,255.06,
100301,เขื่อนป่าสักชลสิทธิ์,2023-12-26,large,844.5,88.0,881.25,92.0,846.25,855.0,,1543.9,5.19,1319.32,
100302,เขื่อนทับเสลา,2023-12-26,large,72.0,45.0,136.0,85.0,131.5,137.08,,30.44,0.11,89.93,
100303,เขื่อนกระเสียว,2023-12-26,large,96.4,32.0,296.91,99.0,297.33,299.99,,120.55,0.06,260.71,
200402,เขื่อนวชิราลงกรณ,2023-12-26,large,7615.31,86.0,5917.13,67.0,5868.19,7491.08,3.17,5907.33,13.01,3742.88,
200401,เขื่อนศรีนครินทร์,2023-12-26,large,14625.97,82.0,15852.94,89.0,15825.6,16338.26,4.88,4256.5,3.94,5071.14,
100514,เขื่อนนฤบดินทรจินดา,2023-12-26,large,263.21,89.0,258.11,87.0,251.0,248.0,0.06,240.03,1.0,198.9,
100503,เขื่อนบางพระ,2023-12-26,large,85.08,73.0,110.0,94.0,107.46,108.0,,42.42,0.07,132.62,
100501,เขื่อนขุนด่านปราการชล,2023-12-26,large,199.92,89.0,209.33,93.0,204.89,196.0,0.01,11459.29,2.53,230.93,
100502,เขื่อนคลองสียัด,2023-12-26,large,149.03,35.0,317.08,75.0,297.04,206.0,,130.55,0.41,254.91,
100504,เขื่อนหนองปลาไหล,2023-12-26,large,158.28,97.0,174.02,106.0,170.68,164.0,,161.25,,77.16,
