reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2024-10-04,large,8814.75,93.0,5505.0,58.0,5689.0,6343.0,63.03,6839.14,5.0,3506.47,
200101,เขื่อนภูมิพล,2024-10-04,large,8689.72,65.0,7587.0,56.0,9947.0,11879.0,129.71,4533.79,1.0,5355.27,
100104,เขื่อนแม่กวงอุดมธารา,2024-10-04,large,199.01,76.0,167.13,64.0,210.27,249.36,1.39,158.64,0.07,167.88,
100107,เขื่อนแควน้อยบำรุงแดน,2024-10-04,large,704.38,75.0,504.0,54.0,841.0,815.0,14.31,1101.16,0.43,1235.11,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2024-10-04,large,295.77,112.0,266.17,100.0,285.73,274.34,6.66,276.91,0.51,258.27,
100108,เขื่อนแม่มอก,2024-10-04,large,83.96,76.0,112.8,103.0,93.9,93.2,8.64,79.82,0.24,90.9,
100105,เขื่อนกิ่วลม,2024-10-04,large,92.96,88.0,93.27,88.0,95.61,102.79,35.07,759.63,25.87,749.82,
100106,เขื่อนกิ่วคอหมา,2024-10-04,large,168.33,99.0,118.67,70.0,181.94,188.47,13.08,408.3,11.89,396.12,
200205,เขื่อนอุบลรัตน์,2024-10-04,large,1911.79,79.0,1839.43,76.0,2012.85,1968.72,63.34,2863.73,9.04,2526.24,
200204,เขื่อนจุฬาภรณ์,2024-10-04,large,105.56,64.0,99.6,61.0,130.95,143.56,5.62,64.74,,57.33,
200203,เขื่อนน้ำพุง,2024-10-04,large,78.24,47.0,144.74,88.0,129.62,87.41,0.47,89.49,,107.6,
200212,เขื่อนสิรินธร,2024-10-04,large,1480.93,75.0,1787.46,91.0,1590.28,1620.92,9.1,1203.15,1.0,811.06,
100208,เขื่อนลำพระเพลิง,2024-10-04,large,82.68,53.0,95.62,62.0,106.18,145.24,1.14,68.87,0.17,77.94,
100207,เขื่อนลำตะคอง,2024-10-04,large,106.09,34.0,157.0,50.0,182.0,339.0,1.29,64.99,0.09,86.02,
100210,เขื่อนลำแชะ,2024-10-04,large,150.78,55.0,130.0,47.0,147.0,258.0,2.22,141.97,0.12,119.54,
100201,เขื่อนห้วยหลวง,2024-10-04,large,135.12,100.0,133.75,99.0,106.32,110.58,4.69,236.71,7.95,177.36,
100206,เขื่อนลำปาว,2024-10-04,large,1838.75,93.0,2034.0,103.0,1771.84,1694.5,28.75,2366.68,7.96,1945.02,
100211,เขื่อนลำนางรอง,2024-10-04,large,42.55,35.0,66.84,55.0,73.86,112.6,0.38,53.55,,16.53,
100209,เขื่อนมูลบน,2024-10-04,large,83.12,59.0,70.0,50.0,83.0,133.0,1.78,77.97,0.69,66.1,
100202,เขื่อนน้ำอูน,2024-10-04,large,491.65,95.0,486.14,93.0,407.0,337.5,1.69,407.6,2.13,221.34,
100301,เขื่อนป่าสักชลสิทธิ์,2024-10-04,large,647.0,67.0,400.22,42.0,802.5,846.25,28.71,1413.25,25.94,1421.91,
100302,เขื่อนทับเสลา,2024-10-04,large,41.09,26.0,45.04,28.0,71.67,131.5,0.51,23.85,,54.65,
100303,เขื่อนกระเสียว,2024-10-04,large,122.0,41.0,97.8,33.0,95.44,297.33,10.17,116.01,0.06,61.07,
200402,เขื่อนวชิราลงกรณ,2024-10-04,large,7798.46,88.0,7166.8,81.0,7547.72,5868.19,29.81,5618.21,17.98,4971.88,
200401,เขื่อนศรีนครินทร์,2024-10-04,large,14327.16,81.0,13507.13,76.0,14603.7,15825.6,42.42,3229.4,4.0,2864.78,
100514,เขื่อนนฤบดินทรจินดา,2024-10-04,large,263.47,89.0,222.08,75.0,255.57,251.0,4.54,308.74,2.93,276.52,
100503,เขื่อนบางพระ,2024-10-04,large,87.15,74.0,62.0,53.0,83.0,107.46,0.34,66.32,0.31,83.74,
100501,เขื่อนขุนด่านปราการชล,2024-10-04,large,206.19,92.0,208.36,93.0,186.47,204.89,1.01,286.69,0.04,261.22,
100502,เขื่อนคลองสียัด,2024-10-04,large,197.28,47.0,101.57,24.0,141.54,297.04,5.69,183.73,0.16,115.34,
100504,เขื่อนหนองปลาไหล,2024-10-04,large,123.25,75.0,110.08,67.0,156.52,170.68,0.43,106.09,0.63,145.41,
100505,เขื่อนประแสร์,2024-10-04,large,277.65,94.0,245.12,83.0,245.61,268.24,1.42,261.77,0.23,191.58,
200603,เขื่อนรัชชประภา,2024-10-04,large,3848.73,68.0,4253.44,75.0,4395.2,3750.77,7.69,1476.77,3.05,1894.58,
200604,เขื่อนบางลาง,2024-10-04,large,691.91,48.0,740.22,51.0,1245.97,1231.93,11.81,989.05,12.06,1492.79,
200601,เขื่อนแก่งกระจาน,2024-10-04,large,428.23,60.0,406.61,57.0,422.43,493.34,2.71,522.71,2.59,475.12,
100602,เขื่อนปราณบุรี,2024-10-04,large,145.79,37.0,126.0,32.0,179.0,249.0,1.2,176.05,1.2,177.45,
rsv01,อ่างเก็บน้ำห้วยแม่ออน,2024-10-04,middle,4.637,102.36,3.217,71.02,16.229,,0.083,,0.088,,3.837
rsv02,อ่างเก็บน้ำแม่จอกหลวง,2024-10-04,middle,1.451,131.91,1.195,108.64,1.45,,0.04,,0.001,,1.351
rsv03,อ่างเก็บน้ำห้วยมะนาว,2024-10-04,middle,3.111,72.35,3.185,74.07,0.877,,0.015,,,,3.011
rsv04,อ่างเก็บน้ำห้วยโป่งจ้อ,2024-10-04,middle,2.572,92.78,2.395,86.4,5.253,,0.108,,,,2.522
rsv05,อ่างเก็บน้ำแม่ตูบ,2024-10-04,middle,28.254,72.45,33.32,85.44,18.338,,1.394,,0.083,,27.754
rsv06,อ่างเก็บน้ำแม่โก๋น,2024-10-04,middle,5.598,101.23,5.571,100.74,17.802,,0.129,,0.128,,5.278
rsv07,อ่างเก็บน้ำห้วยเดื่อ,2024-10-04,middle,5.592,130.78,2.948,68.94,9.044,,0.156,,0.16,,5.309
rsv08,อ่างเก็บน้ำแม่แหลงหลวง,2024-10-04,middle,3.7,101.62,0.929,25.51,5.479,,0.003,,0.017,,3.573
rsv09,อ่างเก็บน้ำแม่ข้อน,2024-10-04,middle,4.193,102.77,3.587,87.92,4.224,,0.088,,0.091,,3.843
rsv10,อ่างเก็บน้ำสันหนอง,2024-10-04,middle,1.485,102.41,1.471,101.45,3.413,,0.075,,0.044,,1.135
rsv11,อ่างเก็บน้ำแม่ทะลบหลวง,2024-10-04,middle,15.622,102.1,11.387,74.42,12.281,,0.082,,0.062,,13.322
rsv531,อ่างเก็บน้ำ แม่สะลวม,,middle,,,,,,,,,,,
rsv13,อ่างเก็บน้ำแม่ตีบ,2024-10-04,middle,7.876,78.76,6.27,62.7,5.235,,0.217,,,,7.376
rsv14,อ่างเก็บน้ำแม่สาน,2024-10-04,middle,7.37,46.06,7.307,45.67,2.905,,0.099,,,,6.49
rsv15,อ่างเก็บน้ำแม่ธิ,2024-10-04,middle,4.462,81.13,4.762,86.58,6.215,,0.224,,,,4.312
rsv16,อ่างเก็บน้ำแม่เมย,2024-10-04,middle,1.974,54.83,3.656,101.56,3.214,,0.086,,,,1.954
rsv19,อ่างเก็บน้ำห้วยช้าง,2024-10-04,middle,1.761,27.95,2.767,43.92,0.711,,0.008,,,,1.461
rsv20,อ่างเก็บน้ำแม่ต๊าก,2024-10-04,middle,5.64,43.38,6.58,50.62,8.5,,0.1,,0.04,,4.19
rsv21,อ่างเก็บน้ำแม่สรวย,2024-10-04,middle,63.077,86.41,71.015,97.28,172.373,,4.948,,2.67,,60.077
rsv483,อ่างเก็บน้ำดอยงู,2024-10-04,middle,6.779,91.98,8.047,109.19,27.786,,0.704,,0.954,,5.439
rsv22,อ่างเก็บน้ำแม่ทะ,2024-10-04,middle,2.543,100.12,2.54,100.0,3.903,,0.047,,0.046,,2.303
rsv23,อ่างเก็บน้ำแม่อาบ,2024-10-04,middle,5.284,69.89,7.56,100.0,2.651,,0.146,,0.104,,4.744
rsv24,อ่างเก็บน้ำแม่ทาน,2024-10-04,middle,13.837,101.74,13.6,100.0,22.037,,0.383,,0.294,,12.477
rsv25,อ่างเก็บน้ำห้วยสมัย,2024-10-04,middle,1.212,101.0,1.2,100.0,2.32,,0.059,,0.058,,1.052
rsv26,อ่างเก็บน้ำแม่พริก,2024-10-04,middle,3.347,79.69,4.2,100.0,1.716,,0.028,,0.015,,2.947
rsv27,อ่างเก็บน้ำแม่เลียงพัฒนา,2024-10-04,middle,6.672,96.7,6.9,100.0,12.047,,0.33,,0.211,,5.872
rsv29,อ่างเก็บน้ำแม่ทรายคำ,2024-10-04,middle,1.254,100.48,0.924,74.04,8.469,,0.131,,0.13,,1.116
rsv30,อ่างเก็บน้ำห้วยหลวงวังวัว,2024-10-04,middle,1.62,100.62,1.362,84.6,5.62,,0.113,,0.111,,1.47
rsv31,อ่างเก็บน้ำห้วยแม่ค่อม,2024-10-04,middle,1.367,100.81,1.356,100.0,9.336,,0.131,,0.13,,1.207
rsv32,อ่างเก็บน้ำแม่ต๋ำน้อย,2024-10-04,middle,1.093,109.3,0.918,91.8,3.784,,0.053,,0.052,,1.023
rsv33,อ่างเก็บน้ำแม่เฟือง,2024-10-04,middle,1.14,100.71,1.132,100.0,1.954,,0.023,,0.022,,0.962
rsv34,อ่างเก็บน้ำแม่ไฮ,2024-10-04,middle,1.211,98.86,1.225,100.0,2.36,,0.101,,0.104,,1.096
rsv35,อ่างเก็บน้ำแม่ธิ,2024-10-04,middle,1.588,99.87,1.323,83.21,1.771,,0.055,,0.057,,1.483
rsv36,อ่างเก็บน้ำห้วยแม่งอน,2024-10-04,middle,1.22,95.31,1.03,80.47,9.642,,0.163,,0.162,,1.104
rsv37,อ่างเก็บน้ำแม่ต๋ำตอนล่าง,2024-10-04,middle,2.565,100.98,2.54,100.0,8.349,,0.256,,0.216,,1.874
rsv38,อ่างเก็บน้ำแม่วะ,2024-10-04,middle,5.927,100.46,5.9,100.0,26.662,,0.393,,0.39,,4.977
rsv39,อ่างเก็บน้ำแม่ล้อหัก,2024-10-04,middle,0.912,68.26,1.336,100.0,0.657,,0.007,,0.01,,0.864
rsv40,อ่างเก็บน้ำแม่ทก,2024-10-04,middle,1.128,101.35,1.114,100.09,2.748,,0.085,,0.082,,1.074
rsv41,อ่างเก็บน้ำแม่เรียง,2024-10-04,middle,1.136,101.43,1.12,100.0,2.205,,0.015,,0.022,,0.798
rsv42,อ่างเก็บน้ำห้วยหลวง,2024-10-04,middle,1.319,104.68,1.26,100.0,4.651,,0.151,,0.105,,1.149
rsv43,อ่างเก็บน้ำแม่กึ๊ด,2024-10-04,middle,1.307,100.54,1.3,100.0,3.044,,0.105,,0.086,,1.147
rsv44,อ่างเก็บน้ำห้วยเกี๋ยง,2024-10-04,middle,11.714,100.98,10.266,88.5,10.025,,0.426,,0.409,,11.114
rsv45,อ่างเก็บน้ำแม่ปอน,2024-10-04,middle,1.768,97.68,1.813,100.17,3.695,,0.151,,0.149,,1.617
rsv46,อ่างเก็บน้ำห้วยแม่ยาว,2024-10-04,middle,3.475,99.86,3.48,100.0,6.276,,0.204,,0.202,,3.195
rsv47,อ่างเก็บน้ำแม่ไพร,2024-10-04,middle,3.161,98.78,2.784,87.0,5.649,,0.131,,0.128,,3.031
rsv48,อ่างเก็บน้ำห้วยแม่สัน,2024-10-04,middle,3.442,97.65,3.525,100.0,6.996,,0.148,,0.141,,3.402
rsv478,อ่างเก็บน้ำแม่พริก (ผาวิ่งชู้),2024-10-04,middle,24.876,68.19,36.48,100.0,17.113,,0.329,,0.223,,19.036
rsv479,อ่างเก็บน้ำแม่ฟ้า,2024-10-04,middle,20.657,103.7,12.801,64.26,15.38,,3.017,,1.627,,19.557
rsv523,อ่างเก็บน้ำแม่อ้อน 2,2024-10-04,middle,10.94,57.28,8.276,43.33,7.477,,0.05,,0.047,,10.44
rsv532,อ่างเก็บน้ำ แม่อาง,,middle,,,,,,,,,,,
rsv49,อ่างเก็บน้ำห้วยแฮต,2024-10-04,middle,5.035,100.7,3.654,73.08,45.101,,0.222,,0.253,,4.495
rsv50,อ่างเก็บน้ำน้ำแหง,2024-10-04,middle,12.644,97.26,13.152,101.17,35.199,,0.296,,0.284,,9.774
rsv51,อ่างเก็บน้ำน้ำพงษ์,2024-10-04,middle,1.362,91.41,1.441,96.71,18.523,,0.109,,0.138,,0.992
rsv52,อ่างเก็บน้ำห้วยน้ำฮิ,2024-10-04,middle,6.066,101.1,6.033,100.55,18.948,,0.298,,0.266,,5.666
rsv533,อ่างเก็บน้ำ น้ำริม,,middle,,,,,,,,,,,
rsv534,อ่างเก็บน้ำ ห้วยชื่น,,middle,,,,,,,,,,,
rsv53,อ่างเก็บน้ำแม่ต๋ำ,2024-10-04,middle,40.731,98.15,30.309,73.03,43.167,,0.693,,1.27,,38.231
rsv54,อ่างเก็บน้ำแม่ปืม,2024-10-04,middle,47.026,93.45,18.763,37.29,38.21,,,,,,45.376
rsv480,อ่างเก็บน้ำแม่ใจ,2024-10-04,middle,3.141,104.7,1.421,47.37,1.068,,0.048,,,,2.041
rsv522,อ่างเก็บน้ำแม่จุน,2024-10-04,middle,9.772,101.75,7.944,82.72,10.217,,,,0.086,,9.772
rsv55,อ่างเก็บน้ำคลองตรอน,2024-10-04,middle,50.784,86.07,40.026,67.84,54.93,,0.802,,0.327,,44.784
rsv450,อ่างเก็บน้ำห้วยแม่เฉย,2024-10-04,middle,3.971,99.28,3.879,96.97,13.732,,0.611,,0.568,,3.701
rsv518,อ่างเก็บน้ำห้วยน้ำรี,2024-10-04,middle,63.27,85.85,36.02,48.87,73.129,,1.459,,0.239,,58.24
rsv387,อ่างเก็บน้ำห้วยน้ำลาด,2024-10-04,middle,0.298,24.43,0.599,49.1,0.044,,,,,,0.176
rsv388,อ่างเก็บน้ำห้วยใหญ่(ไพศาลี),2024-10-04,middle,12.039,101.42,6.051,50.98,20.976,,,,0.516,,11.009
rsv485,อ่างเก็บน้ำคลองโพธิ์,2024-10-04,middle,80.653,93.78,27.66,32.16,68.789,,6.557,,0.65,,74.653
rsv519,อ่างเก็บน้ำห้วยน้ำคับ,2024-10-04,middle,1.115,84.79,1.25,95.06,0.427,,0.019,,0.399,,0.869
rsv520,อ่างเก็บน้ำห้วยน้ำจวง,2024-10-04,middle,1.358,84.88,1.52,95.0,0.888,,0.018,,0.304,,1.248
rsv56,อ่างเก็บน้ำห้วยป่าบง,2024-10-04,middle,1.123,80.21,0.927,66.21,0.739,,,,0.002,,1.103
rsv57,อ่างเก็บน้ำคลองน้ำไหล,2024-10-04,middle,22.0,57.14,13.74,35.69,9.815,,0.12,,0.02,,21.25
rsv511,อ่างเก็บน้ำคลองไพร,2024-10-04,middle,11.21,78.07,7.74,53.91,4.748,,0.029,,0.009,,11.179
rsv58,อ่างเก็บน้ำแม่มาน,2024-10-04,middle,18.137,96.73,16.065,85.68,27.626,,0.455,,,,17.037
