reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2026-08-03,large,5191.85,55.0,7963.29,84.0,8814.75,8391.26,57.22,1859.86,20.18,5234.28,
200101,เขื่อนภูมิพล,2026-08-03,large,7039.47,52.0,8526.35,63.0,12936.11,10285.31,21.12,1965.85,24.0,7421.94,
100104,เขื่อนแม่กวงอุดมธารา,2026-08-03,large,169.91,65.0,168.49,64.0,257.55,212.05,1.84,72.51,0.73,158.98,
100107,เขื่อนแควน้อยบำรุงแดน,2026-08-03,large,223.24,24.0,344.52,37.0,833.05,781.4,7.58,218.68,2.59,789.23,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2026-08-03,large,206.41,78.0,209.33,79.0,277.75,284.3,4.45,118.6,2.17,188.13,
100108,เขื่อนแม่มอก,2026-08-03,large,28.88,26.0,38.84,35.0,98.94,83.4,0.04,15.23,0.64,85.02,
100105,เขื่อนกิ่วลม,2026-08-03,large,72.71,68.0,56.49,53.0,104.97,99.9,1.74,268.27,2.46,299.04,
100106,เขื่อนกิ่วคอหมา,2026-08-03,large,81.58,48.0,117.37,69.0,185.21,180.86,1.56,46.36,0.31,150.14,
200205,เขื่อนอุบลรัตน์,2026-08-03,large,794.64,33.0,649.67,27.0,2102.29,1810.27,9.06,418.98,4.23,1330.05,
200204,เขื่อนจุฬาภรณ์,2026-08-03,large,53.84,33.0,78.44,48.0,154.41,108.62,0.26,39.17,,104.94,
200203,เขื่อนน้ำพุง,2026-08-03,large,47.38,29.0,63.14,38.0,131.7,78.1,1.05,27.26,,80.85,
200212,เขื่อนสิรินธร,2026-08-03,large,1383.25,70.0,1088.31,55.0,1649.3,1423.26,12.83,631.23,12.17,418.32,
100208,เขื่อนลำพระเพลิง,2026-08-03,large,58.1,37.0,57.71,37.0,87.31,89.69,0.23,13.29,0.42,32.14,
100207,เขื่อนลำตะคอง,2026-08-03,large,94.35,30.0,68.3,22.0,168.46,93.55,0.88,31.55,0.35,62.35,
100210,เขื่อนลำแชะ,2026-08-03,large,90.68,33.0,156.17,57.0,228.8,148.45,0.94,17.96,1.07,117.85,
100201,เขื่อนห้วยหลวง,2026-08-03,large,51.53,38.0,39.58,29.0,115.13,98.39,2.99,44.53,0.25,83.65,
100206,เขื่อนลำปาว,2026-08-03,large,771.46,39.0,968.12,49.0,1746.89,1642.47,8.43,576.04,4.33,1308.86,
100211,เขื่อนลำนางรอง,2026-08-03,large,40.51,33.0,36.42,30.0,60.67,43.66,0.03,8.82,0.12,10.93,
100209,เขื่อนมูลบน,2026-08-03,large,41.31,29.0,64.03,45.0,73.21,80.46,0.93,12.96,0.09,31.8,
100202,เขื่อนน้ำอูน,2026-08-03,large,220.25,42.0,399.51,77.0,417.63,394.0,2.16,88.67,0.99,201.5,
100301,เขื่อนป่าสักชลสิทธิ์,2026-08-03,large,131.95,15.0,137.62,16.0,751.88,764.3,,104.34,1.3,606.78,
100302,เขื่อนทับเสลา,2026-08-03,large,61.77,39.0,37.32,23.0,160.0,64.04,,1.06,2.4,99.36,
100303,เขื่อนกระเสียว,2026-08-03,large,93.5,31.0,116.0,39.0,243.01,204.94,0.25,72.08,0.84,182.43,
200402,เขื่อนวชิราลงกรณ,2026-08-03,large,4435.52,50.0,6439.71,73.0,7312.2,7312.2,36.73,1456.5,8.01,3814.4,
200401,เขื่อนศรีนครินทร์,2026-08-03,large,13906.08,78.0,13503.61,76.0,16108.26,14666.85,17.43,1479.37,16.97,3008.07,
100514,เขื่อนนฤบดินทรจินดา,2026-08-03,large,80.95,27.0,137.89,47.0,266.8,224.51,0.67,30.77,0.14,193.39,
100503,เขื่อนบางพระ,2026-08-03,large,49.96,43.0,78.95,67.0,101.8,96.64,0.1,16.14,0.27,81.87,
100501,เขื่อนขุนด่านปราการชล,2026-08-03,large,93.1,42.0,109.66,49.0,188.54,179.29,3.36,85.63,0.33,174.46,
100502,เขื่อนคลองสียัด,2026-08-03,large,71.76,17.0,70.31,17.0,122.81,191.17,1.36,48.0,0.06,88.32,
100504,เขื่อนหนองปลาไหล,2026-08-03,large,86.48,53.0,102.25,62.0,147.98,154.99,0.02,57.33,0.72,134.62,
100505,เขื่อนประแสร์,2026-08-03,large,177.5,60.0,173.65,59.0,271.02,241.52,3.19,79.31,0.59,133.88,
200603,เขื่อนรัชชประภา,2026-08-03,large,3480.76,62.0,3864.49,69.0,4464.08,4123.64,8.89,1202.73,3.15,2075.54,
200604,เขื่อนบางลาง,2026-08-03,large,816.48,56.0,755.4,52.0,1018.8,1128.06,8.8,544.26,3.61,710.35,
200601,เขื่อนแก่งกระจาน,2026-08-03,large,270.96,38.0,392.84,55.0,523.14,477.85,1.91,274.98,1.3,500.24,
100602,เขื่อนปราณบุรี,2026-08-03,large,96.06,25.0,161.84,41.0,195.66,192.19,,50.02,0.24,103.19,
rsv01,อ่างเก็บน้ำห้วยแม่ออน,2026-08-03,middle,3.476,76.73,4.608,101.72,6.246,,0.019,,0.055,,2.676
rsv02,อ่างเก็บน้ำแม่จอกหลวง,2026-08-03,middle,1.102,100.18,0.85,77.27,1.247,,,,,,1.002
rsv03,อ่างเก็บน้ำห้วยมะนาว,2026-08-03,middle,3.84,89.3,3.246,75.49,1.573,,0.006,,0.018,,3.74
rsv04,อ่างเก็บน้ำห้วยโป่งจ้อ,2026-08-03,middle,1.661,59.92,1.812,65.37,2.835,,0.015,,,,1.611
rsv05,อ่างเก็บน้ำแม่ตูบ,2026-08-03,middle,29.04,74.46,29.508,75.66,6.308,,0.07,,,,28.54
rsv06,อ่างเก็บน้ำแม่โก๋น,2026-08-03,middle,5.39,97.47,5.532,100.04,8.71,,0.121,,0.017,,5.07
rsv07,อ่างเก็บน้ำห้วยเดื่อ,2026-08-03,middle,2.987,69.86,2.709,63.35,4.271,,0.016,,0.019,,2.704
rsv08,อ่างเก็บน้ำแม่แหลงหลวง,2026-08-03,middle,1.662,45.65,2.193,60.23,9.223,,0.086,,0.052,,1.535
rsv09,อ่างเก็บน้ำแม่ข้อน,2026-08-03,middle,2.848,69.8,3.417,83.75,12.979,,0.041,,0.017,,2.498
