reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2022-08-25,large,5129.0,54.0,3560.0,37.0,4382.0,5320.0,53.71,3074.82,3.63,2160.63,
200101,เขื่อนภูมิพล,2022-08-25,large,6714.0,50.0,4489.0,33.0,7978.0,5469.0,39.01,2410.47,1.93,3401.64,
100104,เขื่อนแม่กวงอุดมธารา,2022-08-25,large,142.78,54.0,43.08,16.0,85.71,110.44,5.58,306.55,0.11,52.82,
100107,เขื่อนแควน้อยบำรุงแดน,2022-08-25,large,731.0,78.0,239.71,26.0,859.0,407.04,35.43,1026.82,15.55,1132.59,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2022-08-25,large,226.68,86.0,91.65,35.0,114.33,141.52,1.75,179.84,3.39,67.48,
100108,เขื่อนแม่มอก,2022-08-25,large,63.0,57.0,41.4,38.0,100.0,42.6,0.5,115.34,0.24,80.46,
100105,เขื่อนกิ่วลม,2022-08-25,large,74.74,70.0,41.77,39.0,96.84,68.43,12.54,522.06,12.18,542.46,
100106,เขื่อนกิ่วคอหมา,2022-08-25,large,130.78,77.0,52.05,31.0,140.54,75.88,3.41,257.66,6.36,263.22,
200205,เขื่อนอุบลรัตน์,2022-08-25,large,1256.87,52.0,698.6,29.0,2071.33,1495.11,54.21,1504.83,14.07,1942.86,
200204,เขื่อนจุฬาภรณ์,2022-08-25,large,83.22,51.0,94.31,58.0,154.52,145.37,1.24,87.38,0.73,82.76,
200203,เขื่อนน้ำพุง,2022-08-25,large,79.59,48.0,55.11,33.0,93.59,87.27,0.71,68.47,0.65,65.52,
200212,เขื่อนสิรินธร,2022-08-25,large,1411.42,72.0,1236.71,63.0,1693.75,1626.06,19.16,1138.84,11.41,959.53,
100208,เขื่อนลำพระเพลิง,2022-08-25,large,94.0,61.0,72.47,47.0,153.0,154.41,1.16,92.52,1.59,163.73,
100207,เขื่อนลำตะคอง,2022-08-25,large,188.0,60.0,,,325.0,345.22,0.91,170.43,1.3,250.55,
100210,เขื่อนลำแชะ,2022-08-25,large,189.0,69.0,,,275.0,243.38,0.73,101.49,0.98,147.82,
100201,เขื่อนห้วยหลวง,2022-08-25,large,62.0,46.0,44.76,33.0,72.08,57.8,2.81,89.85,0.11,37.04,
100206,เขื่อนลำปาว,2022-08-25,large,1204.0,61.0,647.72,33.0,1213.0,946.48,17.34,1239.37,5.43,845.62,
100211,เขื่อนลำนางรอง,2022-08-25,large,88.0,72.0,,,116.0,99.13,0.73,55.67,0.37,46.75,
100209,เขื่อนมูลบน,2022-08-25,large,91.0,65.0,,,139.0,141.0,0.34,42.69,0.57,78.47,
100202,เขื่อนน้ำอูน,2022-08-25,large,349.0,67.0,221.25,43.0,306.0,232.75,5.21,240.43,0.11,123.02,
100301,เขื่อนป่าสักชลสิทธิ์,2022-08-25,large,459.0,48.0,41.37,4.0,855.0,656.66,19.41,1145.39,34.56,1232.84,
100302,เขื่อนทับเสลา,2022-08-25,large,91.32,57.0,32.78,20.0,137.08,108.19,0.05,57.95,0.05,143.62,
100303,เขื่อนกระเสียว,2022-08-25,large,181.75,61.0,81.4,27.0,299.99,199.15,0.79,179.4,1.82,242.22,
200402,เขื่อนวชิราลงกรณ,2022-08-25,large,5573.82,63.0,6137.36,69.0,7491.08,4675.21,24.49,2660.48,14.96,4228.21,
200401,เขื่อนศรีนครินทร์,2022-08-25,large,14101.1,79.0,12305.02,69.0,16338.26,13191.95,30.17,2525.86,22.04,4468.47,
100514,เขื่อนนฤบดินทรจินดา,2022-08-25,large,139.0,47.0,176.34,60.0,248.0,222.9,1.71,124.5,2.9,188.25,
100503,เขื่อนบางพระ,2022-08-25,large,94.0,80.0,35.73,31.0,108.0,75.48,0.16,47.3,0.31,71.16,
100501,เขื่อนขุนด่านปราการชล,2022-08-25,large,147.0,66.0,138.27,62.0,196.0,192.53,1.04,150.48,0.1,192.13,
100502,เขื่อนคลองสียัด,2022-08-25,large,205.0,49.0,67.07,16.0,206.0,161.87,2.8,188.72,0.01,156.58,
100504,เขื่อนหนองปลาไหล,2022-08-25,large,130.0,79.0,110.44,67.0,164.0,157.62,0.72,144.88,0.42,59.03,
100505,เขื่อนประแสร์,2022-08-25,large,211.32,72.0,206.45,70.0,277.34,228.21,3.06,145.07,2.9,173.27,
200603,เขื่อนรัชชประภา,2022-08-25,large,3300.27,59.0,3637.73,65.0,4473.53,3750.77,5.78,1636.57,5.43,2708.34,
200604,เขื่อนบางลาง,2022-08-25,large,760.63,52.0,695.09,48.0,1048.76,1369.0,3.6,1662.66,7.99,1893.07,
200601,เขื่อนแก่งกระจาน,2022-08-25,large,404.89,57.0,434.85,61.0,636.55,520.16,4.04,366.2,2.59,465.59,
100602,เขื่อนปราณบุรี,2022-08-25,large,233.0,60.0,208.07,53.0,345.0,354.8,1.66,265.43,2.62,288.27,
rsv01,อ่างเก็บน้ำห้วยแม่ออน,2022-08-25,middle,4.651,102.67,0.864,19.07,5.891,,0.225,,0.211,,3.851
rsv02,อ่างเก็บน้ำแม่จอกหลวง,2022-08-25,middle,0.874,79.45,0.532,48.36,0.206,,0.002,,0.002,,0.774
