reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2025-11-07,large,9258.38,97.0,9215.07,97.0,8391.26,5689.0,13.36,8759.02,9.91,7608.2,
200101,เขื่อนภูมิพล,2025-11-07,large,13213.64,98.0,10790.6,80.0,10285.31,9947.0,68.3,8662.59,30.29,5368.1,
100104,เขื่อนแม่กวงอุดมธารา,2025-11-07,large,245.22,93.0,210.62,80.0,212.05,210.27,0.69,228.26,0.79,195.17,
100107,เขื่อนแควน้อยบำรุงแดน,2025-11-07,large,945.12,101.0,832.63,89.0,781.4,841.0,3.79,1710.46,5.18,1513.21,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2025-11-07,large,273.67,103.0,284.13,107.0,284.3,285.73,0.85,385.15,2.68,388.94,
100108,เขื่อนแม่มอก,2025-11-07,large,115.18,105.0,110.0,100.0,83.4,93.9,3.12,332.47,4.94,301.11,
100105,เขื่อนกิ่วลม,2025-11-07,large,90.78,85.0,101.23,95.0,99.9,95.61,1.77,754.22,1.34,763.87,
100106,เขื่อนกิ่วคอหมา,2025-11-07,large,184.66,109.0,184.93,109.0,180.86,181.94,1.11,360.27,0.43,346.04,
200205,เขื่อนอุบลรัตน์,2025-11-07,large,2272.39,93.0,2115.08,87.0,1810.27,2012.85,12.06,4088.8,14.14,3127.75,
200204,เขื่อนจุฬาภรณ์,2025-11-07,large,162.64,99.0,114.0,70.0,108.62,130.95,0.31,190.3,2.95,85.46,
200203,เขื่อนน้ำพุง,2025-11-07,large,132.65,80.0,82.47,50.0,78.1,129.62,0.1,136.56,0.39,54.97,
200212,เขื่อนสิรินธร,2025-11-07,large,1831.29,93.0,1577.62,80.0,1423.26,1590.28,0.6,1533.18,10.75,589.9,
100208,เขื่อนลำพระเพลิง,2025-11-07,large,79.23,51.0,93.14,60.0,89.69,106.18,1.12,83.12,,84.06,
100207,เขื่อนลำตะคอง,2025-11-07,large,150.6,48.0,106.62,34.0,93.55,182.0,1.79,147.18,,50.52,
100210,เขื่อนลำแชะ,2025-11-07,large,212.54,77.0,154.58,56.0,148.45,147.0,0.33,185.99,0.72,108.18,
100201,เขื่อนห้วยหลวง,2025-11-07,large,129.65,96.0,123.15,91.0,98.39,106.32,0.19,397.47,0.08,342.26,
100206,เขื่อนลำปาว,2025-11-07,large,1875.23,95.0,1774.61,90.0,1642.47,1771.84,1.85,2911.11,0.4,2358.56,
100211,เขื่อนลำนางรอง,2025-11-07,large,52.35,43.0,46.39,38.0,43.66,73.86,0.27,37.99,,10.8,
100209,เขื่อนมูลบน,2025-11-07,large,69.61,49.0,83.61,59.0,80.46,83.0,0.11,65.49,0.17,70.15,
100202,เขื่อนน้ำอูน,2025-11-07,large,480.63,92.0,451.49,87.0,394.0,407.0,,681.88,,481.41,
100301,เขื่อนป่าสักชลสิทธิ์,2025-11-07,large,981.33,102.0,966.56,101.0,764.3,802.5,23.82,2601.37,38.93,2247.69,
100302,เขื่อนทับเสลา,2025-11-07,large,128.06,80.0,103.51,65.0,64.04,71.67,13.86,114.75,,50.04,
100303,เขื่อนกระเสียว,2025-11-07,large,211.6,71.0,209.5,70.0,204.94,95.44,4.43,273.11,0.06,220.27,
200402,เขื่อนวชิราลงกรณ,2025-11-07,large,8046.61,91.0,7881.89,89.0,7312.2,7547.72,9.24,5665.08,12.06,4574.91,
200401,เขื่อนศรีนครินทร์,2025-11-07,large,15627.29,88.0,14913.68,84.0,14666.85,14603.7,42.81,5097.69,2.98,3397.99,
100514,เขื่อนนฤบดินทรจินดา,2025-11-07,large,297.4,101.0,281.32,95.0,224.51,255.57,0.72,446.83,2.5,347.72,
100503,เขื่อนบางพระ,2025-11-07,large,116.83,100.0,105.49,90.0,96.64,83.0,0.06,65.84,0.39,106.55,
100501,เขื่อนขุนด่านปราการชล,2025-11-07,large,222.04,99.0,218.9,98.0,179.29,186.47,0.26,338.85,2.15,288.19,
100502,เขื่อนคลองสียัด,2025-11-07,large,149.42,36.0,241.16,57.0,191.17,141.54,,157.36,0.16,180.63,
100504,เขื่อนหนองปลาไหล,2025-11-07,large,169.72,104.0,157.18,96.0,154.99,156.52,0.31,142.13,0.6,160.93,
100505,เขื่อนประแสร์,2025-11-07,large,294.99,100.0,284.79,97.0,241.52,245.61,0.34,228.88,0.14,146.04,
200603,เขื่อนรัชชประภา,2025-11-07,large,4468.8,79.0,4028.72,71.0,4123.64,4395.2,9.99,2088.1,3.34,1610.08,
200604,เขื่อนบางลาง,2025-11-07,large,655.77,45.0,700.42,48.0,1128.06,1245.97,3.48,1513.2,4.08,1944.2,
200601,เขื่อนแก่งกระจาน,2025-11-07,large,530.43,75.0,493.75,70.0,477.85,422.43,4.01,777.36,0.86,674.0,
100602,เขื่อนปราณบุรี,2025-11-07,large,200.93,51.0,177.67,45.0,192.19,179.0,1.02,257.72,0.36,245.36,
rsv01,อ่างเก็บน้ำห้วยแม่ออน,2025-11-07,middle,4.53,100.0,4.485,99.01,14.984,,0.029,,0.027,,3.73
rsv02,อ่างเก็บน้ำแม่จอกหลวง,2025-11-07,middle,1.276,116.0,1.25,113.64,1.423,,0.029,,0.029,,1.176
rsv03,อ่างเก็บน้ำห้วยมะนาว,2025-11-07,middle,4.33,100.7,3.264,75.91,1.791,,0.002,,0.018,,4.23
rsv04,อ่างเก็บน้ำห้วยโป่งจ้อ,2025-11-07,middle,2.778,100.22,2.661,96.0,3.525,,0.005,,0.014,,2.728
rsv05,อ่างเก็บน้ำแม่ตูบ,2025-11-07,middle,39.846,102.17,30.576,78.4,47.288,,0.036,,0.193,,39.346
rsv06,อ่างเก็บน้ำแม่โก๋น,2025-11-07,middle,5.553,100.42,5.58,100.9,17.856,,0.067,,0.072,,5.233
rsv07,อ่างเก็บน้ำห้วยเดื่อ,2025-11-07,middle,4.298,100.51,4.298,100.51,11.417,,0.035,,0.039,,4.015
rsv08,อ่างเก็บน้ำแม่แหลงหลวง,2025-11-07,middle,3.664,100.63,3.664,100.63,11.587,,0.043,,0.043,,3.537
rsv09,อ่างเก็บน้ำแม่ข้อน,2025-11-07,middle,4.196,102.84,4.134,101.32,59.822,,0.172,,0.175,,3.846
rsv10,อ่างเก็บน้ำสันหนอง,2025-11-07,middle,1.447,99.79,1.444,99.59,10.461,,0.04,,0.04,,1.097
rsv11,อ่างเก็บน้ำแม่ทะลบหลวง,2025-11-07,middle,15.452,100.99,15.422,100.8,20.747,,0.034,,0.03,,13.152
rsv531,อ่างเก็บน้ำ แม่สะลวม,2025-11-07,middle,16.35,100.68,,,29.32,,0.114,,0.121,,15.8
rsv13,อ่างเก็บน้ำแม่ตีบ,2025-11-07,middle,9.484,94.84,10.11,101.1,4.974,,,,,,8.984
rsv14,อ่างเก็บน้ำแม่สาน,2025-11-07,middle,13.744,85.9,10.34,64.63,5.749,,,,,,12.864
rsv15,อ่างเก็บน้ำแม่ธิ,2025-11-07,middle,3.601,65.47,5.54,100.73,1.517,,,,,,3.451
rsv16,อ่างเก็บน้ำแม่เมย,2025-11-07,middle,3.68,102.22,3.64,101.11,9.163,,0.08,,0.08,,3.66
rsv19,อ่างเก็บน้ำห้วยช้าง,2025-11-07,middle,6.317,100.27,1.761,27.95,23.235,,0.007,,0.007,,6.017
rsv20,อ่างเก็บน้ำแม่ต๊าก,2025-11-07,middle,10.11,77.77,5.64,43.38,57.358,,0.052,,0.032,,8.66
rsv21,อ่างเก็บน้ำแม่สรวย,2025-11-07,middle,72.19,98.89,68.747,94.17,176.069,,0.616,,0.818,,69.19
rsv483,อ่างเก็บน้ำดอยงู,2025-11-07,middle,6.749,91.57,7.154,97.07,34.315,,0.071,,0.269,,5.409
rsv22,อ่างเก็บน้ำแม่ทะ,2025-11-07,middle,2.54,100.0,2.546,100.24,7.241,,0.04,,0.041,,2.3
rsv23,อ่างเก็บน้ำแม่อาบ,2025-11-07,middle,7.562,100.03,7.447,98.51,6.704,,0.072,,0.022,,7.022
rsv24,อ่างเก็บน้ำแม่ทาน,2025-11-07,middle,11.38,83.68,13.159,96.76,22.79,,0.04,,0.06,,10.02
rsv25,อ่างเก็บน้ำห้วยสมัย,2025-11-07,middle,1.212,101.0,1.174,97.83,6.418,,0.021,,0.029,,1.052
rsv26,อ่างเก็บน้ำแม่พริก,2025-11-07,middle,4.259,101.4,4.066,96.81,9.737,,0.059,,0.076,,3.859
rsv27,อ่างเก็บน้ำแม่เลียงพัฒนา,2025-11-07,middle,6.963,100.91,6.33,91.74,59.419,,0.499,,0.527,,6.163
rsv29,อ่างเก็บน้ำแม่ทรายคำ,2025-11-07,middle,1.249,100.08,1.243,99.6,12.407,,0.11,,0.111,,1.111
rsv30,อ่างเก็บน้ำห้วยหลวงวังวัว,2025-11-07,middle,1.617,100.43,1.612,100.12,8.846,,0.088,,0.089,,1.467
rsv31,อ่างเก็บน้ำห้วยแม่ค่อม,2025-11-07,middle,1.357,100.07,1.345,99.19,2.946,,0.019,,0.02,,1.197
rsv32,อ่างเก็บน้ำแม่ต๋ำน้อย,2025-11-07,middle,1.091,109.1,1.065,106.5,5.731,,0.043,,0.044,,1.021
rsv33,อ่างเก็บน้ำแม่เฟือง,2025-11-07,middle,1.133,100.09,1.136,100.35,10.365,,0.083,,0.084,,0.955
rsv34,อ่างเก็บน้ำแม่ไฮ,2025-11-07,middle,0.917,74.86,1.211,98.86,6.458,,0.066,,0.065,,0.802
rsv35,อ่างเก็บน้ำแม่ธิ,2025-11-07,middle,1.397,87.86,1.579,99.31,4.959,,0.027,,0.028,,1.292
rsv36,อ่างเก็บน้ำห้วยแม่งอน,2025-11-07,middle,1.124,87.81,1.269,99.14,17.362,,0.12,,0.121,,1.008
rsv37,อ่างเก็บน้ำแม่ต๋ำตอนล่าง,2025-11-07,middle,2.597,102.24,2.544,100.16,22.619,,0.171,,0.184,,1.906
rsv38,อ่างเก็บน้ำแม่วะ,2025-11-07,middle,5.904,100.07,5.915,100.25,42.031,,0.33,,0.331,,4.954
rsv39,อ่างเก็บน้ำแม่ล้อหัก,2025-11-07,middle,1.338,100.15,1.153,86.3,1.645,,0.026,,0.025,,1.29
rsv40,อ่างเก็บน้ำแม่ทก,2025-11-07,middle,1.128,101.35,1.114,100.09,7.463,,0.038,,0.041,,1.074
rsv41,อ่างเก็บน้ำแม่เรียง,2025-11-07,middle,1.139,101.7,1.079,96.34,2.469,,0.008,,0.011,,0.801
rsv42,อ่างเก็บน้ำห้วยหลวง,2025-11-07,middle,1.277,101.35,1.256,99.68,7.897,,0.039,,0.052,,1.107
rsv43,อ่างเก็บน้ำแม่กึ๊ด,2025-11-07,middle,1.311,100.85,1.292,99.38,9.043,,0.058,,0.043,,1.151
rsv44,อ่างเก็บน้ำห้วยเกี๋ยง,2025-11-07,middle,10.312,88.9,11.28,97.24,21.271,,0.138,,0.12,,9.712
rsv45,อ่างเก็บน้ำแม่ปอน,2025-11-07,middle,1.61,88.95,1.778,98.23,10.991,,0.063,,0.06,,1.459
rsv46,อ่างเก็บน้ำห้วยแม่ยาว,2025-11-07,middle,3.127,89.86,3.391,97.44,12.765,,0.084,,0.081,,2.847
rsv47,อ่างเก็บน้ำแม่ไพร,2025-11-07,middle,2.518,78.69,2.92,91.25,7.002,,0.055,,0.051,,2.388
rsv48,อ่างเก็บน้ำห้วยแม่สัน,2025-11-07,middle,3.509,99.55,3.492,99.06,18.265,,0.197,,0.099,,3.469
rsv478,อ่างเก็บน้ำแม่พริก (ผาวิ่งชู้),2025-11-07,middle,37.644,103.19,34.824,95.46,34.839,,0.034,,0.14,,31.804
rsv479,อ่างเก็บน้ำแม่ฟ้า,2025-11-07,middle,15.922,79.93,20.032,100.56,24.488,,0.05,,0.05,,14.822
rsv523,อ่างเก็บน้ำแม่อ้อน 2,2025-11-07,middle,13.269,69.47,11.5,60.21,6.919,,0.047,,0.049,,12.769
rsv532,อ่างเก็บน้ำ แม่อาง,2025-11-07,middle,3.121,99.97,,,32.731,,0.366,,0.367,,3.022
rsv49,อ่างเก็บน้ำห้วยแฮต,2025-11-07,middle,5.288,105.76,4.866,97.32,53.904,,1.158,,1.146,,4.748
rsv50,อ่างเก็บน้ำน้ำแหง,2025-11-07,middle,13.214,101.65,11.156,85.82,226.787,,1.213,,1.213,,10.344
