reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2025-12-18,large,9113.56,96.0,8737.7,92.0,8391.26,5689.0,8.15,9126.7,25.02,8084.34,
200101,เขื่อนภูมิพล,2025-12-18,large,13167.25,98.0,10639.11,79.0,10285.31,9947.0,18.49,10133.73,30.09,6848.75,
100104,เขื่อนแม่กวงอุดมธารา,2025-12-18,large,259.4,99.0,222.35,85.0,212.05,210.27,0.42,255.33,0.29,207.88,
100107,เขื่อนแควน้อยบำรุงแดน,2025-12-18,large,887.55,95.0,811.8,86.0,781.4,841.0,0.95,1813.56,4.32,1668.05,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2025-12-18,large,278.66,105.0,283.46,107.0,284.3,285.73,0.38,415.93,0.38,413.18,
100108,เขื่อนแม่มอก,2025-12-18,large,106.64,97.0,92.64,84.0,83.4,93.9,0.22,380.04,0.64,357.23,
100105,เขื่อนกิ่วลม,2025-12-18,large,103.72,98.0,102.79,97.0,99.9,95.61,1.56,847.95,2.03,844.96,
100106,เขื่อนกิ่วคอหมา,2025-12-18,large,197.56,116.0,187.24,110.0,180.86,181.94,,404.7,0.77,377.35,
200205,เขื่อนอุบลรัตน์,2025-12-18,large,2171.79,89.0,1895.21,78.0,1810.27,2012.85,3.09,4407.78,4.95,3475.02,
200204,เขื่อนจุฬาภรณ์,2025-12-18,large,158.81,97.0,116.09,71.0,108.62,130.95,0.24,223.98,,116.34,
200203,เขื่อนน้ำพุง,2025-12-18,large,133.03,81.0,79.59,48.0,78.1,129.62,0.09,141.33,,55.17,
200212,เขื่อนสิรินธร,2025-12-18,large,1744.26,89.0,1480.93,75.0,1423.26,1590.28,1.92,1605.31,4.04,664.54,
100208,เขื่อนลำพระเพลิง,2025-12-18,large,88.18,57.0,92.06,59.0,89.69,106.18,0.05,94.82,,85.35,
100207,เขื่อนลำตะคอง,2025-12-18,large,168.7,54.0,98.98,31.0,93.55,182.0,0.26,175.95,0.09,52.98,
100210,เขื่อนลำแชะ,2025-12-18,large,230.96,84.0,151.17,55.0,148.45,147.0,,209.69,0.12,110.33,
100201,เขื่อนห้วยหลวง,2025-12-18,large,125.2,92.0,107.64,79.0,98.39,106.32,,410.45,0.69,356.17,
100206,เขื่อนลำปาว,2025-12-18,large,1841.55,93.0,1691.75,85.0,1642.47,1771.84,,2963.61,1.3,2375.86,
100211,เขื่อนลำนางรอง,2025-12-18,large,61.79,51.0,45.27,37.0,43.66,73.86,0.08,49.52,0.04,10.87,
100209,เขื่อนมูลบน,2025-12-18,large,74.54,53.0,81.55,58.0,80.46,83.0,0.11,73.87,0.05,72.17,
100202,เขื่อนน้ำอูน,2025-12-18,large,441.25,85.0,413.69,80.0,394.0,407.0,0.55,690.6,1.73,510.1,
100301,เขื่อนป่าสักชลสิทธิ์,2025-12-18,large,828.75,86.0,834.0,87.0,764.3,802.5,,2774.41,4.51,2526.19,
100302,เขื่อนทับเสลา,2025-12-18,large,160.0,100.0,81.85,51.0,64.04,71.67,,143.45,,56.16,
100303,เขื่อนกระเสียว,2025-12-18,large,243.99,82.0,208.3,70.0,204.94,95.44,0.27,323.9,0.06,236.31,
200402,เขื่อนวชิราลงกรณ,2025-12-18,large,7537.08,85.0,7459.33,84.0,7312.2,7547.72,3.67,5843.23,17.01,5220.3,
200401,เขื่อนศรีนครินทร์,2025-12-18,large,16068.81,91.0,14774.98,83.0,14666.85,14603.7,5.18,5746.05,2.99,3548.19,
100514,เขื่อนนฤบดินทรจินดา,2025-12-18,large,282.63,96.0,237.53,81.0,224.51,255.57,,455.09,0.35,365.42,
100503,เขื่อนบางพระ,2025-12-18,large,106.48,91.0,101.37,87.0,96.64,83.0,,68.69,0.41,122.31,
100501,เขื่อนขุนด่านปราการชล,2025-12-18,large,207.39,93.0,202.44,90.0,179.29,186.47,,342.98,0.47,304.32,
100502,เขื่อนคลองสียัด,2025-12-18,large,145.63,35.0,204.75,49.0,191.17,141.54,,160.68,0.36,184.62,
100504,เขื่อนหนองปลาไหล,2025-12-18,large,157.62,96.0,159.59,97.0,154.99,156.52,,145.98,0.65,186.19,
100505,เขื่อนประแสร์,2025-12-18,large,278.16,94.0,251.96,85.0,241.52,245.61,,232.96,0.21,157.15,
200603,เขื่อนรัชชประภา,2025-12-18,large,4495.62,80.0,4107.23,73.0,4123.64,4395.2,2.33,2261.49,3.55,1742.81,
200604,เขื่อนบางลาง,2025-12-18,large,971.41,67.0,1185.81,82.0,1128.06,1245.97,12.8,1964.41,4.01,2076.69,
200601,เขื่อนแก่งกระจาน,2025-12-18,large,534.31,75.0,489.23,69.0,477.85,422.43,0.58,848.5,1.3,734.64,
100602,เขื่อนปราณบุรี,2025-12-18,large,197.4,50.0,198.06,51.0,192.19,179.0,0.4,284.1,0.18,274.23,
rsv01,อ่างเก็บน้ำห้วยแม่ออน,2025-12-18,middle,4.559,100.64,4.485,99.01,21.718,,0.068,,0.066,,3.759
rsv02,อ่างเก็บน้ำแม่จอกหลวง,2025-12-18,middle,1.276,116.0,1.25,113.64,3.566,,0.008,,0.008,,1.176
rsv03,อ่างเก็บน้ำห้วยมะนาว,2025-12-18,middle,4.305,100.12,3.264,75.91,1.949,,0.002,,,,4.205
rsv04,อ่างเก็บน้ำห้วยโป่งจ้อ,2025-12-18,middle,2.766,99.78,2.661,96.0,6.666,,0.001,,,,2.716
rsv05,อ่างเก็บน้ำแม่ตูบ,2025-12-18,middle,39.6,101.54,30.576,78.4,92.858,,0.08,,0.049,,39.1
rsv06,อ่างเก็บน้ำแม่โก๋น,2025-12-18,middle,5.443,98.43,5.58,100.9,26.035,,0.024,,0.051,,5.123
rsv07,อ่างเก็บน้ำห้วยเดื่อ,2025-12-18,middle,4.289,100.3,4.298,100.51,16.695,,0.001,,,,4.006
rsv08,อ่างเก็บน้ำแม่แหลงหลวง,2025-12-18,middle,3.655,100.38,3.664,100.63,17.066,,0.043,,0.043,,3.528
rsv09,อ่างเก็บน้ำแม่ข้อน,2025-12-18,middle,4.135,101.35,4.134,101.32,70.1,,0.101,,0.1,,3.785
rsv10,อ่างเก็บน้ำสันหนอง,2025-12-18,middle,1.447,99.79,1.444,99.59,12.204,,0.001,,,,1.097
rsv11,อ่างเก็บน้ำแม่ทะลบหลวง,2025-12-18,middle,15.361,100.4,15.422,100.8,36.967,,0.004,,,,13.061
rsv531,อ่างเก็บน้ำ แม่สะลวม,2025-12-18,middle,15.999,98.52,,,60.402,,0.062,,0.102,,15.449
rsv13,อ่างเก็บน้ำแม่ตีบ,2025-12-18,middle,9.785,97.85,9.9,99.0,5.53,,,,,,9.285
rsv14,อ่างเก็บน้ำแม่สาน,2025-12-18,middle,14.155,88.47,10.21,63.81,6.265,,,,,,13.275
rsv15,อ่างเก็บน้ำแม่ธิ,2025-12-18,middle,3.695,67.18,5.41,98.36,1.667,,,,,,3.545
