reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2021-04-02,large,4029.0,42.0,3982.0,42.0,5320.0,,1.66,270.3,17.05,1493.0,
200101,เขื่อนภูมิพล,2021-04-02,large,4739.0,35.0,4772.0,35.0,5469.0,,,39.58,6.09,600.0,
100104,เขื่อนแม่กวงอุดมธารา,2021-04-02,large,57.41,22.0,66.17,25.0,110.44,74.72,0.04,9.29,0.41,58.07,
100107,เขื่อนแควน้อยบำรุงแดน,2021-04-02,large,316.65,34.0,328.44,35.0,407.04,435.5,0.28,25.9,1.12,102.19,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2021-04-02,large,101.0,38.0,67.96,26.0,141.52,151.65,,2.91,2.22,40.87,
100108,เขื่อนแม่มอก,2021-04-02,large,34.58,31.0,27.33,25.0,42.6,,0.02,2.6,0.02,7.75,
100105,เขื่อนกิ่วลม,2021-04-02,large,55.86,53.0,57.22,54.0,68.43,55.85,0.17,11.01,0.12,23.76,
100106,เขื่อนกิ่วคอหมา,2021-04-02,large,57.6,34.0,57.13,34.0,75.88,106.56,,1.78,0.52,16.39,
200205,เขื่อนอุบลรัตน์,2021-04-02,large,1000.07,41.0,373.27,15.0,1495.11,,,61.15,5.11,390.77,
200204,เขื่อนจุฬาภรณ์,2021-04-02,large,72.98,45.0,38.61,24.0,145.37,,0.07,6.1,0.1,35.19,
200203,เขื่อนน้ำพุง,2021-04-02,large,71.96,44.0,71.71,43.0,87.27,,0.01,4.53,0.32,11.08,
200212,เขื่อนสิรินธร,2021-04-02,large,1245.43,63.0,1212.92,62.0,1626.06,,,43.47,3.51,128.53,
100208,เขื่อนลำพระเพลิง,2021-04-02,large,102.95,66.0,13.36,9.0,154.41,22.25,0.23,11.15,1.04,56.5,
100207,เขื่อนลำตะคอง,2021-04-02,large,260.41,83.0,109.25,35.0,345.22,154.7,,15.09,1.04,75.71,
100210,เขื่อนลำแชะ,2021-04-02,large,168.07,61.0,54.28,20.0,243.38,85.36,,19.16,1.24,66.99,
100201,เขื่อนห้วยหลวง,2021-04-02,large,40.87,30.0,39.42,29.0,57.8,59.32,,0.44,0.11,11.01,
100206,เขื่อนลำปาว,2021-04-02,large,540.14,27.0,796.4,40.0,946.48,1408.48,,18.1,3.71,300.99,
100211,เขื่อนลำนางรอง,2021-04-02,large,84.57,70.0,19.16,16.0,99.13,22.93,,2.86,,5.38,
100209,เขื่อนมูลบน,2021-04-02,large,110.14,78.0,30.67,22.0,141.0,49.0,0.17,8.94,0.48,31.59,
100202,เขื่อนน้ำอูน,2021-04-02,large,185.67,36.0,199.25,38.0,232.75,276.27,0.03,17.81,0.73,45.75,
100301,เขื่อนป่าสักชลสิทธิ์,2021-04-02,large,252.35,26.0,159.95,17.0,656.66,,1.06,21.26,2.17,356.28,
100302,เขื่อนทับเสลา,2021-04-02,large,53.08,33.0,33.56,21.0,108.19,36.68,,0.0,0.19,55.11,
100303,เขื่อนกระเสียว,2021-04-02,large,137.7,46.0,55.16,18.0,199.15,61.06,,2.47,1.75,75.24,
200402,เขื่อนวชิราลงกรณ,2021-04-02,large,3865.91,44.0,5197.79,59.0,4675.21,,,72.25,8.58,777.91,
200401,เขื่อนศรีนครินทร์,2021-04-02,large,11962.79,67.0,13461.31,76.0,13191.95,,0.69,207.63,15.64,1370.02,
100514,เขื่อนนฤบดินทรจินดา,2021-04-02,large,117.32,40.0,119.02,40.0,222.9,215.54,0.1,10.44,1.24,108.68,
100503,เขื่อนบางพระ,2021-04-02,large,53.12,45.0,28.68,25.0,75.48,53.2,0.02,4.02,,0.0,
100501,เขื่อนขุนด่านปราการชล,2021-04-02,large,65.1,29.0,56.65,25.0,192.53,158.73,0.01,0.65,0.2,133.76,
100502,เขื่อนคลองสียัด,2021-04-02,large,65.22,16.0,58.58,14.0,161.87,108.54,,1.0,0.23,91.64,
100504,เขื่อนหนองปลาไหล,2021-04-02,large,118.41,72.0,23.47,14.0,157.62,56.82,0.76,25.04,0.22,3.69,
100505,เขื่อนประแสร์,2021-04-02,large,178.62,61.0,58.66,20.0,228.21,121.68,,0.35,0.71,35.82,
200603,เขื่อนรัชชประภา,2021-04-02,large,3425.77,61.0,3149.3,56.0,3750.77,,2.24,157.08,7.06,439.96,
200604,เขื่อนบางลาง,2021-04-02,large,1165.75,80.0,1033.71,71.0,1369.0,,3.48,822.89,4.26,817.13,
200601,เขื่อนแก่งกระจาน,,large,,,305.26,43.0,520.16,,,62.65,,176.41,
100602,เขื่อนปราณบุรี,2021-04-02,large,266.6,68.0,170.71,44.0,354.8,268.97,0.19,11.61,1.78,73.5,
rsv01,อ่างเก็บน้ำห้วยแม่ออน,2021-04-02,middle,1.444,31.88,1.255,27.7,1.804,,,,0.038,,0.644
rsv02,อ่างเก็บน้ำแม่จอกหลวง,2021-04-02,middle,0.551,50.09,0.92,83.64,2.904,,,,0.004,,0.451
rsv03,อ่างเก็บน้ำห้วยมะนาว,2021-04-02,middle,1.821,42.35,1.26,29.3,0.0,,,,0.015,,1.721
rsv04,อ่างเก็บน้ำห้วยโป่งจ้อ,2021-04-02,middle,0.414,14.94,0.748,26.98,0.0,,,,0.015,,0.364
rsv05,อ่างเก็บน้ำแม่ตูบ,2021-04-02,middle,2.882,7.39,7.726,19.81,0.0,,,,0.009,,2.382
rsv06,อ่างเก็บน้ำแม่โก๋น,2021-04-02,middle,1.28,23.15,3.53,63.83,0.042,,,,,,0.96
rsv07,อ่างเก็บน้ำห้วยเดื่อ,2021-04-02,middle,2.085,48.76,0.976,22.83,0.012,,,,,,1.802
