reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2025-01-09,large,8187.99,86.0,5596.0,59.0,8391.26,5689.0,2.39,32.41,28.0,252.12,
200101,เขื่อนภูมิพล,2025-01-09,large,10060.08,75.0,9720.0,72.0,10285.31,9947.0,2.51,39.33,31.04,279.04,
100104,เขื่อนแม่กวงอุดมธารา,2025-01-09,large,207.26,79.0,211.0,80.0,212.05,210.27,0.27,1.71,0.7,6.93,
100107,เขื่อนแควน้อยบำรุงแดน,2025-01-09,large,760.2,81.0,817.0,87.0,781.4,841.0,0.33,0.95,2.59,23.31,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2025-01-09,large,282.8,107.0,283.88,107.0,284.3,285.73,0.25,2.09,0.42,3.78,
100108,เขื่อนแม่มอก,2025-01-09,large,77.59,71.0,88.3,80.0,83.4,93.9,,0.0,0.63,6.37,
100105,เขื่อนกิ่วลม,2025-01-09,large,96.63,91.0,92.03,87.0,99.9,95.61,1.28,10.88,1.52,15.02,
100106,เขื่อนกิ่วคอหมา,2025-01-09,large,173.81,102.0,176.42,104.0,180.86,181.94,0.09,1.69,1.13,9.41,
200205,เขื่อนอุบลรัตน์,2025-01-09,large,1749.54,72.0,1955.25,80.0,1810.27,2012.85,,6.33,8.05,56.04,
200204,เขื่อนจุฬาภรณ์,2025-01-09,large,106.73,65.0,129.09,79.0,108.62,130.95,,0.49,0.52,1.04,
200203,เขื่อนน้ำพุง,2025-01-09,large,77.17,47.0,126.64,77.0,78.1,129.62,,0.3,,0.47,
200212,เขื่อนสิรินธร,2025-01-09,large,1394.94,71.0,1562.51,79.0,1423.26,1590.28,,11.36,1.11,9.39,
100208,เขื่อนลำพระเพลิง,2025-01-09,large,89.47,58.0,105.64,68.0,89.69,106.18,0.05,0.32,,0.18,
100207,เขื่อนลำตะคอง,2025-01-09,large,89.72,29.0,174.0,55.0,93.55,182.0,,0.0,0.39,1.26,
100210,เขื่อนลำแชะ,2025-01-09,large,146.86,53.0,146.0,53.0,148.45,147.0,0.14,0.14,0.03,0.27,
100201,เขื่อนห้วยหลวง,2025-01-09,large,95.6,71.0,103.68,76.0,98.39,106.32,,0.0,0.11,1.89,
100206,เขื่อนลำปาว,2025-01-09,large,1607.08,81.0,1722.03,87.0,1642.47,1771.84,1.75,13.86,5.99,42.69,
100211,เขื่อนลำนางรอง,2025-01-09,large,42.91,35.0,73.22,60.0,43.66,73.86,0.05,0.09,,0.0,
100209,เขื่อนมูลบน,2025-01-09,large,79.86,57.0,83.0,59.0,80.46,83.0,0.1,0.75,0.17,1.5,
100202,เขื่อนน้ำอูน,2025-01-09,large,386.13,74.0,394.0,76.0,394.0,407.0,0.78,2.86,2.1,7.99,
100301,เขื่อนป่าสักชลสิทธิ์,2025-01-09,large,727.04,76.0,750.5,78.0,764.3,802.5,,0.0,3.89,32.89,
100302,เขื่อนทับเสลา,2025-01-09,large,63.34,40.0,71.58,45.0,64.04,71.67,,0.0,0.15,0.7,
100303,เขื่อนกระเสียว,2025-01-09,large,203.02,68.0,94.16,31.0,204.94,95.44,,0.0,0.06,0.54,
200402,เขื่อนวชิราลงกรณ,2025-01-09,large,7232.36,82.0,7459.33,84.0,7312.2,7547.72,2.56,20.47,12.0,96.47,
200401,เขื่อนศรีนครินทร์,2025-01-09,large,14562.93,82.0,14577.75,82.0,14666.85,14603.7,0.7,26.82,15.0,117.42,
100514,เขื่อนนฤบดินทรจินดา,2025-01-09,large,213.88,73.0,243.49,83.0,224.51,255.57,,0.0,1.5,9.71,
100503,เขื่อนบางพระ,2025-01-09,large,93.74,80.0,79.41,68.0,96.64,83.0,,0.36,0.4,3.38,
100501,เขื่อนขุนด่านปราการชล,2025-01-09,large,165.59,74.0,164.81,74.0,179.29,186.47,,0.0,1.17,14.42,
100502,เขื่อนคลองสียัด,2025-01-09,large,176.55,42.0,131.27,31.0,191.17,141.54,,0.0,1.41,15.54,
100504,เขื่อนหนองปลาไหล,2025-01-09,large,152.14,93.0,153.46,94.0,154.99,156.52,,0.05,0.53,4.65,
100505,เขื่อนประแสร์,2025-01-09,large,235.76,80.0,238.28,81.0,241.52,245.61,,0.0,0.56,4.98,
200603,เขื่อนรัชชประภา,2025-01-09,large,4110.21,73.0,4376.54,78.0,4123.64,4395.2,3.31,25.19,2.89,36.4,
200604,เขื่อนบางลาง,2025-01-09,large,1139.11,78.0,1225.43,84.0,1128.06,1245.97,5.59,68.02,4.0,57.32,
200601,เขื่อนแก่งกระจาน,2025-01-09,large,469.45,66.0,414.6,58.0,477.85,422.43,0.64,3.97,1.3,12.48,
100602,เขื่อนปราณบุรี,2025-01-09,large,189.16,48.0,176.0,45.0,192.19,179.0,0.14,1.25,0.35,4.89,
rsv01,อ่างเก็บน้ำห้วยแม่ออน,2025-01-09,middle,4.281,94.5,4.622,102.03,0.119,,0.006,,0.004,,3.481
rsv02,อ่างเก็บน้ำแม่จอกหลวง,2025-01-09,middle,1.25,113.64,1.233,112.09,0.009,,0.001,,,,1.15
rsv03,อ่างเก็บน้ำห้วยมะนาว,2025-01-09,middle,3.264,75.91,3.336,77.58,0.046,,0.012,,,,3.164
rsv04,อ่างเก็บน้ำห้วยโป่งจ้อ,2025-01-09,middle,2.656,95.82,2.754,99.35,0.019,,0.001,,,,2.606
rsv05,อ่างเก็บน้ำแม่ตูบ,2025-01-09,middle,29.802,76.42,39.45,101.15,0.262,,0.083,,0.09,,29.302
rsv06,อ่างเก็บน้ำแม่โก๋น,2025-01-09,middle,4.926,89.08,5.571,100.74,0.29,,0.012,,0.011,,4.606
rsv07,อ่างเก็บน้ำห้วยเดื่อ,2025-01-09,middle,4.298,100.51,4.294,100.42,0.171,,0.019,,,,4.015
rsv08,อ่างเก็บน้ำแม่แหลงหลวง,2025-01-09,middle,3.664,100.63,1.468,40.32,0.126,,0.014,,0.017,,3.537
rsv09,อ่างเก็บน้ำแม่ข้อน,2025-01-09,middle,4.134,101.32,3.743,91.74,0.81,,0.09,,0.084,,3.784
rsv10,อ่างเก็บน้ำสันหนอง,2025-01-09,middle,1.437,99.1,1.45,100.0,0.149,,0.005,,,,1.087
rsv11,อ่างเก็บน้ำแม่ทะลบหลวง,2025-01-09,middle,15.422,100.8,15.437,100.9,0.387,,0.043,,0.039,,13.122
rsv531,อ่างเก็บน้ำ แม่สะลวม,2025-01-09,middle,15.078,92.84,,,0.497,,0.054,,0.05,,14.528
rsv13,อ่างเก็บน้ำแม่ตีบ,2025-01-09,middle,9.37,93.7,7.85,78.5,0.107,,,,0.058,,8.87
rsv14,อ่างเก็บน้ำแม่สาน,2025-01-09,middle,10.13,63.31,8.825,55.16,0.0,,,,,,9.25
rsv15,อ่างเก็บน้ำแม่ธิ,2025-01-09,middle,5.31,96.55,5.337,97.04,0.0,,,,,,5.16
rsv16,อ่างเก็บน้ำแม่เมย,2025-01-09,middle,3.48,96.67,3.6,100.0,0.0,,,,,,3.46
rsv19,อ่างเก็บน้ำห้วยช้าง,2025-01-09,middle,5.27,83.65,2.846,45.17,0.095,,0.008,,0.148,,4.97
rsv20,อ่างเก็บน้ำแม่ต๊าก,2025-01-09,middle,8.99,69.15,6.98,53.69,0.0,,,,0.1,,7.54
rsv21,อ่างเก็บน้ำแม่สรวย,2025-01-09,middle,72.878,99.83,72.838,99.78,2.591,,0.245,,0.245,,69.878
rsv483,อ่างเก็บน้ำดอยงู,2025-01-09,middle,8.155,110.65,8.168,110.83,0.452,,0.043,,0.043,,6.815
rsv22,อ่างเก็บน้ำแม่ทะ,2025-01-09,middle,2.413,95.0,2.455,96.65,0.0,,,,,,2.173
rsv23,อ่างเก็บน้ำแม่อาบ,2025-01-09,middle,6.88,91.01,7.5,99.21,0.0,,,,0.006,,6.34
rsv24,อ่างเก็บน้ำแม่ทาน,2025-01-09,middle,12.06,88.68,13.6,100.0,0.0,,,,,,10.7
rsv25,อ่างเก็บน้ำห้วยสมัย,2025-01-09,middle,1.197,99.75,1.202,100.17,0.0,,,,,,1.037
rsv26,อ่างเก็บน้ำแม่พริก,2025-01-09,middle,3.592,85.52,4.197,99.93,0.0,,,,0.009,,3.192
rsv27,อ่างเก็บน้ำแม่เลียงพัฒนา,2025-01-09,middle,5.591,81.03,6.792,98.43,0.263,,0.035,,0.05,,4.791
rsv29,อ่างเก็บน้ำแม่ทรายคำ,2025-01-09,middle,1.23,98.56,1.171,93.83,0.008,,0.004,,,,1.092
rsv30,อ่างเก็บน้ำห้วยหลวงวังวัว,2025-01-09,middle,1.536,95.4,1.493,92.73,0.0,,,,,,1.386
rsv31,อ่างเก็บน้ำห้วยแม่ค่อม,2025-01-09,middle,1.288,94.99,1.142,84.22,0.014,,0.007,,,,1.128
