reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2022-02-21,large,4126.0,43.0,4628.0,49.0,4382.0,5320.0,7.8,136.97,7.0,360.73,
200101,เขื่อนภูมิพล,2022-02-21,large,6935.0,52.0,5063.0,38.0,7978.0,5469.0,,72.41,14.03,1050.92,
100104,เขื่อนแม่กวงอุดมธารา,2022-02-21,large,85.84,33.0,79.84,30.0,85.71,110.44,0.18,187.2,0.04,6.09,
100107,เขื่อนแควน้อยบำรุงแดน,2022-02-21,large,665.0,71.0,353.4,38.0,859.0,407.04,0.95,24.77,4.32,216.84,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2022-02-21,large,106.92,40.0,125.95,48.0,114.33,141.52,0.46,6.81,0.16,14.23,
100108,เขื่อนแม่มอก,2022-02-21,large,65.0,59.0,40.19,37.0,100.0,42.6,0.95,21.46,0.58,41.41,
100105,เขื่อนกิ่วลม,2022-02-21,large,78.27,74.0,61.29,58.0,96.84,68.43,0.23,30.36,0.85,50.11,
100106,เขื่อนกิ่วคอหมา,2022-02-21,large,121.12,71.0,67.78,40.0,140.54,75.88,0.4,5.25,,21.39,
200205,เขื่อนอุบลรัตน์,2022-02-21,large,1562.45,64.0,1243.99,51.0,2071.33,1495.11,4.01,65.7,8.52,486.19,
200204,เขื่อนจุฬาภรณ์,2022-02-21,large,121.96,74.0,105.95,65.0,154.52,145.37,0.26,6.53,,15.6,
200203,เขื่อนน้ำพุง,2022-02-21,large,87.85,53.0,83.44,51.0,93.59,87.27,0.37,3.54,,5.72,
200212,เขื่อนสิรินธร,2022-02-21,large,1485.8,76.0,1456.73,74.0,1693.75,1626.06,,52.44,1.53,71.97,
100208,เขื่อนลำพระเพลิง,2022-02-21,large,143.0,92.0,131.56,85.0,153.0,154.41,0.04,9.11,0.71,35.93,
100207,เขื่อนลำตะคอง,2022-02-21,large,277.0,88.0,303.02,96.0,325.0,345.22,0.08,13.2,1.04,39.59,
100210,เขื่อนลำแชะ,2022-02-21,large,233.0,85.0,209.16,76.0,275.0,243.38,0.23,9.96,0.12,33.34,
100201,เขื่อนห้วยหลวง,2022-02-21,large,58.31,43.0,47.29,35.0,72.08,57.8,0.66,3.9,0.11,10.69,
100206,เขื่อนลำปาว,2022-02-21,large,996.0,50.0,738.22,37.0,1213.0,946.48,4.01,53.8,4.31,174.71,
100211,เขื่อนลำนางรอง,2022-02-21,large,109.0,90.0,91.1,75.0,116.0,99.13,0.23,7.91,0.03,15.1,
100209,เขื่อนมูลบน,2022-02-21,large,123.0,87.0,127.3,90.0,139.0,141.0,0.23,6.82,0.59,14.02,
100202,เขื่อนน้ำอูน,2022-02-21,large,255.0,49.0,204.75,39.0,306.0,232.75,1.32,19.18,0.08,46.51,
100301,เขื่อนป่าสักชลสิทธิ์,2022-02-21,large,629.0,66.0,422.42,44.0,855.0,656.66,0.23,143.84,4.33,237.77,
100302,เขื่อนทับเสลา,2022-02-21,large,80.31,50.0,57.29,36.0,137.08,108.19,,6.15,1.38,77.17,
100303,เขื่อนกระเสียว,2022-02-21,large,299.86,100.0,181.24,61.0,299.99,199.15,1.57,23.96,1.43,12.37,
200402,เขื่อนวชิราลงกรณ,2022-02-21,large,6941.78,78.0,4235.9,48.0,7491.08,4675.21,4.74,108.76,17.06,598.15,
200401,เขื่อนศรีนครินทร์,2022-02-21,large,16001.89,90.0,12599.57,71.0,16338.26,13191.95,8.34,292.89,14.85,578.06,
100514,เขื่อนนฤบดินทรจินดา,2022-02-21,large,163.0,55.0,162.68,55.0,248.0,222.9,0.48,7.45,1.53,72.21,
100503,เขื่อนบางพระ,2022-02-21,large,99.0,85.0,61.94,53.0,108.0,75.48,0.13,3.72,0.29,12.42,
100501,เขื่อนขุนด่านปราการชล,2022-02-21,large,138.0,62.0,105.71,47.0,196.0,192.53,0.11,2.42,1.22,60.89,
100502,เขื่อนคลองสียัด,2022-02-21,large,122.0,29.0,91.18,22.0,206.0,161.87,0.05,3.12,1.04,81.14,
100504,เขื่อนหนองปลาไหล,2022-02-21,large,146.0,89.0,130.05,79.0,164.0,157.62,0.48,25.1,0.29,8.78,
100505,เขื่อนประแสร์,2022-02-21,large,243.36,82.0,204.14,69.0,277.34,228.21,,2.07,0.32,27.26,
200603,เขื่อนรัชชประภา,2022-02-21,large,4098.29,73.0,3633.58,64.0,4473.53,3750.77,3.71,180.93,9.13,534.53,
200604,เขื่อนบางลาง,2022-02-21,large,1130.94,78.0,1238.44,85.0,1048.76,1369.0,3.68,284.79,3.04,171.54,
200601,เขื่อนแก่งกระจาน,2022-02-21,large,573.36,81.0,439.32,62.0,636.55,520.16,1.85,52.68,3.03,72.09,
100602,เขื่อนปราณบุรี,2022-02-21,large,309.0,79.0,313.37,80.0,345.0,354.8,0.7,44.3,0.89,54.34,
rsv01,อ่างเก็บน้ำห้วยแม่ออน,2022-02-21,middle,1.521,33.58,1.862,41.1,0.113,,,,0.041,,0.721
rsv02,อ่างเก็บน้ำแม่จอกหลวง,2022-02-21,middle,0.753,68.45,0.612,55.64,0.0,,,,,,0.653
