reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2023-11-24,large,6092.0,64.0,6813.0,72.0,6343.0,4382.0,6.52,4321.35,10.0,4322.18,
200101,เขื่อนภูมิพล,2023-11-24,large,10439.0,78.0,12147.0,90.0,11879.0,7978.0,14.82,6353.11,3.04,7328.92,
100104,เขื่อนแม่กวงอุดมธารา,2023-11-24,large,203.95,78.0,250.72,95.0,249.36,85.71,0.33,144.75,0.1,170.02,
100107,เขื่อนแควน้อยบำรุงแดน,2023-11-24,large,953.0,101.0,938.0,100.0,815.0,859.0,0.92,1165.26,1.3,954.99,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2023-11-24,large,284.96,108.0,277.31,105.0,274.34,114.33,0.57,234.04,0.23,224.01,
100108,เขื่อนแม่มอก,2023-11-24,large,110.35,100.0,110.0,100.0,93.2,100.0,0.05,220.36,0.12,209.72,
100105,เขื่อนกิ่วลม,2023-11-24,large,104.19,98.0,99.82,94.0,102.79,96.84,1.43,435.96,1.27,435.58,
100106,เขื่อนกิ่วคอหมา,2023-11-24,large,190.23,112.0,188.47,111.0,188.47,140.54,0.51,177.72,0.51,159.29,
200205,เขื่อนอุบลรัตน์,2023-11-24,large,2391.62,98.0,2439.31,100.0,1968.72,2071.33,,2924.42,7.15,1976.56,
200204,เขื่อนจุฬาภรณ์,2023-11-24,large,138.79,85.0,150.73,92.0,143.56,154.52,0.12,115.22,,46.34,
200203,เขื่อนน้ำพุง,2023-11-24,large,143.74,87.0,89.15,54.0,87.41,93.59,0.01,175.27,0.31,86.31,
200212,เขื่อนสิรินธร,2023-11-24,large,1820.27,93.0,1738.9,88.0,1620.92,1693.75,,1620.49,2.59,813.46,
100208,เขื่อนลำพระเพลิง,2023-11-24,large,108.66,70.0,138.0,89.0,145.24,153.0,0.17,98.79,,118.3,
100207,เขื่อนลำตะคอง,2023-11-24,large,192.0,61.0,341.0,108.0,339.0,325.0,0.15,111.52,0.18,192.0,
100210,เขื่อนลำแชะ,2023-11-24,large,151.0,55.0,255.0,93.0,258.0,275.0,0.12,128.93,0.03,189.36,
100201,เขื่อนห้วยหลวง,2023-11-24,large,122.98,91.0,122.0,90.0,110.58,72.08,,219.68,0.11,168.56,
100206,เขื่อนลำปาว,2023-11-24,large,1945.87,98.0,1777.0,90.0,1694.5,1213.0,,2709.38,0.95,2064.03,
100211,เขื่อนลำนางรอง,2023-11-24,large,75.78,62.0,121.0,100.0,112.6,116.0,,34.32,,40.57,
