reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2022-06-05,large,3722.0,39.0,3425.0,36.0,4382.0,5320.0,7.01,802.71,14.0,1341.82,
200101,เขื่อนภูมิพล,2022-06-05,large,6097.0,45.0,4362.0,32.0,7978.0,5469.0,8.07,875.56,17.05,2542.73,
100104,เขื่อนแม่กวงอุดมธารา,2022-06-05,large,97.84,37.0,50.16,19.0,85.71,110.44,0.26,216.7,0.05,16.73,
100107,เขื่อนแควน้อยบำรุงแดน,2022-06-05,large,344.0,37.0,253.6,27.0,859.0,407.04,1.82,185.05,5.18,679.62,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2022-06-05,large,123.42,47.0,90.98,34.0,114.33,141.52,0.27,50.43,0.04,41.3,
100108,เขื่อนแม่มอก,2022-06-05,large,52.0,47.0,40.82,37.0,100.0,42.6,0.22,71.28,0.02,59.38,
100105,เขื่อนกิ่วลม,2022-06-05,large,75.94,71.0,61.79,58.0,96.84,68.43,1.21,140.51,2.05,162.64,
100106,เขื่อนกิ่วคอหมา,2022-06-05,large,145.27,85.0,49.03,29.0,140.54,75.88,0.27,65.32,0.54,56.47,
200205,เขื่อนอุบลรัตน์,2022-06-05,large,1038.26,43.0,916.08,38.0,2071.33,1495.11,11.33,335.94,10.04,1107.22,
200204,เขื่อนจุฬาภรณ์,2022-06-05,large,96.13,59.0,116.68,71.0,154.52,145.37,,28.25,0.52,43.59,
200203,เขื่อนน้ำพุง,2022-06-05,large,64.45,39.0,51.9,31.0,93.59,87.27,0.15,21.85,0.56,34.12,
200212,เขื่อนสิรินธร,2022-06-05,large,1118.64,57.0,1159.94,59.0,1693.75,1626.06,32.07,332.52,5.02,510.01,
100208,เขื่อนลำพระเพลิง,2022-06-05,large,98.0,63.0,96.05,62.0,153.0,154.41,0.15,51.58,0.87,116.61,
100207,เขื่อนลำตะคอง,2022-06-05,large,192.0,61.0,,,325.0,345.22,0.35,77.02,0.69,166.85,
100210,เขื่อนลำแชะ,2022-06-05,large,179.0,65.0,,,275.0,243.38,1.43,52.97,0.12,111.51,
100201,เขื่อนห้วยหลวง,2022-06-05,large,42.0,31.0,37.48,28.0,72.08,57.8,0.16,47.6,0.11,28.1,
100206,เขื่อนลำปาว,2022-06-05,large,782.0,39.0,474.75,24.0,1213.0,946.48,5.26,375.86,4.63,498.47,
100211,เขื่อนลำนางรอง,2022-06-05,large,97.0,80.0,82.81,68.0,116.0,99.13,1.43,36.07,0.15,27.2,
