reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2024-01-06,large,5632.0,59.0,6277.0,66.0,5689.0,6343.0,2.66,19.78,14.01,84.12,
200101,เขื่อนภูมิพล,2024-01-06,large,9807.0,73.0,11737.0,87.0,9947.0,11879.0,1.9,18.5,29.96,180.11,
100104,เขื่อนแม่กวงอุดมธารา,2024-01-06,large,210.7,80.0,247.15,94.0,210.27,249.36,0.19,1.15,0.11,0.64,
100107,เขื่อนแควน้อยบำรุงแดน,2024-01-06,large,826.0,88.0,804.0,86.0,841.0,815.0,0.6,3.58,3.46,20.76,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2024-01-06,large,284.48,107.0,272.97,103.0,285.73,274.34,0.16,0.43,0.32,1.93,
100108,เขื่อนแม่มอก,2024-01-06,large,90.4,82.0,92.5,84.0,93.9,93.2,0.0,0.04,0.7,4.24,
100105,เขื่อนกิ่วลม,2024-01-06,large,93.1,88.0,97.48,92.0,95.61,102.79,0.93,6.15,1.26,9.28,
100106,เขื่อนกิ่วคอหมา,2024-01-06,large,178.11,105.0,186.84,110.0,181.94,188.47,,0.59,0.7,4.4,
200205,เขื่อนอุบลรัตน์,2024-01-06,large,1975.48,81.0,1891.91,78.0,2012.85,1968.72,0.79,5.1,6.06,42.21,
200204,เขื่อนจุฬาภรณ์,2024-01-06,large,130.11,79.0,141.46,86.0,130.95,143.56,0.25,0.54,,0.2,
200203,เขื่อนน้ำพุง,2024-01-06,large,127.75,77.0,86.84,53.0,129.62,87.41,0.02,0.29,0.31,1.86,
200212,เขื่อนสิรินธร,2024-01-06,large,1572.57,80.0,1575.09,80.0,1590.28,1620.92,,6.61,1.03,11.1,
100208,เขื่อนลำพระเพลิง,2024-01-06,large,105.97,68.0,144.77,93.0,106.18,145.24,,0.23,,0.0,
100207,เขื่อนลำตะคอง,2024-01-06,large,177.0,56.0,333.0,106.0,182.0,339.0,,0.03,0.26,1.56,
100210,เขื่อนลำแชะ,2024-01-06,large,146.0,53.0,258.0,94.0,147.0,258.0,,0.26,0.03,0.18,
100201,เขื่อนห้วยหลวง,2024-01-06,large,104.56,77.0,108.67,80.0,106.32,110.58,,0.0,0.11,1.37,
100206,เขื่อนลำปาว,2024-01-06,large,1741.36,88.0,1667.07,84.0,1771.84,1694.5,1.6,7.96,5.76,34.66,
100211,เขื่อนลำนางรอง,2024-01-06,large,73.54,61.0,111.5,92.0,73.86,112.6,0.06,0.18,,0.0,
100209,เขื่อนมูลบน,2024-01-06,large,83.0,59.0,133.0,94.0,83.0,133.0,0.03,0.32,0.1,0.48,
100202,เขื่อนน้ำอูน,2024-01-06,large,399.51,77.0,335.0,64.0,407.0,337.5,,1.52,1.31,5.87,
100301,เขื่อนป่าสักชลสิทธิ์,2024-01-06,large,771.2,80.0,814.75,85.0,802.5,846.25,,0.0,5.18,31.59,
100302,เขื่อนทับเสลา,2024-01-06,large,71.67,45.0,131.07,82.0,71.67,131.5,,0.0,,0.0,
100303,เขื่อนกระเสียว,2024-01-06,large,94.64,32.0,296.91,99.0,95.44,297.33,,0.0,0.06,0.36,
200402,เขื่อนวชิราลงกรณ,2024-01-06,large,7494.61,85.0,5822.52,66.0,7547.72,5868.19,2.45,12.12,12.09,72.49,
200401,เขื่อนศรีนครินทร์,2024-01-06,large,14588.87,82.0,15798.29,89.0,14603.7,15825.6,6.02,28.93,5.01,37.78,
100514,เขื่อนนฤบดินทรจินดา,2024-01-06,large,248.0,84.0,243.0,82.0,255.57,251.0,,0.06,1.4,8.58,
100503,เขื่อนบางพระ,2024-01-06,large,81.0,69.0,106.05,91.0,83.0,107.46,,0.3,0.38,1.26,
100501,เขื่อนขุนด่านปราการชล,2024-01-06,large,174.46,78.0,197.5,88.0,186.47,204.89,0.0,0.03,3.08,14.96,
100502,เขื่อนคลองสียัด,2024-01-06,large,135.29,32.0,286.24,68.0,141.54,297.04,,0.0,1.16,6.96,
100504,เขื่อนหนองปลาไหล,2024-01-06,large,155.0,95.0,166.38,102.0,156.52,170.68,,0.07,0.62,3.09,
100505,เขื่อนประแสร์,2024-01-06,large,241.05,82.0,265.97,90.0,245.61,268.24,,0.0,0.68,4.05,
