reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2025-04-24,large,5737.39,60.0,4194.11,44.0,8391.26,5689.0,5.76,365.57,26.97,2906.9,
200101,เขื่อนภูมิพล,2025-04-24,large,7590.72,56.0,6908.16,51.0,10285.31,9947.0,1.15,283.66,20.12,2778.42,
100104,เขื่อนแม่กวงอุดมธารา,2025-04-24,large,131.67,50.0,137.99,52.0,212.05,210.27,0.01,15.45,0.96,96.78,
100107,เขื่อนแควน้อยบำรุงแดน,2025-04-24,large,435.5,46.0,310.21,33.0,781.4,841.0,,24.69,4.75,355.4,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2025-04-24,large,170.41,64.0,166.53,63.0,284.3,285.73,0.05,12.41,1.69,126.99,
100108,เขื่อนแม่มอก,2025-04-24,large,27.44,25.0,35.44,32.0,83.4,93.9,0.02,3.37,0.02,60.0,
100105,เขื่อนกิ่วลม,2025-04-24,large,24.89,23.0,55.97,53.0,99.9,95.61,1.47,94.98,1.13,170.91,
100106,เขื่อนกิ่วคอหมา,2025-04-24,large,102.59,60.0,53.59,32.0,180.86,181.94,,7.55,0.97,80.77,
200205,เขื่อนอุบลรัตน์,2025-04-24,large,846.92,35.0,1045.11,43.0,1810.27,2012.85,0.38,88.26,5.07,821.5,
200204,เขื่อนจุฬาภรณ์,2025-04-24,large,49.01,30.0,54.58,33.0,108.62,130.95,0.05,8.38,,37.46,
200203,เขื่อนน้ำพุง,2025-04-24,large,57.42,35.0,59.78,36.0,78.1,129.62,0.05,4.07,0.2,12.79,
200212,เขื่อนสิรินธร,2025-04-24,large,1042.85,53.0,1126.83,57.0,1423.26,1590.28,,87.08,1.02,83.35,
100208,เขื่อนลำพระเพลิง,2025-04-24,large,66.49,43.0,83.76,54.0,89.69,106.18,0.02,2.34,0.23,18.59,
100207,เขื่อนลำตะคอง,2025-04-24,large,51.36,16.0,111.97,36.0,93.55,182.0,,4.56,0.13,25.7,
100210,เขื่อนลำแชะ,2025-04-24,large,109.01,40.0,104.17,38.0,148.45,147.0,0.11,7.1,0.03,27.68,
100201,เขื่อนห้วยหลวง,2025-04-24,large,40.87,30.0,55.98,41.0,98.39,106.32,,0.53,0.18,47.83,
100206,เขื่อนลำปาว,2025-04-24,large,845.62,43.0,851.18,43.0,1642.47,1771.84,,107.52,7.32,769.61,
100211,เขื่อนลำนางรอง,2025-04-24,large,38.22,31.0,63.05,52.0,43.66,73.86,0.05,3.61,,0.51,
100209,เขื่อนมูลบน,2025-04-24,large,53.38,38.0,59.32,42.0,80.46,83.0,0.02,6.75,0.08,27.28,
100202,เขื่อนน้ำอูน,2025-04-24,large,238.75,46.0,259.32,50.0,394.0,407.0,0.32,31.68,,139.37,
100301,เขื่อนป่าสักชลสิทธิ์,2025-04-24,large,233.1,24.0,189.98,20.0,764.3,802.5,0.8,31.63,3.46,466.43,
100302,เขื่อนทับเสลา,2025-04-24,large,58.23,36.0,65.74,41.0,64.04,71.67,,0.15,0.1,5.96,
100303,เขื่อนกระเสียว,2025-04-24,large,110.14,37.0,59.25,20.0,204.94,95.44,,6.06,1.29,79.87,
200402,เขื่อนวชิราลงกรณ,2025-04-24,large,5395.32,61.0,5263.12,59.0,7312.2,7547.72,,145.52,18.02,1875.48,
200401,เขื่อนศรีนครินทร์,2025-04-24,large,13039.61,73.0,13091.42,74.0,14666.85,14603.7,4.9,408.62,14.02,1680.71,
100514,เขื่อนนฤบดินทรจินดา,2025-04-24,large,95.45,32.0,115.12,39.0,224.51,255.57,0.01,4.77,0.83,120.09,
100503,เขื่อนบางพระ,2025-04-24,large,66.71,57.0,45.73,39.0,96.64,83.0,0.2,10.43,0.31,38.02,
100501,เขื่อนขุนด่านปราการชล,2025-04-24,large,55.4,25.0,49.41,22.0,179.29,186.47,,1.05,0.26,121.8,
100502,เขื่อนคลองสียัด,2025-04-24,large,49.85,12.0,44.16,11.0,191.17,141.54,,9.05,0.16,142.54,
100504,เขื่อนหนองปลาไหล,2025-04-24,large,118.77,73.0,94.34,58.0,154.99,156.52,,17.3,0.49,54.94,
100505,เขื่อนประแสร์,2025-04-24,large,138.3,47.0,145.56,49.0,241.52,245.61,,7.33,0.52,95.85,
200603,เขื่อนรัชชประภา,2025-04-24,large,3559.42,63.0,3810.22,68.0,4123.64,4395.2,2.34,295.08,10.0,802.04,
200604,เขื่อนบางลาง,2025-04-24,large,1210.01,83.0,1092.45,75.0,1128.06,1245.97,4.61,739.3,7.9,639.4,
200601,เขื่อนแก่งกระจาน,2025-04-24,large,277.9,39.0,292.6,41.0,477.85,422.43,0.66,86.35,2.59,269.48,
100602,เขื่อนปราณบุรี,2025-04-24,large,129.38,33.0,96.79,25.0,192.19,179.0,0.36,18.79,0.36,76.89,
rsv01,อ่างเก็บน้ำห้วยแม่ออน,2025-04-24,middle,1.982,43.75,2.552,56.34,1.757,,0.002,,0.004,,1.182
rsv02,อ่างเก็บน้ำแม่จอกหลวง,2025-04-24,middle,0.905,82.27,0.986,89.64,0.117,,0.001,,,,0.805
rsv03,อ่างเก็บน้ำห้วยมะนาว,2025-04-24,middle,2.91,67.67,3.001,69.79,0.295,,0.002,,0.004,,2.81
rsv04,อ่างเก็บน้ำห้วยโป่งจ้อ,2025-04-24,middle,1.794,64.72,2.015,72.69,0.314,,0.003,,0.017,,1.744
rsv05,อ่างเก็บน้ำแม่ตูบ,2025-04-24,middle,23.74,60.87,33.93,87.0,6.493,,,,,,23.24
rsv06,อ่างเก็บน้ำแม่โก๋น,2025-04-24,middle,1.4,25.32,2.922,52.84,2.096,,0.012,,0.007,,1.08
rsv07,อ่างเก็บน้ำห้วยเดื่อ,2025-04-24,middle,1.571,36.74,2.667,62.37,1.969,,0.005,,0.056,,1.288
rsv08,อ่างเก็บน้ำแม่แหลงหลวง,2025-04-24,middle,1.987,54.57,1.252,34.39,1.827,,0.011,,0.009,,1.86
rsv09,อ่างเก็บน้ำแม่ข้อน,2025-04-24,middle,3.245,79.53,3.058,74.95,8.535,,0.001,,,,2.895
