reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2022-03-24,large,3932.0,41.0,4164.0,44.0,4382.0,5320.0,2.76,243.48,9.97,636.28,
200101,เขื่อนภูมิพล,2022-03-24,large,6382.0,47.0,4807.0,36.0,7978.0,5469.0,1.01,99.6,19.16,1574.39,
100104,เขื่อนแม่กวงอุดมธารา,2022-03-24,large,82.57,31.0,62.66,24.0,85.71,110.44,0.01,189.94,0.05,10.76,
100107,เขื่อนแควน้อยบำรุงแดน,2022-03-24,large,553.0,59.0,326.54,35.0,859.0,407.04,0.52,62.96,6.91,364.47,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2022-03-24,large,98.97,37.0,107.92,41.0,114.33,141.52,0.05,10.21,0.25,25.8,
100108,เขื่อนแม่มอก,2022-03-24,large,54.0,49.0,37.67,34.0,100.0,42.6,0.52,29.76,0.3,55.17,
100105,เขื่อนกิ่วลม,2022-03-24,large,67.33,63.0,56.07,53.0,96.84,68.43,0.26,46.83,1.69,77.49,
100106,เขื่อนกิ่วคอหมา,2022-03-24,large,108.59,64.0,61.04,36.0,140.54,75.88,0.27,7.76,,36.04,
200205,เขื่อนอุบลรัตน์,2022-03-24,large,1301.33,54.0,1058.88,44.0,2071.33,1495.11,0.07,97.57,6.58,712.65,
200204,เขื่อนจุฬาภรณ์,2022-03-24,large,114.16,70.0,78.79,48.0,154.52,145.37,0.38,13.04,0.54,21.25,
200203,เขื่อนน้ำพุง,2022-03-24,large,79.32,48.0,75.58,46.0,93.59,87.27,,5.25,0.31,11.66,
200212,เขื่อนสิรินธร,2022-03-24,large,1316.6,67.0,1303.07,66.0,1693.75,1626.06,3.39,73.95,4.03,163.4,
100208,เขื่อนลำพระเพลิง,2022-03-24,large,129.0,83.0,111.79,72.0,153.0,154.41,1.03,17.18,0.96,52.75,
100207,เขื่อนลำตะคอง,2022-03-24,large,240.0,76.0,272.06,87.0,325.0,345.22,3.36,27.1,1.13,84.79,
100210,เขื่อนลำแชะ,2022-03-24,large,203.0,74.0,176.75,64.0,275.0,243.38,0.52,16.85,0.9,59.88,
100201,เขื่อนห้วยหลวง,2022-03-24,large,52.0,38.0,42.32,31.0,72.08,57.8,0.52,7.69,0.24,15.31,
100206,เขื่อนลำปาว,2022-03-24,large,824.0,42.0,582.99,29.0,1213.0,946.48,0.07,96.87,4.03,307.91,
100211,เขื่อนลำนางรอง,2022-03-24,large,104.0,86.0,87.18,72.0,116.0,99.13,0.1,11.86,0.2,18.85,
100209,เขื่อนมูลบน,2022-03-24,large,109.0,77.0,114.57,81.0,139.0,141.0,0.14,11.38,0.52,30.63,
100202,เขื่อนน้ำอูน,2022-03-24,large,228.0,44.0,191.33,37.0,306.0,232.75,0.49,30.31,1.27,69.49,
100301,เขื่อนป่าสักชลสิทธิ์,2022-03-24,large,500.0,52.0,279.3,29.0,855.0,656.66,1.61,174.12,4.33,358.24,
100302,เขื่อนทับเสลา,2022-03-24,large,77.4,48.0,54.8,34.0,137.08,108.19,,14.34,,93.54,
100303,เขื่อนกระเสียว,2022-03-24,large,245.46,82.0,148.6,50.0,299.99,199.15,0.1,29.73,1.57,62.31,
200402,เขื่อนวชิราลงกรณ,2022-03-24,large,6279.48,71.0,3946.23,45.0,7491.08,4675.21,4.06,156.05,25.08,1245.86,
200401,เขื่อนศรีนครินทร์,2022-03-24,large,15522.95,87.0,12106.81,68.0,16338.26,13191.95,11.7,444.17,21.82,1163.38,
100514,เขื่อนนฤบดินทรจินดา,2022-03-24,large,116.98,40.0,128.34,44.0,248.0,222.9,,14.83,0.99,114.52,
100503,เขื่อนบางพระ,2022-03-24,large,95.0,81.0,55.5,47.0,108.0,75.48,0.23,8.21,0.26,21.24,
100501,เขื่อนขุนด่านปราการชล,2022-03-24,large,103.0,46.0,71.88,32.0,196.0,192.53,0.03,3.69,0.33,95.07,
100502,เขื่อนคลองสียัด,2022-03-24,large,91.0,22.0,68.65,16.0,206.0,161.87,0.03,6.44,1.04,110.38,
100504,เขื่อนหนองปลาไหล,2022-03-24,large,131.0,80.0,122.45,75.0,164.0,157.62,0.45,38.26,0.32,17.69,
100505,เขื่อนประแสร์,2022-03-24,large,224.23,76.0,184.24,62.0,277.34,228.21,,4.81,0.31,42.27,
200603,เขื่อนรัชชประภา,2022-03-24,large,3779.01,67.0,3472.68,62.0,4473.53,3750.77,2.92,305.5,15.1,960.8,
200604,เขื่อนบางลาง,2022-03-24,large,1297.7,89.0,1158.94,80.0,1048.76,1369.0,13.28,641.76,12.06,355.85,
200601,เขื่อนแก่งกระจาน,2022-03-24,large,494.16,70.0,365.28,51.0,636.55,520.16,0.35,78.45,3.27,158.62,
100602,เขื่อนปราณบุรี,2022-03-24,large,278.0,71.0,276.46,71.0,345.0,354.8,0.34,64.38,0.23,89.18,
rsv01,อ่างเก็บน้ำห้วยแม่ออน,2022-03-24,middle,1.386,30.6,1.583,34.94,0.133,,,,0.015,,0.586
rsv02,อ่างเก็บน้ำแม่จอกหลวง,2022-03-24,middle,0.711,64.64,0.573,52.09,0.0,,,,0.025,,0.611
rsv03,อ่างเก็บน้ำห้วยมะนาว,2022-03-24,middle,2.176,50.6,1.865,43.37,0.01,,,,,,2.076
rsv04,อ่างเก็บน้ำห้วยโป่งจ้อ,2022-03-24,middle,1.307,47.15,0.545,19.66,0.0,,,,,,1.257
rsv05,อ่างเก็บน้ำแม่ตูบ,2022-03-24,middle,16.958,43.48,2.95,7.56,0.056,,,,,,16.458
rsv06,อ่างเก็บน้ำแม่โก๋น,2022-03-24,middle,3.013,54.48,1.54,27.85,0.0,,,,,,2.693
rsv07,อ่างเก็บน้ำห้วยเดื่อ,2022-03-24,middle,3.487,81.55,2.092,48.92,0.0,,,,,,3.204
rsv08,อ่างเก็บน้ำแม่แหลงหลวง,2022-03-24,middle,2.63,72.23,1.245,34.19,0.01,,,,,,2.503
rsv09,อ่างเก็บน้ำแม่ข้อน,2022-03-24,middle,2.555,62.62,1.779,43.6,0.006,,,,,,2.205
rsv10,อ่างเก็บน้ำสันหนอง,2022-03-24,middle,0.906,62.48,0.78,53.79,0.005,,,,,,0.556
rsv11,อ่างเก็บน้ำแม่ทะลบหลวง,2022-03-24,middle,12.436,81.28,8.619,56.33,0.022,,,,,,10.136
rsv531,อ่างเก็บน้ำ แม่สะลวม,,middle,,,,,,,,,,,
rsv13,อ่างเก็บน้ำแม่ตีบ,2022-03-24,middle,2.321,23.21,1.377,13.77,0.006,,,,,,1.821
rsv14,อ่างเก็บน้ำแม่สาน,2022-03-24,middle,4.033,25.21,3.195,19.97,0.036,,,,0.018,,3.153
rsv15,อ่างเก็บน้ำแม่ธิ,2022-03-24,middle,2.763,50.24,3.074,55.89,0.043,,,,,,2.613
rsv16,อ่างเก็บน้ำแม่เมย,2022-03-24,middle,3.072,85.33,2.751,76.42,0.136,,,,0.009,,3.052
rsv19,อ่างเก็บน้ำห้วยช้าง,2022-03-24,middle,4.129,65.54,2.521,40.02,0.58,,0.005,,,,3.829
rsv20,อ่างเก็บน้ำแม่ต๊าก,2022-03-24,middle,3.29,25.31,3.25,25.0,0.25,,,,0.08,,1.84
rsv21,อ่างเก็บน้ำแม่สรวย,2022-03-24,middle,57.58,78.88,28.329,38.81,18.695,,0.115,,0.651,,54.58
rsv483,อ่างเก็บน้ำดอยงู,2022-03-24,middle,6.199,84.11,4.072,55.25,2.047,,0.007,,0.064,,4.859
rsv22,อ่างเก็บน้ำแม่ทะ,2022-03-24,middle,1.88,74.02,0.787,30.98,0.019,,0.006,,0.02,,1.64
rsv23,อ่างเก็บน้ำแม่อาบ,2022-03-24,middle,6.021,79.64,1.664,22.01,0.005,,0.005,,,,5.481
rsv24,อ่างเก็บน้ำแม่ทาน,2022-03-24,middle,11.196,82.32,4.175,30.7,0.005,,0.005,,0.005,,9.836
rsv25,อ่างเก็บน้ำห้วยสมัย,2022-03-24,middle,1.131,94.25,1.101,91.75,0.0,,,,0.006,,0.971
rsv26,อ่างเก็บน้ำแม่พริก,2022-03-24,middle,2.62,62.38,1.304,31.05,0.0,,,,0.084,,2.22
rsv27,อ่างเก็บน้ำแม่เลียงพัฒนา,2022-03-24,middle,6.231,90.3,3.737,54.16,0.078,,,,0.024,,5.431
rsv29,อ่างเก็บน้ำแม่ทรายคำ,2022-03-24,middle,0.336,26.92,0.166,13.3,0.005,,0.005,,0.013,,0.198
rsv30,อ่างเก็บน้ำห้วยหลวงวังวัว,2022-03-24,middle,0.635,39.44,0.547,33.98,0.005,,0.005,,0.005,,0.485
rsv31,อ่างเก็บน้ำห้วยแม่ค่อม,2022-03-24,middle,0.688,50.74,0.649,47.86,0.018,,0.005,,0.005,,0.528
rsv32,อ่างเก็บน้ำแม่ต๋ำน้อย,2022-03-24,middle,0.547,54.7,0.291,29.1,0.003,,,,,,0.477
rsv33,อ่างเก็บน้ำแม่เฟือง,2022-03-24,middle,0.591,52.21,0.223,19.7,0.0,,,,0.056,,0.413
rsv34,อ่างเก็บน้ำแม่ไฮ,2022-03-24,middle,1.017,83.02,0.931,76.0,0.006,,0.006,,0.006,,0.902
rsv35,อ่างเก็บน้ำแม่ธิ,2022-03-24,middle,0.148,9.31,0.089,5.6,0.0,,,,,,0.043
rsv36,อ่างเก็บน้ำห้วยแม่งอน,2022-03-24,middle,0.739,57.73,0.163,12.73,0.0,,,,,,0.623
rsv37,อ่างเก็บน้ำแม่ต๋ำตอนล่าง,2022-03-24,middle,2.458,96.77,2.146,84.49,0.044,,,,0.014,,1.767
rsv38,อ่างเก็บน้ำแม่วะ,2022-03-24,middle,3.039,51.51,4.91,83.22,0.078,,,,0.072,,2.089
rsv39,อ่างเก็บน้ำแม่ล้อหัก,2022-03-24,middle,0.956,71.56,0.12,8.98,0.001,,,,,,0.908
rsv40,อ่างเก็บน้ำแม่ทก,2022-03-24,middle,1.107,99.46,1.101,98.92,0.023,,0.005,,0.005,,1.053
rsv41,อ่างเก็บน้ำแม่เรียง,2022-03-24,middle,1.112,99.29,1.101,98.3,0.083,,0.003,,0.003,,0.774
rsv42,อ่างเก็บน้ำห้วยหลวง,2022-03-24,middle,1.251,99.29,0.374,29.68,0.068,,,,,,1.081
rsv43,อ่างเก็บน้ำแม่กึ๊ด,2022-03-24,middle,1.128,86.77,0.929,71.46,0.084,,,,0.021,,0.968
rsv44,อ่างเก็บน้ำห้วยเกี๋ยง,2022-03-24,middle,8.236,71.0,2.38,20.52,0.0,,,,,,7.636
rsv45,อ่างเก็บน้ำแม่ปอน,2022-03-24,middle,0.499,27.57,0.136,7.51,0.0,,,,,,0.348
rsv46,อ่างเก็บน้ำห้วยแม่ยาว,2022-03-24,middle,3.379,97.1,0.731,21.01,0.0,,,,,,3.099
rsv47,อ่างเก็บน้ำแม่ไพร,2022-03-24,middle,2.848,89.0,0.64,20.0,0.101,,0.005,,0.005,,2.718
rsv48,อ่างเก็บน้ำห้วยแม่สัน,2022-03-24,middle,2.609,74.01,1.586,44.99,0.012,,0.005,,0.005,,2.569
rsv478,อ่างเก็บน้ำแม่พริก (ผาวิ่งชู้),2022-03-24,middle,33.251,91.15,9.439,25.87,0.138,,,,0.11,,27.411
rsv479,อ่างเก็บน้ำแม่ฟ้า,2022-03-24,middle,10.87,54.57,8.097,40.65,0.019,,0.004,,0.004,,9.77
rsv523,อ่างเก็บน้ำแม่อ้อน 2,,middle,,,,,,,,,,,
rsv532,อ่างเก็บน้ำ แม่อาง,,middle,,,,,,,,,,,
rsv49,อ่างเก็บน้ำห้วยแฮต,2022-03-24,middle,0.543,10.86,0.976,19.52,0.625,,0.003,,0.005,,0.003
rsv50,อ่างเก็บน้ำน้ำแหง,2022-03-24,middle,7.467,57.44,4.485,34.5,3.122,,0.01,,,,4.597
rsv51,อ่างเก็บน้ำน้ำพงษ์,2022-03-24,middle,0.481,32.28,0.551,36.98,0.092,,0.001,,,,0.111
rsv52,อ่างเก็บน้ำห้วยน้ำฮิ,2022-03-24,middle,2.469,41.15,3.207,53.45,0.451,,,,,,2.069
rsv533,อ่างเก็บน้ำ น้ำริม,,middle,,,,,,,,,,,
rsv534,อ่างเก็บน้ำ ห้วยชื่น,,middle,,,,,,,,,,,
rsv53,อ่างเก็บน้ำแม่ต๋ำ,2022-03-24,middle,16.773,40.42,12.753,30.73,0.135,,,,,,14.273
