reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2025-05-08,large,5401.8,57.0,4027.07,42.0,8391.26,5689.0,2.5,423.92,26.99,3285.27,
200101,เขื่อนภูมิพล,2025-05-08,large,7344.27,55.0,6446.37,48.0,10285.31,9947.0,5.74,341.57,20.0,3059.05,
100104,เขื่อนแม่กวงอุดมธารา,2025-05-08,large,127.74,49.0,124.37,47.0,212.05,210.27,0.05,17.15,0.08,101.49,
100107,เขื่อนแควน้อยบำรุงแดน,2025-05-08,large,368.52,39.0,267.51,28.0,781.4,841.0,0.52,27.64,4.75,421.9,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2025-05-08,large,154.03,58.0,152.49,58.0,284.3,285.73,0.14,13.3,1.14,144.21,
100108,เขื่อนแม่มอก,2025-05-08,large,27.16,25.0,34.56,31.0,83.4,93.9,,3.46,0.02,60.34,
100105,เขื่อนกิ่วลม,2025-05-08,large,27.49,26.0,51.56,49.0,99.9,95.61,0.6,108.85,0.86,182.22,
100106,เขื่อนกิ่วคอหมา,2025-05-08,large,96.05,56.0,52.16,31.0,180.86,181.94,0.08,9.96,0.53,89.59,
200205,เขื่อนอุบลรัตน์,2025-05-08,large,773.99,32.0,941.39,39.0,1810.27,2012.85,0.49,92.45,3.05,876.82,
200204,เขื่อนจุฬาภรณ์,2025-05-08,large,50.53,31.0,52.94,32.0,108.62,130.95,0.21,10.58,,37.46,
200203,เขื่อนน้ำพุง,2025-05-08,large,54.46,33.0,46.78,28.0,78.1,129.62,0.27,5.32,0.21,15.69,
200212,เขื่อนสิรินธร,2025-05-08,large,1031.2,52.0,1062.45,54.0,1423.26,1590.28,1.85,104.2,1.03,97.66,
100208,เขื่อนลำพระเพลิง,2025-05-08,large,67.34,43.0,81.81,53.0,89.69,106.18,0.2,5.14,,20.13,
100207,เขื่อนลำตะคอง,2025-05-08,large,48.9,16.0,103.29,33.0,93.55,182.0,0.12,5.53,0.13,27.52,
100210,เขื่อนลำแชะ,2025-05-08,large,106.81,39.0,100.2,36.0,148.45,147.0,,7.9,0.03,28.1,
100201,เขื่อนห้วยหลวง,2025-05-08,large,37.8,28.0,51.88,38.0,98.39,106.32,,0.53,0.18,50.69,
100206,เขื่อนลำปาว,2025-05-08,large,726.16,37.0,739.96,37.0,1642.47,1771.84,,111.09,8.61,869.84,
100211,เขื่อนลำนางรอง,2025-05-08,large,37.14,31.0,61.37,51.0,43.66,73.86,,3.8,0.02,0.82,
100209,เขื่อนมูลบน,2025-05-08,large,52.26,37.0,56.25,40.0,80.46,83.0,0.03,7.13,0.08,28.4,
100202,เขื่อนน้ำอูน,2025-05-08,large,236.25,45.0,252.54,49.0,394.0,407.0,0.16,34.27,,139.37,
100301,เขื่อนป่าสักชลสิทธิ์,2025-05-08,large,186.9,19.0,129.56,13.0,764.3,802.5,,39.42,3.46,514.87,
100302,เขื่อนทับเสลา,2025-05-08,large,57.13,36.0,64.34,40.0,64.04,71.67,,0.15,,7.06,
100303,เขื่อนกระเสียว,2025-05-08,large,88.08,29.0,58.45,20.0,204.94,95.44,0.12,8.05,1.31,101.84,
200402,เขื่อนวชิราลงกรณ,2025-05-08,large,5147.02,58.0,4982.84,56.0,7312.2,7547.72,2.11,170.46,18.07,2128.45,
200401,เขื่อนศรีนครินทร์,2025-05-08,large,12854.21,72.0,12792.8,72.0,14666.85,14603.7,2.42,466.83,13.99,1877.21,
100514,เขื่อนนฤบดินทรจินดา,2025-05-08,large,90.72,31.0,102.13,35.0,224.51,255.57,,6.68,0.54,125.46,
100503,เขื่อนบางพระ,2025-05-08,large,65.39,56.0,43.6,37.0,96.64,83.0,0.07,13.33,0.29,42.24,
100501,เขื่อนขุนด่านปราการชล,2025-05-08,large,49.92,22.0,40.61,18.0,179.29,186.47,,2.04,0.15,128.12,
100502,เขื่อนคลองสียัด,2025-05-08,large,52.77,13.0,42.01,10.0,191.17,141.54,0.63,15.19,0.16,144.78,
100504,เขื่อนหนองปลาไหล,2025-05-08,large,113.7,69.0,84.05,51.0,154.99,156.52,0.26,21.34,0.63,63.77,
100505,เขื่อนประแสร์,2025-05-08,large,140.5,48.0,140.28,48.0,241.52,245.61,,17.27,0.31,102.19,
200603,เขื่อนรัชชประภา,2025-05-08,large,3506.41,62.0,3719.86,66.0,4123.64,4395.2,3.74,357.32,6.03,910.72,
200604,เขื่อนบางลาง,2025-05-08,large,1181.39,81.0,1040.08,72.0,1128.06,1245.97,4.59,825.4,7.38,751.69,
200601,เขื่อนแก่งกระจาน,2025-05-08,large,257.39,36.0,275.57,39.0,477.85,422.43,2.14,108.42,2.59,309.93,
100602,เขื่อนปราณบุรี,2025-05-08,large,128.87,33.0,92.48,24.0,192.19,179.0,0.35,23.18,0.35,81.74,
rsv01,อ่างเก็บน้ำห้วยแม่ออน,2025-05-08,middle,1.951,43.07,2.552,56.34,1.852,,0.002,,0.004,,1.151
rsv02,อ่างเก็บน้ำแม่จอกหลวง,2025-05-08,middle,0.863,78.45,0.986,89.64,0.13,,0.001,,,,0.763
rsv03,อ่างเก็บน้ำห้วยมะนาว,2025-05-08,middle,2.89,67.21,3.001,69.79,0.328,,0.002,,,,2.79
rsv04,อ่างเก็บน้ำห้วยโป่งจ้อ,2025-05-08,middle,1.655,59.7,2.015,72.69,0.366,,0.006,,0.013,,1.605
rsv05,อ่างเก็บน้ำแม่ตูบ,2025-05-08,middle,24.762,63.49,33.93,87.0,7.871,,0.008,,0.017,,24.262
rsv06,อ่างเก็บน้ำแม่โก๋น,2025-05-08,middle,1.501,27.14,2.922,52.84,2.308,,0.014,,0.007,,1.181
rsv07,อ่างเก็บน้ำห้วยเดื่อ,2025-05-08,middle,1.67,39.06,2.667,62.37,2.535,,0.507,,0.013,,1.387
rsv08,อ่างเก็บน้ำแม่แหลงหลวง,2025-05-08,middle,2.197,60.34,1.252,34.39,2.153,,0.006,,0.009,,2.07
rsv09,อ่างเก็บน้ำแม่ข้อน,2025-05-08,middle,3.379,82.82,3.058,74.95,8.714,,0.009,,,,3.029
rsv10,อ่างเก็บน้ำสันหนอง,2025-05-08,middle,0.998,68.83,0.986,68.0,2.213,,,,,,0.648
rsv11,อ่างเก็บน้ำแม่ทะลบหลวง,2025-05-08,middle,8.928,58.35,11.419,74.63,4.635,,0.004,,0.009,,6.628
rsv531,อ่างเก็บน้ำ แม่สะลวม,2025-05-08,middle,7.015,43.2,,,3.458,,0.017,,0.041,,6.465
rsv13,อ่างเก็บน้ำแม่ตีบ,2025-05-08,middle,7.223,72.23,5.91,59.1,0.176,,,,,,6.723
rsv14,อ่างเก็บน้ำแม่สาน,2025-05-08,middle,9.516,59.48,7.901,49.38,0.258,,,,,,8.636
rsv15,อ่างเก็บน้ำแม่ธิ,2025-05-08,middle,3.233,58.78,3.618,65.78,0.0,,,,,,3.083
rsv16,อ่างเก็บน้ำแม่เมย,2025-05-08,middle,3.2,88.89,2.227,61.86,0.648,,,,,,3.18
