reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2026-07-09,large,4850.61,51.0,5084.83,53.0,8814.75,8391.26,16.94,1015.22,20.01,4746.68,
200101,เขื่อนภูมิพล,2026-07-09,large,7224.46,54.0,7814.3,58.0,12936.11,10285.31,6.53,1547.21,25.0,6832.57,
100104,เขื่อนแม่กวงอุดมธารา,2026-07-09,large,169.55,64.0,134.66,51.0,257.55,212.05,0.67,50.09,1.21,138.57,
100107,เขื่อนแควน้อยบำรุงแดน,2026-07-09,large,231.57,25.0,,,833.05,781.4,2.59,160.96,2.59,724.48,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2026-07-09,large,188.66,71.0,,,277.75,284.3,1.09,63.67,0.33,150.92,
100108,เขื่อนแม่มอก,2026-07-09,large,36.77,33.0,50.97,46.0,98.94,83.4,,14.95,0.18,76.84,
100105,เขื่อนกิ่วลม,2026-07-09,large,83.62,79.0,,,104.97,99.9,0.88,226.35,0.74,246.2,
100106,เขื่อนกิ่วคอหมา,2026-07-09,large,72.95,43.0,,,185.21,180.86,0.02,29.55,0.35,141.95,
200205,เขื่อนอุบลรัตน์,2026-07-09,large,901.54,37.0,775.85,32.0,2102.29,1810.27,2.07,368.32,5.04,1204.87,
200204,เขื่อนจุฬาภรณ์,2026-07-09,large,62.47,38.0,82.97,51.0,154.41,108.62,0.03,33.83,2.12,94.09,
200203,เขื่อนน้ำพุง,2026-07-09,large,41.42,25.0,43.18,26.0,131.7,78.1,0.17,19.63,0.12,80.55,
200212,เขื่อนสิรินธร,2026-07-09,large,1037.01,53.0,1124.78,57.0,1649.3,1423.26,10.35,219.7,,371.32,
100208,เขื่อนลำพระเพลิง,2026-07-09,large,71.07,46.0,69.28,45.0,87.31,89.69,0.16,10.77,0.5,18.02,
100207,เขื่อนลำตะคอง,2026-07-09,large,100.1,32.0,,,168.46,93.55,0.31,23.9,0.35,51.04,
100210,เขื่อนลำแชะ,2026-07-09,large,92.39,34.0,,,228.8,148.45,0.85,9.03,0.03,107.74,
100201,เขื่อนห้วยหลวง,2026-07-09,large,48.8,36.0,32.81,24.0,115.13,98.39,0.36,26.18,0.49,69.64,
100206,เขื่อนลำปาว,2026-07-09,large,787.45,40.0,921.22,47.0,1746.89,1642.47,3.3,464.11,6.27,1196.42,
100211,เขื่อนลำนางรอง,2026-07-09,large,48.25,40.0,41.35,34.0,60.67,43.66,0.04,7.28,,5.16,
100209,เขื่อนมูลบน,2026-07-09,large,45.96,33.0,,,73.21,80.46,,7.73,0.26,23.41,
100202,เขื่อนน้ำอูน,2026-07-09,large,244.07,47.0,340.0,65.0,417.63,394.0,0.18,68.07,1.63,164.82,
100301,เขื่อนป่าสักชลสิทธิ์,2026-07-09,large,122.25,14.0,114.94,13.0,751.88,764.3,0.63,86.99,1.3,570.84,
100302,เขื่อนทับเสลา,2026-07-09,large,108.47,68.0,,,160.0,64.04,,1.06,,52.66,
100303,เขื่อนกระเสียว,2026-07-09,large,105.91,35.0,,,243.01,204.94,,69.91,0.57,170.9,
200402,เขื่อนวชิราลงกรณ,2026-07-09,large,3768.17,43.0,5113.35,58.0,7312.2,7312.2,10.78,575.85,8.0,3613.89,
200401,เขื่อนศรีนครินทร์,2026-07-09,large,13716.36,77.0,12734.97,72.0,16108.26,14666.85,6.09,966.55,12.98,2746.07,
100514,เขื่อนนฤบดินทรจินดา,2026-07-09,large,69.22,23.0,96.7,33.0,266.8,224.51,0.37,13.02,0.02,188.69,
100503,เขื่อนบางพระ,2026-07-09,large,45.64,39.0,73.35,63.0,101.8,96.64,,15.04,0.3,74.77,
100501,เขื่อนขุนด่านปราการชล,2026-07-09,large,44.07,20.0,70.72,32.0,188.54,179.29,3.95,30.97,0.11,169.36,
100502,เขื่อนคลองสียัด,2026-07-09,large,57.62,14.0,,,122.81,191.17,1.22,31.46,0.06,86.82,
100504,เขื่อนหนองปลาไหล,2026-07-09,large,88.06,54.0,,,147.98,154.99,0.42,49.95,0.64,116.96,
