reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2024-10-16,large,9073.1,95.0,5839.0,61.0,5689.0,6343.0,15.78,7167.26,4.84,3566.18,
200101,เขื่อนภูมิพล,2024-10-16,large,10014.36,74.0,8709.0,65.0,9947.0,11879.0,44.56,5879.0,1.0,5367.27,
100104,เขื่อนแม่กวงอุดมธารา,2024-10-16,large,204.57,78.0,178.52,68.0,210.27,249.36,0.75,169.73,0.86,174.86,
100107,เขื่อนแควน้อยบำรุงแดน,2024-10-16,large,780.6,83.0,890.0,95.0,841.0,815.0,3.26,1184.17,0.72,1240.56,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2024-10-16,large,285.31,108.0,272.49,103.0,285.73,274.34,1.74,306.93,3.57,298.78,
100108,เขื่อนแม่มอก,2024-10-16,large,108.46,99.0,113.08,103.0,93.9,93.2,0.46,109.46,0.32,96.04,
100105,เขื่อนกิ่วลม,2024-10-16,large,88.98,84.0,102.32,96.0,95.61,102.79,2.39,857.6,1.71,851.8,
100106,เขื่อนกิ่วคอหมา,2024-10-16,large,165.13,97.0,154.94,91.0,181.94,188.47,1.13,445.75,0.33,436.78,
200205,เขื่อนอุบลรัตน์,2024-10-16,large,2185.65,90.0,2682.3,110.0,2012.85,1968.72,13.44,3242.76,4.9,2612.51,
200204,เขื่อนจุฬาภรณ์,2024-10-16,large,109.99,67.0,126.98,77.0,130.95,143.56,0.18,69.41,,57.33,
200203,เขื่อนน้ำพุง,2024-10-16,large,80.68,49.0,149.37,91.0,129.62,87.41,0.21,92.79,,107.6,
200212,เขื่อนสิรินธร,2024-10-16,large,1512.75,77.0,1856.21,94.0,1590.28,1620.92,3.8,1253.0,0.51,819.18,
100208,เขื่อนลำพระเพลิง,2024-10-16,large,85.16,55.0,109.42,71.0,106.18,145.24,0.18,75.0,0.24,81.1,
100207,เขื่อนลำตะคอง,2024-10-16,large,106.44,34.0,190.0,60.0,182.0,339.0,0.22,68.96,0.26,87.4,
100210,เขื่อนลำแชะ,2024-10-16,large,156.39,57.0,151.0,55.0,147.0,258.0,0.87,152.7,1.24,123.53,
100201,เขื่อนห้วยหลวง,2024-10-16,large,129.31,95.0,130.68,96.0,106.32,110.58,,245.13,0.29,189.63,
100206,เขื่อนลำปาว,2024-10-16,large,1849.96,93.0,2066.0,104.0,1771.84,1694.5,1.57,2478.38,5.69,2028.72,
100211,เขื่อนลำนางรอง,2024-10-16,large,44.65,37.0,74.82,62.0,73.86,112.6,0.16,56.16,,16.71,
100209,เขื่อนมูลบน,2024-10-16,large,87.39,62.0,87.0,62.0,83.0,133.0,0.41,83.76,0.09,67.27,
100202,เขื่อนน้ำอูน,2024-10-16,large,473.54,91.0,476.69,92.0,407.0,337.5,,415.94,,242.92,
100301,เขื่อนป่าสักชลสิทธิ์,2024-10-16,large,818.25,85.0,785.0,82.0,802.5,846.25,10.12,1668.21,0.92,1493.17,
100302,เขื่อนทับเสลา,2024-10-16,large,52.3,33.0,57.39,36.0,71.67,131.5,2.5,35.06,,54.65,
100303,เขื่อนกระเสียว,2024-10-16,large,152.1,51.0,113.04,38.0,95.44,297.33,1.82,153.41,1.09,66.8,
200402,เขื่อนวชิราลงกรณ,2024-10-16,large,7831.04,88.0,7740.73,87.0,7547.72,5868.19,12.37,5821.96,11.38,5131.24,
200401,เขื่อนศรีนครินทร์,2024-10-16,large,14581.45,82.0,14086.6,79.0,14603.7,15825.6,13.62,3560.67,5.03,2921.54,
100514,เขื่อนนฤบดินทรจินดา,2024-10-16,large,274.29,93.0,262.95,89.0,255.57,251.0,0.95,328.94,0.1,285.02,
100503,เขื่อนบางพระ,2024-10-16,large,94.18,80.0,67.0,57.0,83.0,107.46,0.19,68.69,0.32,87.57,
100501,เขื่อนขุนด่านปราการชล,2024-10-16,large,210.5,94.0,224.65,100.0,186.47,204.89,0.49,294.1,0.04,263.4,
100502,เขื่อนคลองสียัด,2024-10-16,large,206.8,49.0,157.34,37.0,141.54,297.04,0.59,196.5,0.16,117.26,
100504,เขื่อนหนองปลาไหล,2024-10-16,large,133.05,81.0,130.05,79.0,156.52,170.68,0.87,117.5,0.5,152.14,
100505,เขื่อนประแสร์,2024-10-16,large,286.83,97.0,286.83,97.0,245.61,268.24,2.1,277.14,0.4,195.74,
200603,เขื่อนรัชชประภา,2024-10-16,large,3932.28,70.0,4310.09,76.0,4395.2,3750.77,9.12,1593.96,2.97,1923.96,
200604,เขื่อนบางลาง,2024-10-16,large,797.84,55.0,782.9,54.0,1245.97,1231.93,25.53,1214.52,10.11,1611.31,
200601,เขื่อนแก่งกระจาน,2024-10-16,large,457.65,64.0,448.4,63.0,422.43,493.34,2.93,573.45,0.86,494.09,
100602,เขื่อนปราณบุรี,2024-10-16,large,152.47,39.0,139.0,36.0,179.0,249.0,0.9,192.57,0.34,187.3,
rsv01,อ่างเก็บน้ำห้วยแม่ออน,2024-10-16,middle,4.549,100.42,3.695,81.57,17.207,,0.061,,,,3.749
rsv02,อ่างเก็บน้ำแม่จอกหลวง,2024-10-16,middle,1.25,113.64,1.186,107.82,1.681,,0.001,,,,1.15
rsv03,อ่างเก็บน้ำห้วยมะนาว,2024-10-16,middle,3.2,74.42,2.294,53.35,0.991,,0.012,,,,3.1
rsv04,อ่างเก็บน้ำห้วยโป่งจ้อ,2024-10-16,middle,2.584,93.22,2.696,97.26,5.444,,0.001,,,,2.534
rsv05,อ่างเก็บน้ำแม่ตูบ,2024-10-16,middle,29.734,76.24,39.75,101.92,21.218,,0.061,,0.146,,29.234
rsv06,อ่างเก็บน้ำแม่โก๋น,2024-10-16,middle,5.58,100.9,5.571,100.74,19.36,,0.097,,0.096,,5.26
rsv07,อ่างเก็บน้ำห้วยเดื่อ,2024-10-16,middle,4.303,100.63,3.515,82.2,9.472,,0.006,,,,4.02
rsv08,อ่างเก็บน้ำแม่แหลงหลวง,2024-10-16,middle,3.674,100.91,0.939,25.79,5.827,,0.017,,0.017,,3.547
rsv09,อ่างเก็บน้ำแม่ข้อน,2024-10-16,middle,4.142,101.52,3.269,80.12,5.392,,0.085,,0.084,,3.792
rsv10,อ่างเก็บน้ำสันหนอง,2024-10-16,middle,1.444,99.59,1.457,100.48,3.895,,0.044,,0.044,,1.094
rsv11,อ่างเก็บน้ำแม่ทะลบหลวง,2024-10-16,middle,15.422,100.8,13.42,87.71,12.904,,0.043,,0.039,,13.122
rsv531,อ่างเก็บน้ำ แม่สะลวม,,middle,,,,,,,,,,,
rsv13,อ่างเก็บน้ำแม่ตีบ,2024-10-16,middle,7.876,78.76,6.83,68.3,7.405,,,,,,7.376
rsv14,อ่างเก็บน้ำแม่สาน,2024-10-16,middle,7.37,46.06,7.955,49.72,4.093,,0.099,,,,6.49
rsv15,อ่างเก็บน้ำแม่ธิ,2024-10-16,middle,4.462,81.13,5.5,100.0,8.903,,0.224,,,,4.312
rsv16,อ่างเก็บน้ำแม่เมย,2024-10-16,middle,1.974,54.83,3.672,102.0,4.246,,0.086,,,,1.954
rsv19,อ่างเก็บน้ำห้วยช้าง,2024-10-16,middle,1.761,27.95,2.416,38.35,0.807,,0.008,,,,1.461
rsv20,อ่างเก็บน้ำแม่ต๊าก,2024-10-16,middle,5.64,43.38,6.73,51.77,9.7,,0.1,,0.04,,4.19
rsv21,อ่างเก็บน้ำแม่สรวย,2024-10-16,middle,63.345,86.77,73.323,100.44,192.106,,1.294,,1.106,,60.345
rsv483,อ่างเก็บน้ำดอยงู,2024-10-16,middle,6.325,85.82,7.941,107.75,30.443,,0.247,,0.157,,4.985
rsv22,อ่างเก็บน้ำแม่ทะ,2024-10-16,middle,2.342,92.2,2.54,100.0,4.299,,0.025,,0.046,,2.102
rsv23,อ่างเก็บน้ำแม่อาบ,2024-10-16,middle,7.558,99.97,7.56,100.0,5.773,,0.102,,0.104,,7.018
rsv24,อ่างเก็บน้ำแม่ทาน,2024-10-16,middle,13.512,99.35,13.6,100.0,24.842,,0.025,,0.294,,12.152
rsv25,อ่างเก็บน้ำห้วยสมัย,2024-10-16,middle,1.193,99.42,1.2,100.0,2.934,,0.005,,0.059,,1.033
rsv26,อ่างเก็บน้ำแม่พริก,2024-10-16,middle,4.145,98.69,4.2,100.0,2.307,,0.051,,0.057,,3.745
rsv27,อ่างเก็บน้ำแม่เลียงพัฒนา,2024-10-16,middle,6.666,96.61,6.746,97.77,14.064,,0.015,,0.173,,5.866
rsv29,อ่างเก็บน้ำแม่ทรายคำ,2024-10-16,middle,1.249,100.08,1.062,85.1,10.031,,0.129,,0.131,,1.111
rsv30,อ่างเก็บน้ำห้วยหลวงวังวัว,2024-10-16,middle,1.618,100.5,1.537,95.47,6.943,,0.111,,0.112,,1.468
rsv31,อ่างเก็บน้ำห้วยแม่ค่อม,2024-10-16,middle,1.36,100.29,1.356,100.0,10.895,,0.128,,0.13,,1.2
rsv32,อ่างเก็บน้ำแม่ต๋ำน้อย,2024-10-16,middle,1.093,109.3,0.986,98.6,4.406,,0.051,,0.052,,1.023
rsv33,อ่างเก็บน้ำแม่เฟือง,2024-10-16,middle,1.135,100.27,1.132,100.0,2.211,,0.021,,0.022,,0.957
rsv34,อ่างเก็บน้ำแม่ไฮ,2024-10-16,middle,1.195,97.55,1.225,100.0,2.97,,0.001,,,,1.08
rsv35,อ่างเก็บน้ำแม่ธิ,2024-10-16,middle,1.547,97.3,1.495,94.03,2.078,,0.002,,,,1.442
rsv36,อ่างเก็บน้ำห้วยแม่งอน,2024-10-16,middle,1.284,100.31,1.102,86.09,11.649,,0.161,,0.162,,1.168
rsv37,อ่างเก็บน้ำแม่ต๋ำตอนล่าง,2024-10-16,middle,2.506,98.66,2.54,100.0,10.618,,0.009,,0.1,,1.815
rsv38,อ่างเก็บน้ำแม่วะ,2024-10-16,middle,5.914,100.24,5.9,100.0,31.324,,0.389,,0.39,,4.964
rsv39,อ่างเก็บน้ำแม่ล้อหัก,2024-10-16,middle,1.177,88.1,1.336,100.0,1.048,,0.008,,0.01,,1.129
rsv40,อ่างเก็บน้ำแม่ทก,2024-10-16,middle,1.105,99.28,1.113,100.0,3.622,,,,,,1.051
rsv41,อ่างเก็บน้ำแม่เรียง,2024-10-16,middle,1.12,100.0,1.12,100.0,2.418,,0.002,,0.022,,0.782
rsv42,อ่างเก็บน้ำห้วยหลวง,2024-10-16,middle,1.26,100.0,1.26,100.0,5.786,,0.009,,0.105,,1.09
rsv43,อ่างเก็บน้ำแม่กึ๊ด,2024-10-16,middle,1.28,98.46,1.3,100.0,3.791,,0.003,,0.033,,1.12
rsv44,อ่างเก็บน้ำห้วยเกี๋ยง,2024-10-16,middle,11.442,98.64,11.6,100.0,15.248,,0.087,,0.12,,10.842
rsv45,อ่างเก็บน้ำแม่ปอน,2024-10-16,middle,1.756,97.02,1.81,100.0,4.806,,0.014,,,,1.605
rsv46,อ่างเก็บน้ำห้วยแม่ยาว,2024-10-16,middle,3.411,98.02,3.48,100.0,9.107,,0.197,,0.202,,3.131
rsv47,อ่างเก็บน้ำแม่ไพร,2024-10-16,middle,3.013,94.16,3.2,100.0,6.882,,0.075,,0.077,,2.883
rsv48,อ่างเก็บน้ำห้วยแม่สัน,2024-10-16,middle,3.485,98.87,3.525,100.0,9.185,,0.079,,0.085,,3.445
rsv478,อ่างเก็บน้ำแม่พริก (ผาวิ่งชู้),2024-10-16,middle,35.732,97.95,36.48,100.0,23.291,,0.366,,0.559,,29.892
rsv479,อ่างเก็บน้ำแม่ฟ้า,2024-10-16,middle,20.121,101.01,14.846,74.53,17.818,,0.234,,0.234,,19.021
rsv523,อ่างเก็บน้ำแม่อ้อน 2,2024-10-16,middle,11.479,60.1,9.277,48.57,8.57,,0.046,,0.047,,10.979
rsv532,อ่างเก็บน้ำ แม่อาง,,middle,,,,,,,,,,,
rsv49,อ่างเก็บน้ำห้วยแฮต,2024-10-16,middle,4.804,96.08,3.859,77.18,46.295,,0.084,,0.059,,4.264
rsv50,อ่างเก็บน้ำน้ำแหง,2024-10-16,middle,12.103,93.1,13.177,101.36,37.663,,0.247,,0.284,,9.233
rsv51,อ่างเก็บน้ำน้ำพงษ์,2024-10-16,middle,1.276,85.64,1.285,86.24,18.979,,0.017,,0.019,,0.906
rsv52,อ่างเก็บน้ำห้วยน้ำฮิ,2024-10-16,middle,5.927,98.78,6.023,100.38,20.507,,0.32,,0.102,,5.527
rsv533,อ่างเก็บน้ำ น้ำริม,,middle,,,,,,,,,,,
rsv534,อ่างเก็บน้ำ ห้วยชื่น,,middle,,,,,,,,,,,
rsv53,อ่างเก็บน้ำแม่ต๋ำ,2024-10-16,middle,37.31,89.9,33.365,80.4,43.311,,,,0.173,,34.81
rsv54,อ่างเก็บน้ำแม่ปืม,2024-10-16,middle,44.684,88.8,20.18,40.1,38.21,,,,0.013,,43.034
rsv480,อ่างเก็บน้ำแม่ใจ,2024-10-16,middle,3.1,103.33,1.477,49.23,1.068,,,,,,2.0
rsv522,อ่างเก็บน้ำแม่จุน,2024-10-16,middle,9.519,99.11,7.524,78.34,10.289,,0.072,,0.086,,9.519
rsv55,อ่างเก็บน้ำคลองตรอน,2024-10-16,middle,52.753,89.41,53.814,91.21,58.069,,0.68,,0.244,,46.753
rsv450,อ่างเก็บน้ำห้วยแม่เฉย,2024-10-16,middle,3.846,96.15,3.963,99.08,16.196,,0.025,,,,3.576
rsv518,อ่างเก็บน้ำห้วยน้ำรี,2024-10-16,middle,67.22,91.21,51.71,70.16,80.943,,0.556,,0.21,,62.19
rsv387,อ่างเก็บน้ำห้วยน้ำลาด,2024-10-16,middle,0.287,23.52,0.725,59.43,0.045,,,,,,0.165
rsv388,อ่างเก็บน้ำห้วยใหญ่(ไพศาลี),2024-10-16,middle,10.307,86.83,12.512,105.41,21.103,,,,0.337,,9.277
