reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2025-01-04,large,8315.97,87.0,5659.0,60.0,8391.26,5689.0,4.6,15.96,27.96,112.12,
200101,เขื่อนภูมิพล,2025-01-04,large,10203.51,76.0,9865.0,73.0,10285.31,9947.0,4.99,21.94,31.0,124.0,
100104,เขื่อนแม่กวงอุดมธารา,2025-01-04,large,209.72,80.0,210.54,80.0,212.05,210.27,0.19,0.75,0.61,3.5,
100107,เขื่อนแควน้อยบำรุงแดน,2025-01-04,large,773.8,82.0,833.0,89.0,781.4,841.0,0.31,0.62,2.59,10.36,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2025-01-04,large,283.8,107.0,284.85,107.0,284.3,285.73,0.25,1.0,0.42,1.68,
100108,เขื่อนแม่มอก,2025-01-04,large,81.3,74.0,91.8,83.0,83.4,93.9,,0.0,0.77,2.66,
100105,เขื่อนกิ่วลม,2025-01-04,large,97.64,92.0,93.74,88.0,99.9,95.61,1.18,4.52,1.8,7.63,
100106,เขื่อนกิ่วคอหมา,2025-01-04,large,178.37,105.0,180.33,106.0,180.86,181.94,0.28,0.57,1.06,3.72,
200205,เขื่อนอุบลรัตน์,2025-01-04,large,1790.97,74.0,1989.03,82.0,1810.27,2012.85,1.11,4.39,6.06,20.15,
200204,เขื่อนจุฬาภรณ์,2025-01-04,large,107.91,66.0,130.39,80.0,108.62,130.95,,0.22,,0.0,
200203,เขื่อนน้ำพุง,2025-01-04,large,77.84,47.0,128.31,78.0,78.1,129.62,,0.16,,0.16,
200212,เขื่อนสิรินธร,2025-01-04,large,1416.14,72.0,1580.15,80.0,1423.26,1590.28,,7.98,1.01,4.11,
100208,เขื่อนลำพระเพลิง,2025-01-04,large,89.69,58.0,106.08,68.0,89.69,106.18,0.05,0.17,,0.18,
100207,เขื่อนลำตะคอง,2025-01-04,large,92.92,30.0,177.0,56.0,93.55,182.0,,0.0,0.09,0.39,
100210,เขื่อนลำแชะ,2025-01-04,large,147.77,54.0,146.0,53.0,148.45,147.0,,0.0,0.03,0.12,
100201,เขื่อนห้วยหลวง,2025-01-04,large,97.22,72.0,105.15,78.0,98.39,106.32,,0.0,0.22,1.01,
100206,เขื่อนลำปาว,2025-01-04,large,1628.84,82.0,1755.2,89.0,1642.47,1771.84,2.97,2.97,4.48,15.94,
100211,เขื่อนลำนางรอง,2025-01-04,large,43.41,36.0,73.7,61.0,43.66,73.86,,0.04,,0.0,
