reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2023-06-06,large,3990.0,42.0,3713.0,39.0,6343.0,4382.0,1.48,443.91,16.99,2655.73,
200101,เขื่อนภูมิพล,2023-06-06,large,7253.0,54.0,6078.0,45.0,11879.0,7978.0,,389.49,32.01,4680.09,
100104,เขื่อนแม่กวงอุดมธารา,2023-06-06,large,162.12,62.0,98.0,37.0,249.36,85.71,0.14,26.74,0.06,101.58,
100107,เขื่อนแควน้อยบำรุงแดน,2023-06-06,large,201.0,21.0,340.0,36.0,815.0,859.0,,78.79,1.73,634.02,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2023-06-06,large,167.04,63.0,123.57,47.0,274.34,114.33,0.06,19.28,0.05,127.0,
100108,เขื่อนแม่มอก,2023-06-06,large,36.18,33.0,52.0,47.0,93.2,100.0,,1.84,0.05,58.97,
100105,เขื่อนกิ่วลม,2023-06-06,large,65.48,62.0,75.58,71.0,102.79,96.84,0.6,156.45,0.54,195.01,
100106,เขื่อนกิ่วคอหมา,2023-06-06,large,84.09,49.0,144.87,85.0,188.47,140.54,0.35,13.27,0.02,105.02,
200205,เขื่อนอุบลรัตน์,2023-06-06,large,781.45,32.0,1029.19,42.0,1968.72,2071.33,11.3,153.98,0.83,1058.06,
200204,เขื่อนจุฬาภรณ์,2023-06-06,large,60.34,37.0,95.5,58.0,143.56,154.52,0.02,24.78,,42.85,
200203,เขื่อนน้ำพุง,2023-06-06,large,58.2,35.0,63.26,38.0,87.41,93.59,0.57,7.96,0.51,19.49,
200212,เขื่อนสิรินธร,2023-06-06,large,1044.8,53.0,1126.83,57.0,1620.92,1693.75,1.75,158.69,3.01,285.74,
100208,เขื่อนลำพระเพลิง,2023-06-06,large,68.51,44.0,98.0,63.0,145.24,153.0,0.02,11.45,,74.64,
100207,เขื่อนลำตะคอง,2023-06-06,large,182.0,58.0,192.0,61.0,339.0,325.0,,18.9,0.26,134.4,
100210,เขื่อนลำแชะ,2023-06-06,large,130.0,47.0,181.0,66.0,258.0,275.0,0.17,27.06,0.12,116.63,
100201,เขื่อนห้วยหลวง,2023-06-06,large,52.75,39.0,42.0,31.0,110.58,72.08,1.21,4.26,0.11,40.43,
100206,เขื่อนลำปาว,2023-06-06,large,766.16,39.0,793.0,40.0,1694.5,1213.0,0.79,107.43,0.26,840.55,
100211,เขื่อนลำนางรอง,2023-06-06,large,78.34,65.0,97.0,80.0,112.6,116.0,,6.41,,22.55,
100209,เขื่อนมูลบน,2023-06-06,large,70.0,50.0,89.0,63.0,133.0,139.0,,19.1,0.03,70.47,
100202,เขื่อนน้ำอูน,2023-06-06,large,218.25,42.0,240.0,46.0,337.5,306.0,3.17,41.0,,103.33,
100301,เขื่อนป่าสักชลสิทธิ์,2023-06-06,large,146.86,15.0,276.0,29.0,846.25,855.0,,103.56,1.3,691.14,
100302,เขื่อนทับเสลา,2023-06-06,large,88.24,55.0,76.0,48.0,131.5,137.08,,0.58,,43.83,
100303,เขื่อนกระเสียว,2023-06-06,large,117.92,39.0,212.2,71.0,297.33,299.99,,41.62,1.63,183.64,
200402,เขื่อนวชิราลงกรณ,2023-06-06,large,4020.42,45.0,4870.74,55.0,5868.19,7491.08,0.36,151.19,7.02,1751.18,
200401,เขื่อนศรีนครินทร์,2023-06-06,large,12936.4,73.0,14367.51,81.0,15825.6,16338.26,1.65,477.86,21.34,3164.87,
100514,เขื่อนนฤบดินทรจินดา,2023-06-06,large,72.0,24.0,72.27,24.0,251.0,248.0,0.3,7.02,0.1,170.76,
100503,เขื่อนบางพระ,2023-06-06,large,56.75,49.0,86.0,74.0,107.46,108.0,0.04,14.44,0.42,66.23,
100501,เขื่อนขุนด่านปราการชล,2023-06-06,large,42.72,19.0,47.0,21.0,204.89,196.0,0.39,11233.7,0.35,170.8,
100502,เขื่อนคลองสียัด,2023-06-06,large,98.42,23.0,95.0,23.0,297.04,206.0,0.22,6.75,0.14,197.66,
100504,เขื่อนหนองปลาไหล,2023-06-06,large,83.29,51.0,123.0,75.0,170.68,164.0,,50.93,,47.44,
100505,เขื่อนประแสร์,2023-06-06,large,193.0,65.0,200.1,68.0,268.24,277.34,,14.01,0.48,62.53,
200603,เขื่อนรัชชประภา,2023-06-06,large,3115.0,55.0,3142.93,56.0,3750.77,4473.53,8.69,380.43,7.07,944.31,
