reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2024-02-06,large,5269.0,55.0,5817.0,61.0,5689.0,6343.0,3.27,110.24,13.99,515.07,
200101,เขื่อนภูมิพล,2024-02-06,large,8859.0,66.0,10810.0,80.0,9947.0,11879.0,,70.47,30.01,1132.99,
100104,เขื่อนแม่กวงอุดมธารา,2024-02-06,large,197.6,75.0,222.85,85.0,210.27,249.36,0.15,6.93,0.66,20.11,
100107,เขื่อนแควน้อยบำรุงแดน,2024-02-06,large,699.0,74.0,665.0,71.0,841.0,815.0,1.16,27.07,5.18,163.57,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2024-02-06,large,274.0,103.0,250.01,94.0,285.73,274.34,0.0,3.24,0.32,14.75,
100108,เขื่อนแม่มอก,2024-02-06,large,63.45,58.0,62.54,57.0,93.9,93.2,,0.04,0.59,31.19,
100105,เขื่อนกิ่วลม,2024-02-06,large,88.29,83.0,83.33,78.0,95.61,102.79,1.16,35.66,0.75,43.62,
100106,เขื่อนกิ่วคอหมา,2024-02-06,large,152.39,90.0,169.38,100.0,181.94,188.47,,1.36,1.06,27.49,
200205,เขื่อนอุบลรัตน์,2024-02-06,large,1743.21,72.0,1474.97,61.0,2012.85,1968.72,0.02,28.3,4.85,226.63,
200204,เขื่อนจุฬาภรณ์,2024-02-06,large,103.87,63.0,124.63,76.0,130.95,143.56,,2.82,,11.22,
200203,เขื่อนน้ำพุง,2024-02-06,large,115.91,70.0,83.86,51.0,129.62,87.41,0.08,1.71,0.51,11.74,
200212,เขื่อนสิรินธร,2024-02-06,large,1418.51,72.0,1451.92,74.0,1590.28,1620.92,,33.67,1.51,75.08,
100208,เขื่อนลำพระเพลิง,2024-02-06,large,101.44,65.0,141.32,91.0,106.18,145.24,0.06,1.1,,2.82,
100207,เขื่อนลำตะคอง,2024-02-06,large,158.0,50.0,303.0,96.0,182.0,339.0,,0.09,0.26,9.62,
100210,เขื่อนลำแชะ,2024-02-06,large,140.0,51.0,241.0,88.0,147.0,258.0,0.2,1.59,0.72,3.33,
100201,เขื่อนห้วยหลวง,2024-02-06,large,89.73,66.0,96.34,71.0,106.32,110.58,,0.0,0.11,11.54,
100206,เขื่อนลำปาว,2024-02-06,large,1526.05,77.0,1469.86,74.0,1771.84,1694.5,,35.22,6.75,223.44,
100211,เขื่อนลำนางรอง,2024-02-06,large,70.34,58.0,105.62,87.0,73.86,112.6,0.06,0.87,0.0,0.06,
100209,เขื่อนมูลบน,2024-02-06,large,79.0,56.0,130.0,92.0,83.0,133.0,0.05,1.71,0.12,3.65,
100202,เขื่อนน้ำอูน,2024-02-06,large,346.88,67.0,301.88,58.0,407.0,337.5,0.83,7.61,1.76,48.97,
100301,เขื่อนป่าสักชลสิทธิ์,2024-02-06,large,551.78,57.0,652.52,68.0,802.5,846.25,,0.0,6.05,211.8,
100302,เขื่อนทับเสลา,2024-02-06,large,70.27,44.0,103.55,65.0,71.67,131.5,,0.0,0.1,1.4,
100303,เขื่อนกระเสียว,2024-02-06,large,89.62,30.0,292.73,98.0,95.44,297.33,,0.0,0.06,2.22,
200402,เขื่อนวชิราลงกรณ,2024-02-06,large,6968.83,79.0,5562.01,63.0,7547.72,5868.19,,56.6,18.0,590.07,
200401,เขื่อนศรีนครินทร์,2024-02-06,large,14382.2,81.0,15469.02,87.0,14603.7,15825.6,2.55,145.69,8.63,328.8,
100514,เขื่อนนฤบดินทรจินดา,2024-02-06,large,201.29,68.0,193.58,66.0,255.57,251.0,,0.67,1.55,53.05,
100503,เขื่อนบางพระ,2024-02-06,large,68.03,58.0,95.48,82.0,83.0,107.46,0.1,1.82,0.06,8.03,
100501,เขื่อนขุนด่านปราการชล,2024-02-06,large,131.52,59.0,141.62,63.0,186.47,204.89,,0.05,1.51,56.52,
100502,เขื่อนคลองสียัด,2024-02-06,large,99.48,24.0,238.0,57.0,141.54,297.04,,0.1,1.71,40.42,
100504,เขื่อนหนองปลาไหล,2024-02-06,large,139.24,85.0,144.69,88.0,156.52,170.68,,3.38,,6.6,
100505,เขื่อนประแสร์,2024-02-06,large,217.4,74.0,247.77,84.0,245.61,268.24,,0.0,0.55,21.76,
200603,เขื่อนรัชชประภา,2024-02-06,large,4271.76,76.0,3655.73,65.0,4395.2,3750.77,2.54,73.28,5.05,177.6,
200604,เขื่อนบางลาง,2024-02-06,large,1249.49,86.0,1313.08,90.0,1245.97,1231.93,5.22,304.18,4.04,284.01,
200601,เขื่อนแก่งกระจาน,2024-02-06,large,385.72,54.0,470.24,66.0,422.43,493.34,0.48,20.64,1.31,52.82,
100602,เขื่อนปราณบุรี,2024-02-06,large,146.0,37.0,221.0,57.0,179.0,249.0,,1.46,0.8,25.01,
rsv01,อ่างเก็บน้ำห้วยแม่ออน,2024-02-06,middle,3.2,70.64,3.626,80.04,6.341,,0.003,,0.007,,2.4
