reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2021-03-25,large,4149.0,44.0,4060.0,43.0,5320.0,,2.86,247.81,17.05,1356.8,
200101,เขื่อนภูมิพล,2021-03-25,large,4800.0,36.0,4843.0,36.0,5469.0,,0.37,37.69,6.32,551.6,
100104,เขื่อนแม่กวงอุดมธารา,2021-03-25,large,61.86,24.0,66.43,25.0,110.44,74.72,0.16,8.73,0.68,53.54,
100107,เขื่อนแควน้อยบำรุงแดน,2021-03-25,large,325.16,35.0,338.28,36.0,407.04,435.5,,24.49,1.12,93.21,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2021-03-25,large,107.66,41.0,80.14,30.0,141.52,151.65,,2.91,0.26,34.2,
100108,เขื่อนแม่มอก,2021-03-25,large,37.13,34.0,27.87,25.0,42.6,,0.06,2.51,0.6,5.39,
100105,เขื่อนกิ่วลม,2021-03-25,large,56.07,53.0,57.43,54.0,68.43,55.85,0.12,10.25,0.12,22.8,
100106,เขื่อนกิ่วคอหมา,2021-03-25,large,60.91,36.0,62.39,37.0,75.88,106.56,,1.78,0.1,13.98,
200205,เขื่อนอุบลรัตน์,2021-03-25,large,1049.68,43.0,381.28,16.0,1495.11,,,57.32,5.4,349.86,
200204,เขื่อนจุฬาภรณ์,2021-03-25,large,78.03,48.0,38.55,24.0,145.37,,0.07,5.91,0.6,32.0,
200203,เขื่อนน้ำพุง,2021-03-25,large,75.58,46.0,73.37,44.0,87.27,,0.39,4.52,0.31,8.59,
200212,เขื่อนสิรินธร,2021-03-25,large,1296.34,66.0,1254.19,64.0,1626.06,,,41.85,3.48,100.32,
100208,เขื่อนลำพระเพลิง,2021-03-25,large,110.71,71.0,14.36,9.0,154.41,22.25,0.02,10.15,1.04,48.21,
100207,เขื่อนลำตะคอง,2021-03-25,large,271.0,86.0,113.28,36.0,345.22,154.7,0.06,14.97,0.86,66.09,
100210,เขื่อนลำแชะ,2021-03-25,large,175.96,64.0,57.62,21.0,243.38,85.36,0.06,18.5,0.72,60.16,
100201,เขื่อนห้วยหลวง,2021-03-25,large,42.16,31.0,40.87,30.0,57.8,59.32,,0.44,0.11,10.13,
100206,เขื่อนลำปาว,2021-03-25,large,577.65,29.0,845.62,43.0,946.48,1408.48,,15.69,3.84,270.99,
100211,เขื่อนลำนางรอง,2021-03-25,large,86.82,72.0,19.37,16.0,99.13,22.93,,2.86,0.07,4.85,
