reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2025-05-20,large,5115.28,54.0,3898.4,41.0,8391.26,5689.0,13.93,513.22,30.05,3642.32,
200101,เขื่อนภูมิพล,2025-05-20,large,7214.93,54.0,6095.2,45.0,10285.31,9947.0,25.0,467.2,20.0,3299.58,
100104,เขื่อนแม่กวงอุดมธารา,2025-05-20,large,133.35,51.0,118.5,45.0,212.05,210.27,0.44,23.99,0.07,102.29,
100107,เขื่อนแควน้อยบำรุงแดน,2025-05-20,large,330.12,35.0,240.82,26.0,781.4,841.0,3.79,46.6,4.75,478.9,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2025-05-20,large,149.72,56.0,147.0,55.0,284.3,285.73,1.31,20.03,0.71,155.24,
100108,เขื่อนแม่มอก,2025-05-20,large,30.16,27.0,34.32,31.0,83.4,93.9,0.74,6.71,0.02,60.58,
100105,เขื่อนกิ่วลม,2025-05-20,large,29.1,27.0,55.23,52.0,99.9,95.61,2.3,122.95,2.87,194.71,
100106,เขื่อนกิ่วคอหมา,2025-05-20,large,94.83,56.0,51.78,30.0,180.86,181.94,0.78,13.85,,94.62,
200205,เขื่อนอุบลรัตน์,2025-05-20,large,750.08,31.0,848.9,35.0,1810.27,2012.85,4.21,119.04,3.06,913.42,
200204,เขื่อนจุฬาภรณ์,2025-05-20,large,56.83,35.0,53.63,33.0,108.62,130.95,0.74,17.02,,37.46,
200203,เขื่อนน้ำพุง,2025-05-20,large,49.0,30.0,40.88,25.0,78.1,129.62,,5.89,0.64,20.15,
200212,เขื่อนสิรินธร,2025-05-20,large,1058.51,54.0,1008.16,51.0,1423.26,1590.28,,150.38,1.06,110.02,
100208,เขื่อนลำพระเพลิง,2025-05-20,large,77.5,50.0,78.58,51.0,89.69,106.18,1.2,15.37,0.01,20.9,
100207,เขื่อนลำตะคอง,2025-05-20,large,55.61,18.0,98.98,31.0,93.55,182.0,0.98,14.0,0.09,28.7,
100210,เขื่อนลำแชะ,2025-05-20,large,112.53,41.0,101.08,37.0,148.45,147.0,0.32,12.39,0.03,28.46,
100201,เขื่อนห้วยหลวง,2025-05-20,large,37.32,28.0,50.52,37.0,98.39,106.32,,3.33,0.43,53.89,
100206,เขื่อนลำปาว,2025-05-20,large,695.6,35.0,693.92,35.0,1642.47,1771.84,3.62,133.0,3.01,914.36,
100211,เขื่อนลำนางรอง,2025-05-20,large,38.22,31.0,61.37,51.0,43.66,73.86,0.04,5.66,,1.15,
100209,เขื่อนมูลบน,2025-05-20,large,62.8,45.0,56.14,40.0,80.46,83.0,0.46,17.74,0.08,29.36,
100202,เขื่อนน้ำอูน,2025-05-20,large,238.75,46.0,254.8,49.0,394.0,407.0,0.69,41.19,,139.37,
100301,เขื่อนป่าสักชลสิทธิ์,2025-05-20,large,157.64,16.0,111.5,12.0,764.3,802.5,2.0,46.97,1.73,547.74,
100302,เขื่อนทับเสลา,2025-05-20,large,58.26,36.0,64.34,40.0,64.04,71.67,0.1,1.28,,7.06,
100303,เขื่อนกระเสียว,2025-05-20,large,97.0,32.0,64.3,22.0,204.94,95.44,1.39,23.95,0.06,107.28,
200402,เขื่อนวชิราลงกรณ,2025-05-20,large,4963.58,56.0,4770.98,54.0,7312.2,7547.72,5.17,224.32,18.01,2353.36,
200401,เขื่อนศรีนครินทร์,2025-05-20,large,12762.16,72.0,12569.24,71.0,14666.85,14603.7,13.05,553.82,9.99,2023.14,
100514,เขื่อนนฤบดินทรจินดา,2025-05-20,large,83.25,28.0,95.45,32.0,224.51,255.57,1.4,12.44,1.01,137.86,
100503,เขื่อนบางพระ,2025-05-20,large,66.49,57.0,41.26,35.0,96.64,83.0,0.53,18.04,0.31,45.84,
100501,เขื่อนขุนด่านปราการชล,2025-05-20,large,48.79,22.0,37.4,17.0,179.29,186.47,0.21,3.53,0.09,130.49,
100502,เขื่อนคลองสียัด,2025-05-20,large,44.91,11.0,61.02,15.0,191.17,141.54,,19.99,0.16,156.6,
100504,เขื่อนหนองปลาไหล,2025-05-20,large,116.96,71.0,82.69,50.0,154.99,156.52,0.29,31.75,0.67,71.01,
100505,เขื่อนประแสร์,2025-05-20,large,139.84,47.0,159.72,54.0,241.52,245.61,0.34,20.91,0.31,106.19,
200603,เขื่อนรัชชประภา,2025-05-20,large,3498.3,62.0,3641.88,65.0,4123.64,4395.2,4.08,412.21,5.02,968.79,
200604,เขื่อนบางลาง,2025-05-20,large,1140.55,78.0,981.92,68.0,1128.06,1245.97,9.22,882.5,8.11,847.73,
200601,เขื่อนแก่งกระจาน,2025-05-20,large,245.67,35.0,262.37,37.0,477.85,422.43,1.26,127.55,2.59,338.86,
100602,เขื่อนปราณบุรี,2025-05-20,large,128.87,33.0,82.0,21.0,192.19,179.0,0.53,29.6,0.87,88.16,
rsv01,อ่างเก็บน้ำห้วยแม่ออน,2025-05-20,middle,2.101,46.38,1.018,22.47,2.332,,0.275,,0.004,,1.301
rsv02,อ่างเก็บน้ำแม่จอกหลวง,2025-05-20,middle,0.89,80.91,0.793,72.09,0.169,,0.001,,,,0.79
rsv03,อ่างเก็บน้ำห้วยมะนาว,2025-05-20,middle,2.865,66.63,2.774,64.51,0.352,,0.002,,,,2.765
rsv04,อ่างเก็บน้ำห้วยโป่งจ้อ,2025-05-20,middle,1.607,57.97,1.164,41.99,0.41,,0.001,,,,1.557
rsv05,อ่างเก็บน้ำแม่ตูบ,2025-05-20,middle,25.286,64.84,29.7,76.15,8.863,,0.119,,,,24.786
rsv06,อ่างเก็บน้ำแม่โก๋น,2025-05-20,middle,1.784,32.26,2.151,38.9,2.744,,0.07,,,,1.464
rsv07,อ่างเก็บน้ำห้วยเดื่อ,2025-05-20,middle,1.185,27.71,1.292,30.22,2.654,,0.014,,,,0.902
rsv08,อ่างเก็บน้ำแม่แหลงหลวง,2025-05-20,middle,2.286,62.78,1.889,51.88,2.359,,0.015,,0.009,,2.159
rsv09,อ่างเก็บน้ำแม่ข้อน,2025-05-20,middle,3.507,85.96,2.821,69.14,8.968,,0.057,,0.005,,3.157
rsv10,อ่างเก็บน้ำสันหนอง,2025-05-20,middle,1.082,74.62,0.747,51.52,2.354,,0.03,,,,0.732
rsv11,อ่างเก็บน้ำแม่ทะลบหลวง,2025-05-20,middle,9.525,62.25,8.309,54.31,5.955,,0.552,,,,7.225
rsv531,อ่างเก็บน้ำ แม่สะลวม,2025-05-20,middle,7.206,44.37,,,4.114,,0.084,,0.015,,6.656
rsv13,อ่างเก็บน้ำแม่ตีบ,2025-05-20,middle,7.748,77.48,6.09,60.9,0.304,,,,,,7.248
rsv14,อ่างเก็บน้ำแม่สาน,2025-05-20,middle,9.812,61.32,7.991,49.94,0.305,,,,,,8.932
rsv15,อ่างเก็บน้ำแม่ธิ,2025-05-20,middle,3.3,60.0,3.976,72.29,0.053,,,,0.044,,3.15
rsv16,อ่างเก็บน้ำแม่เมย,2025-05-20,middle,2.97,82.5,2.489,69.14,0.921,,0.128,,0.094,,2.95
rsv19,อ่างเก็บน้ำห้วยช้าง,2025-05-20,middle,1.899,30.14,2.627,41.7,0.76,,,,,,1.599
rsv20,อ่างเก็บน้ำแม่ต๊าก,2025-05-20,middle,3.92,30.15,6.98,53.69,0.1,,,,,,2.47
rsv21,อ่างเก็บน้ำแม่สรวย,2025-05-20,middle,40.488,55.46,33.503,45.89,29.946,,0.665,,0.126,,37.488
rsv483,อ่างเก็บน้ำดอยงู,2025-05-20,middle,3.906,53.0,2.143,29.08,3.135,,0.112,,0.084,,2.566
rsv22,อ่างเก็บน้ำแม่ทะ,2025-05-20,middle,1.969,77.52,2.032,80.0,0.332,,0.039,,,,1.729
rsv23,อ่างเก็บน้ำแม่อาบ,2025-05-20,middle,5.216,68.99,6.92,91.53,0.525,,0.005,,0.007,,4.676
rsv24,อ่างเก็บน้ำแม่ทาน,2025-05-20,middle,9.479,69.7,12.94,95.15,0.404,,,,,,8.119
rsv25,อ่างเก็บน้ำห้วยสมัย,2025-05-20,middle,0.836,69.67,1.202,100.17,0.596,,,,,,0.676
rsv26,อ่างเก็บน้ำแม่พริก,2025-05-20,middle,2.67,63.57,3.931,93.6,0.132,,0.003,,0.004,,2.27
rsv27,อ่างเก็บน้ำแม่เลียงพัฒนา,2025-05-20,middle,4.856,70.38,5.797,84.01,3.21,,0.009,,0.028,,4.056
rsv29,อ่างเก็บน้ำแม่ทรายคำ,2025-05-20,middle,0.874,70.03,0.749,60.02,0.071,,,,,,0.736
rsv30,อ่างเก็บน้ำห้วยหลวงวังวัว,2025-05-20,middle,1.192,74.04,1.213,75.34,0.256,,0.012,,,,1.042
rsv31,อ่างเก็บน้ำห้วยแม่ค่อม,2025-05-20,middle,0.922,67.99,0.61,44.99,0.234,,0.038,,,,0.762
rsv32,อ่างเก็บน้ำแม่ต๋ำน้อย,2025-05-20,middle,0.744,74.4,0.545,54.5,0.046,,0.001,,,,0.674
rsv33,อ่างเก็บน้ำแม่เฟือง,2025-05-20,middle,0.577,50.97,0.34,30.04,0.106,,0.001,,,,0.399
rsv34,อ่างเก็บน้ำแม่ไฮ,2025-05-20,middle,0.735,60.0,0.98,80.0,0.105,,0.006,,0.006,,0.62
rsv35,อ่างเก็บน้ำแม่ธิ,2025-05-20,middle,0.982,61.76,1.116,70.19,0.103,,0.006,,0.005,,0.877
rsv36,อ่างเก็บน้ำห้วยแม่งอน,2025-05-20,middle,0.645,50.39,0.768,60.0,0.46,,,,,,0.529
rsv37,อ่างเก็บน้ำแม่ต๋ำตอนล่าง,2025-05-20,middle,1.77,69.69,2.089,82.24,0.078,,,,,,1.079
rsv38,อ่างเก็บน้ำแม่วะ,2025-05-20,middle,4.059,68.8,5.018,85.05,0.577,,0.005,,,,3.109
rsv39,อ่างเก็บน้ำแม่ล้อหัก,2025-05-20,middle,0.899,67.29,1.189,89.0,0.061,,,,0.001,,0.851
rsv40,อ่างเก็บน้ำแม่ทก,2025-05-20,middle,0.764,68.64,1.071,96.23,0.074,,,,,,0.71
rsv41,อ่างเก็บน้ำแม่เรียง,2025-05-20,middle,0.783,69.91,1.093,97.59,0.041,,,,,,0.445
rsv42,อ่างเก็บน้ำห้วยหลวง,2025-05-20,middle,0.182,14.44,1.26,100.0,0.324,,,,,,0.012
rsv43,อ่างเก็บน้ำแม่กึ๊ด,2025-05-20,middle,0.903,69.46,0.936,72.0,0.062,,,,,,0.743
rsv44,อ่างเก็บน้ำห้วยเกี๋ยง,2025-05-20,middle,7.612,65.62,10.428,89.9,0.23,,0.017,,0.015,,7.012
rsv45,อ่างเก็บน้ำแม่ปอน,2025-05-20,middle,1.098,60.66,1.599,88.34,0.164,,0.009,,0.007,,0.947
rsv46,อ่างเก็บน้ำห้วยแม่ยาว,2025-05-20,middle,2.189,62.9,3.09,88.79,0.173,,0.008,,0.006,,1.909
rsv47,อ่างเก็บน้ำแม่ไพร,2025-05-20,middle,1.99,62.19,2.87,89.69,0.186,,0.012,,0.006,,1.86
rsv48,อ่างเก็บน้ำห้วยแม่สัน,2025-05-20,middle,2.202,62.47,2.619,74.3,0.161,,0.009,,0.007,,2.162
rsv478,อ่างเก็บน้ำแม่พริก (ผาวิ่งชู้),2025-05-20,middle,25.164,68.98,33.27,91.2,2.833,,0.049,,0.056,,19.324
rsv479,อ่างเก็บน้ำแม่ฟ้า,2025-05-20,middle,13.369,67.11,12.162,61.05,0.442,,0.014,,,,12.269
rsv523,อ่างเก็บน้ำแม่อ้อน 2,2025-05-20,middle,10.528,55.12,7.64,40.0,0.266,,,,,,10.028
rsv532,อ่างเก็บน้ำ แม่อาง,2025-05-20,middle,,0.0,,,0.0,,,,,,
rsv49,อ่างเก็บน้ำห้วยแฮต,2025-05-20,middle,4.594,91.88,4.828,96.56,0.338,,,,,,4.054
rsv50,อ่างเก็บน้ำน้ำแหง,2025-05-20,middle,10.019,77.07,5.198,39.98,9.574,,0.272,,0.098,,7.149
rsv51,อ่างเก็บน้ำน้ำพงษ์,2025-05-20,middle,0.519,34.83,0.394,26.44,0.504,,0.03,,,,0.149
rsv52,อ่างเก็บน้ำห้วยน้ำฮิ,2025-05-20,middle,3.236,53.93,1.669,27.82,0.077,,,,,,2.836
rsv533,อ่างเก็บน้ำ น้ำริม,2025-05-20,middle,2.856,71.58,,,0.184,,0.012,,0.012,,2.186
rsv534,อ่างเก็บน้ำ ห้วยชื่น,2025-05-20,middle,0.661,56.69,,,0.01,,,,0.007,,0.614
rsv53,อ่างเก็บน้ำแม่ต๋ำ,2025-05-20,middle,23.007,55.44,27.761,66.89,0.0,,,,,,20.507
rsv54,อ่างเก็บน้ำแม่ปืม,2025-05-20,middle,16.453,32.7,9.992,19.86,0.189,,,,,,14.803
rsv480,อ่างเก็บน้ำแม่ใจ,2025-05-20,middle,2.77,92.33,1.629,54.3,0.0,,,,,,1.67
