reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2026-07-04,large,4850.61,51.0,4992.24,52.0,8814.75,8391.26,28.38,900.08,24.06,4634.69,
200101,เขื่อนภูมิพล,2026-07-04,large,7303.35,54.0,7829.22,58.0,12936.11,10285.31,3.42,1488.81,30.04,6697.43,
100104,เขื่อนแม่กวงอุดมธารา,2026-07-04,large,172.5,66.0,135.89,52.0,257.55,212.05,0.53,47.94,0.9,133.51,
100107,เขื่อนแควน้อยบำรุงแดน,2026-07-04,large,233.6,25.0,264.78,28.0,833.05,781.4,2.31,149.87,2.59,711.53,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2026-07-04,large,185.37,70.0,170.45,64.0,277.75,284.3,2.27,58.56,0.37,149.11,
100108,เขื่อนแม่มอก,2026-07-04,large,38.57,35.0,54.42,49.0,98.94,83.4,,14.95,0.23,75.03,
100105,เขื่อนกิ่วลม,2026-07-04,large,83.83,79.0,50.88,48.0,104.97,99.9,0.81,222.85,0.74,242.5,
100106,เขื่อนกิ่วคอหมา,2026-07-04,large,74.25,44.0,60.43,36.0,185.21,180.86,0.26,29.16,0.34,140.23,
200205,เขื่อนอุบลรัตน์,2026-07-04,large,918.17,38.0,835.1,34.0,2102.29,1810.27,4.08,353.83,5.0,1179.59,
200204,เขื่อนจุฬาภรณ์,2026-07-04,large,71.36,44.0,83.89,51.0,154.41,108.62,0.38,32.39,1.0,83.85,
200203,เขื่อนน้ำพุง,2026-07-04,large,43.0,26.0,37.91,23.0,131.7,78.1,0.15,18.92,0.58,78.51,
200212,เขื่อนสิรินธร,2026-07-04,large,991.11,50.0,1076.32,55.0,1649.3,1423.26,0.66,170.05,,370.9,
100208,เขื่อนลำพระเพลิง,2026-07-04,large,72.55,47.0,70.45,45.0,87.31,89.69,0.04,10.34,,16.24,
100207,เขื่อนลำตะคอง,2026-07-04,large,101.53,32.0,65.85,21.0,168.46,93.55,0.15,22.82,0.35,49.29,
100210,เขื่อนลำแชะ,2026-07-04,large,91.63,33.0,138.59,50.0,228.8,148.45,,7.83,0.03,107.59,
100201,เขื่อนห้วยหลวง,2026-07-04,large,48.28,36.0,33.77,25.0,115.13,98.39,1.15,23.14,0.47,67.47,
100206,เขื่อนลำปาว,2026-07-04,large,796.4,40.0,866.1,44.0,1746.89,1642.47,7.7,435.24,7.15,1161.51,
100211,เขื่อนลำนางรอง,2026-07-04,large,48.13,40.0,41.23,34.0,60.67,43.66,,7.0,,5.16,
100209,เขื่อนมูลบน,2026-07-04,large,46.97,33.0,66.04,47.0,73.21,80.46,0.2,7.33,0.26,22.11,
100202,เขื่อนน้ำอูน,2026-07-04,large,249.15,48.0,310.63,60.0,417.63,394.0,,66.36,,159.61,
100301,เขื่อนป่าสักชลสิทธิ์,2026-07-04,large,127.41,13.0,115.8,12.0,751.88,764.3,0.64,83.71,1.73,563.48,
100302,เขื่อนทับเสลา,2026-07-04,large,108.63,68.0,65.45,41.0,160.0,64.04,,1.06,0.08,52.42,
100303,เขื่อนกระเสียว,2026-07-04,large,108.9,36.0,112.94,38.0,243.01,204.94,0.6,69.41,0.57,168.05,
200402,เขื่อนวชิราลงกรณ,2026-07-04,large,3735.96,42.0,5057.55,57.0,7312.2,7312.2,17.68,501.15,8.03,3573.76,
200401,เขื่อนศรีนครินทร์,2026-07-04,large,13755.6,78.0,12704.42,72.0,16108.26,14666.85,10.27,922.87,15.03,2677.07,
100514,เขื่อนนฤบดินทรจินดา,2026-07-04,large,66.99,23.0,90.89,31.0,266.8,224.51,,9.96,0.35,188.1,
100503,เขื่อนบางพระ,2026-07-04,large,43.97,38.0,72.58,62.0,101.8,96.64,0.06,14.28,0.3,73.31,
100501,เขื่อนขุนด่านปราการชล,2026-07-04,large,32.23,14.0,60.47,27.0,188.54,179.29,0.37,15.23,0.11,168.45,
100502,เขื่อนคลองสียัด,2026-07-04,large,52.4,12.0,63.37,15.0,122.81,191.17,1.42,25.74,0.06,86.52,
100504,เขื่อนหนองปลาไหล,2026-07-04,large,80.26,49.0,115.87,71.0,147.98,154.99,0.52,40.8,0.67,113.76,
