reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2025-07-12,large,5249.7,55.0,3980.05,42.0,8391.26,5689.0,157.61,1591.85,14.9,4543.71,
200101,เขื่อนภูมิพล,2025-07-12,large,7790.93,58.0,5196.68,39.0,10285.31,9947.0,5.77,1855.45,17.92,4066.28,
100104,เขื่อนแม่กวงอุดมธารา,2025-07-12,large,133.75,51.0,115.92,44.0,212.05,210.27,0.78,47.51,0.84,125.84,
100107,เขื่อนแควน้อยบำรุงแดน,,large,,,180.52,19.0,781.4,841.0,,204.26,,711.65,
200103,เขื่อนแม่งัดสมบูรณ์ชล,,large,,,154.81,58.0,284.3,285.73,,74.58,,193.9,
100108,เขื่อนแม่มอก,2025-07-12,large,48.9,44.0,35.68,32.0,83.4,93.9,0.0,35.53,0.69,70.7,
100105,เขื่อนกิ่วลม,,large,,,53.6,50.0,99.9,95.61,,242.96,,297.17,
100106,เขื่อนกิ่วคอหมา,,large,,,56.99,34.0,180.86,181.94,,32.58,,149.26,
200205,เขื่อนอุบลรัตน์,2025-07-12,large,721.36,30.0,748.26,31.0,1810.27,2012.85,1.71,884.06,15.74,1638.42,
200204,เขื่อนจุฬาภรณ์,2025-07-12,large,78.96,48.0,57.92,35.0,108.62,130.95,,45.81,1.06,41.31,
200203,เขื่อนน้ำพุง,2025-07-12,large,44.33,27.0,29.26,18.0,78.1,129.62,0.54,27.79,,42.28,
200212,เขื่อนสิรินธร,2025-07-12,large,1116.6,57.0,991.11,50.0,1423.26,1590.28,5.74,409.82,7.07,274.0,
100208,เขื่อนลำพระเพลิง,2025-07-12,large,68.12,44.0,76.82,50.0,89.69,106.18,0.06,37.09,0.41,50.83,
100207,เขื่อนลำตะคอง,2025-07-12,large,,,86.97,28.0,93.55,182.0,,37.14,,33.11,
100210,เขื่อนลำแชะ,2025-07-12,large,,,98.08,36.0,148.45,147.0,,43.8,,29.93,
