reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2025-01-26,large,7760.24,82.0,5392.0,57.0,8391.26,5689.0,3.0,95.85,27.99,728.61,
200101,เขื่อนภูมิพล,2025-01-26,large,9560.26,71.0,9187.0,68.0,10285.31,9947.0,0.84,85.18,31.0,806.22,
100104,เขื่อนแม่กวงอุดมธารา,2025-01-26,large,195.56,74.0,206.95,79.0,212.05,210.27,0.22,5.15,1.18,22.6,
100107,เขื่อนแควน้อยบำรุงแดน,2025-01-26,large,720.88,77.0,746.0,79.0,781.4,841.0,0.88,8.18,2.59,67.34,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2025-01-26,large,275.98,104.0,277.43,105.0,284.3,285.73,0.15,5.65,1.15,14.2,
100108,เขื่อนแม่มอก,2025-01-26,large,65.86,60.0,73.81,67.0,83.4,93.9,,0.0,0.85,18.11,
100105,เขื่อนกิ่วลม,2025-01-26,large,95.38,90.0,88.56,83.0,99.9,95.61,1.15,31.36,0.76,36.76,
100106,เขื่อนกิ่วคอหมา,2025-01-26,large,156.55,92.0,161.91,95.0,180.86,181.94,,3.26,0.99,27.65,
200205,เขื่อนอุบลรัตน์,2025-01-26,large,1583.3,65.0,1816.73,75.0,1810.27,2012.85,3.51,19.51,8.01,192.87,
200204,เขื่อนจุฬาภรณ์,2025-01-26,large,86.9,53.0,106.65,65.0,108.62,130.95,,1.89,1.84,17.48,
200203,เขื่อนน้ำพุง,2025-01-26,large,75.45,46.0,120.3,73.0,78.1,129.62,0.09,1.0,0.16,1.28,
200212,เขื่อนสิรินธร,2025-01-26,large,1327.95,68.0,1478.5,75.0,1423.26,1590.28,1.97,29.7,1.04,27.49,
100208,เขื่อนลำพระเพลิง,2025-01-26,large,87.21,56.0,102.84,66.0,89.69,106.18,0.05,0.67,,1.11,
100207,เขื่อนลำตะคอง,2025-01-26,large,81.93,26.0,165.0,52.0,93.55,182.0,0.04,0.29,0.26,5.77,
100210,เขื่อนลำแชะ,2025-01-26,large,143.23,52.0,142.0,52.0,148.45,147.0,,0.41,0.03,0.78,
100201,เขื่อนห้วยหลวง,2025-01-26,large,87.03,64.0,95.16,70.0,98.39,106.32,,0.0,0.59,8.08,
100206,เขื่อนลำปาว,2025-01-26,large,1491.21,75.0,1607.08,81.0,1642.47,1771.84,1.79,28.74,6.11,147.8,
100211,เขื่อนลำนางรอง,2025-01-26,large,41.59,34.0,71.78,59.0,43.66,73.86,0.04,0.35,,0.0,
100209,เขื่อนมูลบน,2025-01-26,large,75.87,54.0,81.0,57.0,80.46,83.0,,1.74,0.24,5.32,
100202,เขื่อนน้ำอูน,2025-01-26,large,350.0,67.0,360.63,69.0,394.0,407.0,,5.73,1.42,37.92,
100301,เขื่อนป่าสักชลสิทธิ์,2025-01-26,large,649.76,68.0,633.2,66.0,764.3,802.5,,8.37,4.77,105.17,
100302,เขื่อนทับเสลา,2025-01-26,large,62.35,39.0,70.37,44.0,64.04,71.67,,0.0,,1.69,
100303,เขื่อนกระเสียว,2025-01-26,large,198.94,67.0,91.44,31.0,204.94,95.44,,0.0,0.06,1.56,
200402,เขื่อนวชิราลงกรณ,2025-01-26,large,7019.71,79.0,7166.8,81.0,7312.2,7547.72,0.75,37.54,10.02,299.05,
