reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2023-02-20,large,5622.0,59.0,4126.0,43.0,6343.0,4382.0,5.92,173.69,17.01,867.42,
200101,เขื่อนภูมิพล,2023-02-20,large,10351.0,77.0,6954.0,52.0,11879.0,7978.0,3.61,188.24,32.1,1662.51,
100104,เขื่อนแม่กวงอุดมธารา,2023-02-20,large,211.6,80.0,85.7,33.0,249.36,85.71,0.1,9.48,0.71,43.91,
100107,เขื่อนแควน้อยบำรุงแดน,2023-02-20,large,608.0,65.0,668.0,71.0,815.0,859.0,,41.0,4.32,231.66,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2023-02-20,large,244.39,92.0,106.61,40.0,274.34,114.33,0.63,7.55,1.46,37.28,
100108,เขื่อนแม่มอก,2023-02-20,large,55.5,50.0,66.0,60.0,93.2,100.0,,0.4,0.12,38.24,
100105,เขื่อนกิ่วลม,2023-02-20,large,78.0,73.0,78.89,74.0,102.79,96.84,0.55,49.76,2.06,75.68,
100106,เขื่อนกิ่วคอหมา,2023-02-20,large,161.38,95.0,120.72,71.0,188.47,140.54,0.16,5.14,0.16,28.34,
200205,เขื่อนอุบลรัตน์,2023-02-20,large,1277.66,53.0,1568.39,65.0,1968.72,2071.33,0.84,57.97,10.0,661.01,
200204,เขื่อนจุฬาภรณ์,2023-02-20,large,113.83,69.0,121.96,74.0,143.56,154.52,0.03,6.66,,16.16,
200203,เขื่อนน้ำพุง,2023-02-20,large,82.61,50.0,87.56,53.0,87.41,93.59,0.08,3.29,,2.34,
200212,เขื่อนสิรินธร,2023-02-20,large,1390.26,71.0,1493.12,76.0,1620.92,1693.75,,70.63,1.5,92.94,
100208,เขื่อนลำพระเพลิง,2023-02-20,large,130.55,84.0,143.0,92.0,145.24,153.0,0.12,4.83,0.94,15.75,
100207,เขื่อนลำตะคอง,2023-02-20,large,288.0,92.0,281.0,89.0,339.0,325.0,,7.57,0.86,42.24,
100210,เขื่อนลำแชะ,2023-02-20,large,229.0,83.0,233.0,85.0,258.0,275.0,0.23,6.49,0.9,23.49,
100201,เขื่อนห้วยหลวง,2023-02-20,large,91.64,68.0,57.8,43.0,110.58,72.08,,1.02,0.33,11.85,
100206,เขื่อนลำปาว,2023-02-20,large,1377.68,70.0,1002.0,51.0,1694.5,1213.0,0.94,22.98,6.8,266.88,
100211,เขื่อนลำนางรอง,2023-02-20,large,101.27,83.0,109.0,90.0,112.6,116.0,,2.83,0.27,9.59,
100209,เขื่อนมูลบน,2023-02-20,large,126.0,89.0,124.0,88.0,133.0,139.0,,3.55,0.7,6.68,
100202,เขื่อนน้ำอูน,2023-02-20,large,281.35,54.0,254.0,49.0,337.5,306.0,0.03,12.38,0.61,52.33,
100301,เขื่อนป่าสักชลสิทธิ์,2023-02-20,large,571.1,59.0,635.0,66.0,846.25,855.0,2.45,54.02,4.33,291.61,
100302,เขื่อนทับเสลา,2023-02-20,large,97.55,61.0,81.69,51.0,131.5,137.08,,0.0,,33.94,
100303,เขื่อนกระเสียว,2023-02-20,large,292.73,98.0,299.95,100.0,297.33,299.99,0.29,11.78,0.06,3.09,
200402,เขื่อนวชิราลงกรณ,2023-02-20,large,5387.0,61.0,6951.91,78.0,5868.19,7491.08,1.53,64.19,12.08,487.56,
200401,เขื่อนศรีนครินทร์,2023-02-20,large,15212.57,86.0,16009.75,90.0,15825.6,16338.26,,215.16,20.93,775.65,
100514,เขื่อนนฤบดินทรจินดา,2023-02-20,large,170.88,58.0,165.0,56.0,251.0,248.0,0.02,2.33,1.5,78.25,
100503,เขื่อนบางพระ,2023-02-20,large,91.56,78.0,99.0,85.0,107.46,108.0,0.12,3.79,0.41,19.18,
100501,เขื่อนขุนด่านปราการชล,2023-02-20,large,126.22,56.0,139.0,62.0,204.89,196.0,0.01,11227.67,1.61,78.01,
100502,เขื่อนคลองสียัด,2023-02-20,large,215.24,51.0,123.0,29.0,297.04,206.0,,0.6,1.64,83.04,
100504,เขื่อนหนองปลาไหล,2023-02-20,large,133.65,82.0,146.0,89.0,170.68,164.0,0.08,12.94,0.42,17.78,
