流域,行政区划,河名,库名,时间,库水位(米),日变幅(米),row_order_in_screen,report_date,crawl_time_local,screen_index
粤东沿海诸河,广东,练江,汤坑,06-20 08:00,48.8,0.3,21,2026-06-20,2026-06-20 23:43:30,1
粤东沿海诸河,广东,练江,秋风岭,06-20 08:00,37.9,0.28,22,2026-06-20,2026-06-20 23:43:30,1
粤东沿海诸河,广东,龙江,龙潭,06-20 08:00,70.83,0.37,23,2026-06-20,2026-06-20 23:43:30,1
粤东沿海诸河,广东,罗溪,石榴潭,06-20 08:00,39.17,0.16,24,2026-06-20,2026-06-20 23:43:30,1
粤东沿海诸河,广东,黄江,公平,06-20 08:00,15.34,0.06,0,2026-06-20,2026-06-20 23:43:30,2
粤东沿海诸河,广东,大液河,黄山洞,06-20 08:00,52.35,0.39,1,2026-06-20,2026-06-20 23:43:30,2
粤东沿海诸河,广东,新西河,新西河,06-20 08:00,37.58,0.14,2,2026-06-20,2026-06-20 23:43:30,2
珠江,广东,大隆洞河,大隆洞,06-20 08:00,29.06,0.09,3,2026-06-20,2026-06-20 23:43:30,2
鉴江,广东,小水河,高城,06-20 08:00,132.23,0.12,4,2026-06-20,2026-06-20 23:43:30,2
鉴江,广东,六雅河,尚文,06-20 08:00,106.03,0.3,5,2026-06-20,2026-06-20 23:43:30,2
鉴江,广东,大井河,良德水库（大坝）,06-20 08:00,83.99,0.37,6,2026-06-20,2026-06-20 23:43:30,2
鉴江,广东,庙背水,罗坑,06-20 08:00,109.36,0.06,7,2026-06-20,2026-06-20 23:43:30,2
鉴江,广东,袂花江,黄沙,06-20 08:00,112.66,-0.02,8,2026-06-20,2026-06-20 23:43:30,2
粤西沿海诸河,广东,东运河,西湖,06-20 08:00,12.25,0.01,9,2026-06-20,2026-06-20 23:43:30,2
粤西沿海诸河,广东,龙门河,龙门,06-20 08:00,53.1,-0.03,10,2026-06-20,2026-06-20 23:43:30,2
粤西沿海诸河,广东,大水桥河,大水桥,06-20 08:00,54.43,-0.04,11,2026-06-20,2026-06-20 23:43:30,2
粤西沿海诸河,广东,九洲江,鹤地水库（大坝）,06-20 08:00,36.72,0.04,12,2026-06-20,2026-06-20 23:43:30,2
粤西沿海诸河,广东,武陵河,武陵,06-20 08:00,35.09,0.01,13,2026-06-20,2026-06-20 23:43:30,2
粤西沿海诸河,广东,沙铲河,岭背下,06-20 08:00,40.97,0.16,14,2026-06-20,2026-06-20 23:43:30,2
粤西沿海诸河,广东,沙铲河,仙人域,06-20 08:00,35.57,0.11,15,2026-06-20,2026-06-20 23:43:30,2
珠江,广东,漠阳江,北河,06-20 08:00,84.7,0.13,16,2026-06-20,2026-06-20 23:43:30,2
珠江,广东,那龙河,东湖,06-20 08:00,29.04,0.09,17,2026-06-20,2026-06-20 23:43:30,2
珠江,广东,洋边河,茅,06-20 08:00,27.43,0.03,18,2026-06-20,2026-06-20 23:43:30,2
珠江,广东,儒洞河,陂底,06-20 08:00,36.94,-0.11,19,2026-06-20,2026-06-20 23:43:30,2
南渡江,海南,南渡江,松涛水库 (南丰),06-20 08:00,181.6,-0.05,20,2026-06-20,2026-06-20 23:43:30,2
万泉河,海南,万泉河,牛路岭水库,06-20 08:00,90.6,-0.01,21,2026-06-20,2026-06-20 23:43:30,2
太阳河,海南,太阳河,万宁水库 (大坝）,06-20 08:00,20.19,-0.02,22,2026-06-20,2026-06-20 23:43:30,2
藤桥河,海南,藤桥西河,赤田水库,06-20 08:00,20.21,0.02,23,2026-06-20,2026-06-20 23:43:30,2
三亚河,海南,三亚河,福万水库,06-20 08:00,123.04,-0.01,24,2026-06-20,2026-06-20 23:43:30,2
兰亚河,海南,三亚河,半岭水库,06-20 08:00,46.99,-0.03,0,2026-06-20,2026-06-20 23:43:30,3
三亚河,海南,三亚河,水源池水库,06-20 08:00,35.71,-0.1,1,2026-06-20,2026-06-20 23:43:30,3
宁远河,海南,宁远河,抱古水库,06-20 08:00,45.79,-0.01,2,2026-06-20,2026-06-20 23:43:30,3
宁远河,海南,宁远河,大隆水库,06-20 08:00,52.07,-0.1,3,2026-06-20,2026-06-20 23:43:30,3
望楼河,海南,望楼河,长茅水库,06-20 08:00,151.98,-0.02,4,2026-06-20,2026-06-20 23:43:30,3
望楼河,海南,望楼河,石门水库,06-20 08:00,41.27,0.06,5,2026-06-20,2026-06-20 23:43:30,3
罗带河,海南,罗带河,高坡岭水库,06-20 08:00,27.68,-0.04,6,2026-06-20,2026-06-20 23:43:30,3
昌化江,海南,昌化江,大广坝水库,06-20 08:00,123.85,-0.08,7,2026-06-20,2026-06-20 23:43:30,3
昌化江,海南,石碌河,石碌水库,06-20 08:00,120.05,-0.01,8,2026-06-20,2026-06-20 23:43:30,3
浙闽台河流,浙江,剡江,亭下水库,06-20 08:00,65.67,-0.02,9,2026-06-20,2026-06-20 23:43:30,3
淮河,山东,北沙河,马河水库,06-20 08:00,106.61,,10,2026-06-20,2026-06-20 23:43:30,3
淮河,山东,西加河,周村水库,06-20 08:00,121.94,-0.02,11,2026-06-20,2026-06-20 23:43:30,3
淮河,河南,汝河,宿鸭湖,06-20 08:00,52.51,0.02,12,2026-06-20,2026-06-20 23:43:30,3
内陆河,甘肃,大堵马河,瓦房城水库,06-20 08:00,2372.84,-0.63,13,2026-06-20,2026-06-20 23:43:30,3
海河,河北,滏阳河,东武仕水库（坝上）,06-20 08:00,104.84,-0.11,14,2026-06-20,2026-06-20 23:43:30,3
海河,河南,石门河,石门水库,06-20 08:00,297.75,-0.14,15,2026-06-20,2026-06-20 23:43:30,3
海河,河南,沧河,塔岗,06-20 08:00,173.43,0.08,16,2026-06-20,2026-06-20 23:43:30,3
海河,河南,安阳河,彰武,06-20 08:00,127.54,-0.07,17,2026-06-20,2026-06-20 23:43:30,3
黄河,青海,大南川河,大南川,06-20 08:00,2619.6,-0.05,18,2026-06-20,2026-06-20 23:43:30,3
松花江流域,吉林,松花江吉林段,白山,06-20 08:00,405.49,-0.14,19,2026-06-20,2026-06-20 23:43:30,3
黑龙江流域,黑龙江,嫩江,尼尔基坝上,06-20 08:00,210.41,-0.08,20,2026-06-20,2026-06-20 23:43:30,3
黑龙江流域,内蒙古,洮儿河,察尔森上,06-20 08:00,354.55,-0.06,21,2026-06-20,2026-06-20 23:43:30,3
嫩江,吉林,洮儿河,月亮湖,06-20 08:00,130.57,0.01,22,2026-06-20,2026-06-20 23:43:30,3
辽河,吉林,东辽河,二龙山,06-20 08:00,219.58,0.03,23,2026-06-20,2026-06-20 23:43:30,3
辽河,辽宁,柴河,柴河水库,06-20 08:00,104.01,0.07,24,2026-06-20,2026-06-20 23:43:30,3
辽河,辽宁,清河,清河水库,06-20 08:00,125.12,0.06,0,2026-06-20,2026-06-20 23:43:30,4
辽河,辽宁,柳河,闹德海,06-20 08:00,173.29,-0.15,1,2026-06-20,2026-06-20 23:43:30,4
辽河,辽宁,浑河,大伙房水库,06-20 08:00,123.21,0.05,2,2026-06-20,2026-06-20 23:43:30,4
辽河,辽宁,太子河,观音阁水库,06-20 08:00,245.39,0.01,3,2026-06-20,2026-06-20 23:43:30,4
辽河,辽宁,太子河,窝水库,06-20 08:00,84.77,-0.06,4,2026-06-20,2026-06-20 23:43:30,4
海河流域,海委,滦河,潘家口,06-20 08:00,218.67,-0.05,5,2026-06-20,2026-06-20 23:43:30,4
海河流域,海委,滦河,大黑汀,06-20 08:00,130.79,0.09,6,2026-06-20,2026-06-20 23:43:30,4
海河,河北,青龙河,桃林口水库,06-20 08:00,134.21,-0.08,7,2026-06-20,2026-06-20 23:43:30,4
海河,河北,白洋淀,新安,06-20 08:00,6.82,0.01,8,2026-06-20,2026-06-20 23:43:30,4
海河,河北,白洋淀,端村,06-20 08:00,6.94,,9,2026-06-20,2026-06-20 23:43:30,4
海河,河北,白洋淀,王家寨,07-10 08:00,7.25,-0.01,10,2026-06-20,2026-06-20 23:43:30,4
海河,北京,白河,密云白河坝上,06-20 08:00,150.68,-0.02,11,2026-06-20,2026-06-20 23:43:30,4
海河,北京,永定河,官厅水库,06-20 08:00,474.61,-0.03,12,2026-06-20,2026-06-20 23:43:30,4
海河,河北,白洋淀,十方院（白）（堰上）,06-20 08:00,6.74,,13,2026-06-20,2026-06-20 23:43:30,4
海河,河北,滹沱河,岗南水库（坝上）,06-20 08:00,191.78,-0.24,14,2026-06-20,2026-06-20 23:43:30,4
海河,河北,滹沱河,黄壁庄水库(坝上）,06-20 08:00,113.38,0.05,15,2026-06-20,2026-06-20 23:43:30,4
海河流域,海委,漳河,岳城水库 (坝上),06-20 08:00,136.75,-0.41,16,2026-06-20,2026-06-20 23:43:30,4
黄河,河南,黄河,小浪底水库,06-20 08:00,252.82,-0.62,17,2026-06-20,2026-06-20 23:43:30,4
淮河,安徽,淠东干渠,安丰塘,06-20 08:00,28.24,0.34,18,2026-06-20,2026-06-20 23:43:30,4
淮河,河南,浉河,南湾,06-20 08:00,98,0.01,19,2026-06-20,2026-06-20 23:43:30,4
淮河,河南,汝河,板桥,06-20 08:00,109.97,-0.01,20,2026-06-20,2026-06-20 23:43:30,4
淮河,河南,灌河,鲇鱼山,06-20 08:00,102.58,0.59,21,2026-06-20,2026-06-20 23:43:30,4
淮河,河南,沙河,昭平台,06-20 08:00,167.51,-0.06,22,2026-06-20,2026-06-20 23:43:30,4
淮河,河南,沙河,白山,06-20 08:00,100.09,0.04,23,2026-06-20,2026-06-20 23:43:30,4
淮河,江苏,洪泽湖,洪泽湖,06-20 08:00,12.37,0.13,24,2026-06-20,2026-06-20 23:43:30,4
淮河,江苏,骆马湖,骆马湖水库,06-20 08:00,22.43,0.02,0,2026-06-20,2026-06-20 23:43:30,5
淮河,江苏,新术河,石梁河水库,06-20 08:00,23.3,-0.03,1,2026-06-20,2026-06-20 23:43:30,5
长江,湖北,长江,三峡,06-20 08:00,148.16,-0.5,2,2026-06-20,2026-06-20 23:43:30,5
长江,湖北,南河,寺坪,06-20 08:00,307.7,0.11,3,2026-06-20,2026-06-20 23:43:30,5
长江,湖北,粉青河,马桥,06-20 08:00,480.15,-0.18,4,2026-06-20,2026-06-20 23:43:30,5
长江,湖北,黑清河,黑清河,06-20 08:00,80.73,0.01,5,2026-06-20,2026-06-20 23:43:30,5
长江,湖南,资水,柘溪,06-20 08:00,157.93,0.94,6,2026-06-20,2026-06-20 23:43:30,5
长江,湖南,沅水,五强溪,06-20 08:00,96.92,0.47,7,2026-06-20,2026-06-20 23:43:30,5
长江,湖南,酉水,凤滩,06-20 08:00,192.98,-1.46,8,2026-06-20,2026-06-20 23:43:30,5
长江,湖南,溇水,江亚,06-20 08:00,219.55,0.03,9,2026-06-20,2026-06-20 23:43:30,5
长江,湖北,富水,富水,06-20 08:00,50.17,0.39,10,2026-06-20,2026-06-20 23:43:30,5
长江,湖北,浠水,白莲河,06-20 08:00,98.15,0.2,11,2026-06-20,2026-06-20 23:43:30,5
长江,湖北,陆水,陆水水库,06-20 08:00,49.5,0.5,12,2026-06-20,2026-06-20 23:43:30,5
长江,陕西,汉江,石泉,06-20 08:00,400.18,0.29,13,2026-06-20,2026-06-20 23:43:30,5
长江,陕西,汉江,安康库,06-20 08:00,308.5,-1.05,14,2026-06-20,2026-06-20 23:43:30,5
长江,湖北,汉江,丹江口水库,06-20 08:00,161.81,0.03,15,2026-06-20,2026-06-20 23:43:30,5
长江流域,江西,赣江,万安水库,06-20 08:00,95.49,0.6,16,2026-06-20,2026-06-20 23:43:30,5
长江流域,江西,抚河,廖坊,06-20 08:00,60.91,0.01,17,2026-06-20,2026-06-20 23:43:30,5
长江,江西,修河,柘林,06-20 08:00,60.75,0.18,18,2026-06-20,2026-06-20 23:43:30,5
内陆,青海,巴音河,黑石山,06-20 08:00,3013.23,0.47,19,2026-06-20,2026-06-20 23:43:30,5
内陆河,青海,雪水河,温泉,06-20 08:00,3953.5,0.07,20,2026-06-20,2026-06-20 23:43:30,5
甘肃,疏勒河,双塔堡水库,(坝上),06-20 08:00,1329.11,-0.08,21,2026-06-20,2026-06-20 23:43:30,5
内陆河,甘肃,党河,党河水库 （坝上）,06-20 08:00,1425.88,-0.12,22,2026-06-20,2026-06-20 23:43:30,5
内陆河,甘肃,马营河,李桥水库 (坝上),06-20 08:00,2170.98,0.11,23,2026-06-20,2026-06-20 23:43:30,5
内陆河,甘肃,洪水河,双树寺水库,06-20 08:00,2458.11,-1.47,24,2026-06-20,2026-06-20 23:43:30,5
甘萧,讨赖河,鸳鸯池水库,（坝上）,06-20 08:00,1316.23,-0.51,0,2026-06-20,2026-06-20 23:43:30,6
内陆河,甘肃,石羊河,红崖山水库（坝上）,06-20 08:00,1481.48,-0.12,1,2026-06-20,2026-06-20 23:43:30,6
闽江,福建,闽江,水口水库,06-20 08:00,59.89,1.29,2,2026-06-20,2026-06-20 23:43:30,6
海河,河北,伊逊河,庙宫水库,06-20 08:00,754.76,-1.13,3,2026-06-20,2026-06-20 23:43:30,6
海河,河北,洋河,洋河水库,06-20 08:00,52.09,-0.11,4,2026-06-20,2026-06-20 23:43:30,6
海河,河北,陡河,陡河水库（坝上）,06-20 08:00,31.88,0.04,5,2026-06-20,2026-06-20 23:43:30,6
海河,天津,潮白新河,黄白桥上,06-20 08:00,4.88,-0.14,6,2026-06-20,2026-06-20 23:43:30,6
海河,天津,潮白新河,宁车沽上,06-20 08:00,2.14,0.14,7,2026-06-20,2026-06-20 23:43:30,6
海河,河北,白河,云州水库 (坝上),06-20 08:00,1026.66,-0.05,8,2026-06-20,2026-06-20 23:43:30,6
海河,北京,白河,白河堡,06-20 08:00,591.6,0.02,9,2026-06-20,2026-06-20 23:43:30,6
海河,北京,忙牛河,半城子水库,06-20 08:00,250.16,0.02,10,2026-06-20,2026-06-20 23:43:30,6
海河,北京,安达木河,遥桥峪水库,06-20 08:00,456.89,0.05,11,2026-06-20,2026-06-20 23:43:30,6
海河,北京,红门川,沙厂水库,06-20 08:00,156.22,0.07,12,2026-06-20,2026-06-20 23:43:30,6
海河,北京,怀河,怀柔水库,06-20 08:00,57.4,0.05,13,2026-06-20,2026-06-20 23:43:30,6
海河,北京,雁栖河,北台上水库,06-20 08:00,83.85,-0.06,14,2026-06-20,2026-06-20 23:43:30,6
海河,北京,沙河,大水峪水库,06-20 08:00,165.93,0.38,15,2026-06-20,2026-06-20 23:43:30,6
海河,北京,泃河,海子水库,06-20 08:00,108.2,0.01,16,2026-06-20,2026-06-20 23:43:30,6
海河,北京,泃河,黄松峪水库,06-20 08:00,199.58,0.04,17,2026-06-20,2026-06-20 23:43:30,6
海河,北京,泃河,西峪水库,06-20 08:00,212.15,0.04,18,2026-06-20,2026-06-20 23:43:30,6
海河,天津,州河,于桥坝上,06-20 08:00,19.95,,19,2026-06-20,2026-06-20 23:43:30,6
海河,河北,还乡河,邱庄水库（坝上）,06-20 08:00,64.9,-0.33,20,2026-06-20,2026-06-20 23:43:30,6
海河,北京,温榆河,十三陵水库,06-20 08:00,90.84,0.03,21,2026-06-20,2026-06-20 23:43:30,6
海河,北京,东沙河,十三陵水库上池,06-20 08:00,536.13,-0.95,22,2026-06-20,2026-06-20 23:43:30,6
海河,北京,温榆河,桃峪口水库,06-20 08:00,64.02,,23,2026-06-20,2026-06-20 23:43:30,6
海河,北京,小清河,大宁水库,06-20 08:00,48,,24,2026-06-20,2026-06-20 23:43:30,6
海河,山西,桑干河,册田,06-20 08:00,952.74,-0.01,0,2026-06-20,2026-06-20 23:43:30,7
海河,北京,清水河,斋堂水库,06-20 08:00,448.25,0.01,1,2026-06-20,2026-06-20 23:43:30,7
海河,河北,中易水,安格庄水库,06-20 08:00,152,-0.27,2,2026-06-20,2026-06-20 23:43:30,7
海河,河北,北易水,旺隆,06-20 08:00,128.93,-0.29,3,2026-06-20,2026-06-20 23:43:30,7
海河,河北,马头沟,马头,06-20 08:00,137.58,-0.18,4,2026-06-20,2026-06-20 23:43:30,7
海河,河北,垒子河,西累子,06-20 08:00,60.54,-0.15,5,2026-06-20,2026-06-20 23:43:30,7
海河,北京,刺猬河,崇青水库,06-20 08:00,63.68,-0.03,6,2026-06-20,2026-06-20 23:43:30,7
海河,河北,磁河,横山岭水库 (坝上),06-20 08:00,228.5,0.06,7,2026-06-20,2026-06-20 23:43:30,7
海河,河北,沙河,王快水库,06-20 08:00,191.35,-0.22,8,2026-06-20,2026-06-20 23:43:30,7
海河,河北,郜河,口头水库,06-20 08:00,198.19,-0.09,9,2026-06-20,2026-06-20 23:43:30,7
海河,河北,唐河,西大洋水库,06-20 08:00,133.17,-0.08,10,2026-06-20,2026-06-20 23:43:30,7
海河,河北,界河,龙潭,06-20 08:00,436.2,-0.41,11,2026-06-20,2026-06-20 23:43:30,7
海河,河北,漕河,龙门水库,06-20 08:00,119.9,0.05,12,2026-06-20,2026-06-20 23:43:30,7
海河,河北,沙河,野沟门水库,06-20 08:00,372.35,0.05,13,2026-06-20,2026-06-20 23:43:30,7
海河,河北,沙河,朱庄水库,06-20 08:00,237.09,-0.15,14,2026-06-20,2026-06-20 23:43:30,7
海河,河北,泜河,临城水库,06-20 08:00,118.46,,15,2026-06-20,2026-06-20 23:43:30,7
海河,山西,松溪河,郭庄,06-20 08:00,929.51,0.01,16,2026-06-20,2026-06-20 23:43:30,7
海河,天津,团泊洼,团泊洼水库,06-20 08:00,1.65,,17,2026-06-20,2026-06-20 23:43:30,7
海河,河南,卫河,宝泉,06-20 08:00,257.32,0.37,18,2026-06-20,2026-06-20 23:43:30,7
海河,河南,沧河,狮豹头,06-20 08:00,296.59,-0.07,19,2026-06-20,2026-06-20 23:43:30,7
海河,河南,浙河,弓上,06-10 08:00,482.12,-0.73,20,2026-06-20,2026-06-20 23:43:30,7
海河,河南,汤河,汤河,06-20 08:00,112.15,0.01,21,2026-06-20,2026-06-20 23:43:30,7
海河,河南,通河,琵琶寺,06-20 08:00,113.8,,22,2026-06-20,2026-06-20 23:43:30,7
海河,河南,安阳河,小南海,06-20 08:00,161.21,-0.21,23,2026-06-20,2026-06-20 23:43:30,7
海河,河南,粉红江,双泉,06-20 08:00,139.43,-0.01,24,2026-06-20,2026-06-20 23:43:30,7
海河,河南,露水河,南谷洞,06-20 08:00,525.05,,0,2026-06-20,2026-06-20 23:43:30,8
海河,山西,浊漳河南源,漳泽水库,06-20 08:00,900.14,0.01,1,2026-06-20,2026-06-20 23:43:30,8
海河,山西,浊漳河北源,关河水库,06-20 08:00,986.61,0.01,2,2026-06-20,2026-06-20 23:43:30,8
海河,山西,清漳西源,石匣,06-20 08:00,1140.11,-0.03,3,2026-06-20,2026-06-20 23:43:30,8
黄河,青海,黄河,龙羊峡,06-20 08:00,2582.45,0.01,4,2026-06-20,2026-06-20 23:43:30,8
黄河,甘肃,黄河,刘家峡水库,06-20 08:00,1722.27,-0.24,5,2026-06-20,2026-06-20 23:43:30,8
黄河,宁夏,黄河,青铜峡水库,06-20 08:00,1155.99,0.01,6,2026-06-20,2026-06-20 23:43:30,8
黄河,山西,黄河,万家寨上,06-20 08:00,973.38,0.16,7,2026-06-20,2026-06-20 23:43:30,8
黄河,山西,黄河,天桥上,06-20 08:00,832.46,0.23,8,2026-06-20,2026-06-20 23:43:30,8
黄河,河南,黄河,史家滩,06-20 08:00,316.86,0.07,9,2026-06-20,2026-06-20 23:43:30,8
黄河,青海,巴燕河,东大滩,06-20 08:00,2976.7,-0.03,10,2026-06-20,2026-06-20 23:43:30,8
黄河,陕西,杏子河,王瑶,06-20 08:00,1178.9,,11,2026-06-20,2026-06-20 23:43:30,8
黄河,陕西,西芦河,猪头山,06-20 08:00,1425.3,,12,2026-06-20,2026-06-20 23:43:30,8
黄河,陕西,芦河,河口庙,06-20 08:00,1146.9,,13,2026-06-20,2026-06-20 23:43:30,8
黄河,陕西,榆溪河,尤家卵,06-20 08:00,1093.9,-0.01,14,2026-06-20,2026-06-20 23:43:30,8
黄河,陕西,居水,薛峰,06-20 08:00,604.37,0.02,15,2026-06-20,2026-06-20 23:43:30,8
黄河,河南,宏农涧河,窄口,06-20 08:00,634.77,-0.13,16,2026-06-20,2026-06-20 23:43:30,8
,黄河,汾河,汾河水库,06-20 08:00,1122.7,0.06,17,2026-06-20,2026-06-20 23:43:30,8
黄河,山西,文峪河,文峪河水库,06-20 08:00,830.81,-0.06,18,2026-06-20,2026-06-20 23:43:30,8
黄河,陕西,千河,冯家山,06-20 08:00,707.09,-0.07,19,2026-06-20,2026-06-20 23:43:30,8
黄河,陕西,漆水河,羊毛湾,06-20 08:00,637.4,,20,2026-06-20,2026-06-20 23:43:30,8
黄河,陕西,黑河,金盆,06-20 08:00,588.86,-0.19,21,2026-06-20,2026-06-20 23:43:30,8
黄河,陕西,石砭峪,石砭峪,06-20 08:00,719.1,-0.16,22,2026-06-20,2026-06-20 23:43:30,8
黄河,陕西,沮河,桃曲坡,06-20 08:00,785.57,-0.42,23,2026-06-20,2026-06-20 23:43:30,8
黄河,陕西,沈河,沈河,06-20 08:00,401.94,-0.01,24,2026-06-20,2026-06-20 23:43:30,8
黄河,河南,枯河,唐岗,06-20 08:00,116.62,0.14,0,2026-06-20,2026-06-20 23:43:30,9
黄河,河南,漭河,白墙,06-20 08:00,124.95,-0.06,1,2026-06-20,2026-06-20 23:43:30,9
黄河,山东,东平湖,东平湖老湖,06-20 08:00,40.67,-0.09,2,2026-06-20,2026-06-20 23:43:30,9
黄河,山东,瀛汶河,雪野水库,06-20 08:00,230.96,,3,2026-06-20,2026-06-20 23:43:30,9
黄河,山东,石汶河,黄前水库,06-20 08:00,136.43,-0.02,4,2026-06-20,2026-06-20 23:43:30,9
黄河,山东,大汶河南支,东周水库,06-20 08:00,226.64,-0.01,5,2026-06-20,2026-06-20 23:43:30,9
黄河,山东,光明河,光明水库,06-20 08:00,87.09,,6,2026-06-20,2026-06-20 23:43:30,9
黄河,河南,伊河,陆浑坝上,06-20 08:00,315.83,-0.05,7,2026-06-20,2026-06-20 23:43:30,9
黄河,河南,焦家川,青沟,06-20 08:00,606.37,-0.09,8,2026-06-20,2026-06-20 23:43:30,9
黄河,河南,刘涧河,陶花店,06-20 08:00,130.82,,9,2026-06-20,2026-06-20 23:43:30,9
黄河,河南,洛河,故县水库,06-20 08:00,520.77,-0.09,10,2026-06-20,2026-06-20 23:43:30,9
