date,station_id,reservoir,river,wma,prov,wss,fsc_mcm,water_mcm,pct_last_year,pct_last_week,pct_full,district_mun
20260525,A1R001,Ngotwane,Ngotwane,1,NW,,19.03,17.75,91.3,,93.3,DC38
20260525,A2R001,Hartbeespoort,Krokodil,1,NW,CW,185.79,179.88,97.6,,96.8,DC37
20260525,A2R002,BonAccord,Apies,1,G,,4.38,4.6,106.7,,105.1,TSH
20260525,A2R003,Olifantsnek,Hex,1,NW,,13.68,13.86,101.5,,101.3,DC37
20260525,A2R004,Rietvlei,Hennops,1,G,CW,12.25,12.31,100.6,,100.5,TSH
20260525,A2R005,Buffelspoort,Sterkstroom,1,NW,,10.18,10.28,100.7,,100.9,DC37
20260525,A2R006,Bospoort,Hex,1,NW,CW,15.8,16.14,102.5,,102.2,DC37
20260525,A2R007,Lindleyspoort,Elands,1,NW,,14.21,14.3,100.1,,100.6,DC37
20260525,A2R008,~Warmbad,Buffelspruit,1,LP,,0.55,0.56,102.8,,102.8,DC36
20260525,A2R009,Roodeplaat,Pienaars,1,G,CW,41.16,41.4,100.6,,100.6,TSH
20260525,A2R011,Kosterrivier,Koster,1,NW,,12.42,12.78,100.5,,102.9,DC37
20260525,A2R012,Klipvoor,Pienaars,1,NW,CW,40.73,41.49,100.9,,101.9,DC37
20260525,A2R013,Swartruggens,Elands,1,NW,,0.47,0.5,103.1,,104.3,DC37
20260525,A2R014,Vaalkop,Elands,1,NW,CW,51.32,53.32,101.2,,103.9,DC37
20260525,A2R015,Roodekopjes,Krokodil,1,NW,CW,96.35,99.34,96.3,,103.1,DC37
20260525,A2R018,Middelkraal,Maretlwane,1,NW,,0.74,0.74,100,,100,DC37
20260525,A3R001,Marico-Bosveld,Groot-Marico,1,NW,,26.93,27.42,101.4,,101.8,DC38
20260525,A3R002,Klein-Maricopoort,Klein Marico,1,NW,,7.23,7.35,101,,101.7,DC38
20260525,A3R003,Kromellenboog,Klein Marico,1,NW,,8.65,8.74,101,,101,DC38
20260525,A3R004,Molatedi,Groot-Marico,1,NW,,200.78,223.45,108.5,,111.3,DC38
20260525,A3R005,Sehujwane,Sehujane,1,NW,,3.61,3.64,97.1,,100.8,DC38
20260525,A3R006,Madikwe,Tholwane,1,NW,,15.94,17.68,93.2,,110.9,DC37
20260525,A3R007,Pella,Lethlakane,1,NW,,2.11,1.74,67.9,,82.3,DC37
20260525,A4R001,Mokolo,Mokolo,1,LP,,145.77,149.08,102.3,,102.3,DC36
20260525,A6R001,Doorndraai,Sterk,1,LP,,44.93,44.65,100.3,,99.4,DC36
20260525,A6R002,GlenAlpine,Mogalakwena,1,LP,,18.89,19.69,103.2,,104.2,DC35
20260525,A7R002,Houtrivier,Hout,1,LP,,6.62,6.45,96.2,,97.3,DC35
20260525,A8R001,Nzhelele,Nzhelele,1,LP,,51.23,52.05,99.3,,101.6,DC34
20260525,A8R002,Luphephe,Luphephe,1,LP,,13.98,14.21,72.4,,101.6,DC34
20260525,A8R003,Nwanedzi,Nwanedzi,1,LP,,5.14,5.21,33.4,,101.2,DC34
20260525,A8R004,&Mutshedzi,Mutshedzi,1,LP,,2.34,2.5,94.6,,107.2,DC34
20260525,A9R001,Albasini,Luvuvhu,1,LP,LV,28.2,26.47,98.6,,93.9,DC34
20260525,A9R002,Vondo,Mutshindudi,1,LP,LV,30.45,30.8,100.6,,101.2,DC34
20260525,A9R004,Nandoni,Levhuvhu,1,LP,LV,166.11,170.62,99.7,,102.7,DC34
20260525,B1R001,Witbank,Olifants,1,M,,104.02,103.42,100.8,,99.4,DC31
20260525,B1R002,Middelburg,LittleOlifants,1,M,,48.06,46.8,97.6,,97.4,DC31
