流域,行政区划,河名,库名,时间,库水位(米),日变幅(米),screen_index,crawl_time_local,report_date,row_order_in_screen
珠江,广东,西枝江,白盆珠,04-08 08:00,65.09,-0.01,0,2026-04-08 00:50:24,2026-04-08,0
珠江,广东,二渡河,上板桥,04-08 08:00,264.74,0.07,0,2026-04-08 00:50:24,2026-04-08,1
珠江,广东,东江,七水库,04-08 08:00,78.5,0.08,0,2026-04-08 00:50:24,2026-04-08,2
珠江,广东,东江,红花湖,04-08 08:00,53.24,,0,2026-04-08 00:50:24,2026-04-08,3
珠江,广东,黄沙水,同沙,04-08 08:00,15.46,-0.01,0,2026-04-08 00:50:24,2026-04-08,4
珠江,广东,横岭水,鸡心石,04-08 08:00,49.6,-0.2,0,2026-04-08 00:50:24,2026-04-08,5
珠江,广东,稿树下水,稿树下,04-08 08:00,57.84,-0.13,0,2026-04-08 00:50:24,2026-04-08,6
珠江,广东,里波水,联和,04-08 08:00,46.47,-0.02,0,2026-04-08 00:50:24,2026-04-08,7
珠江,广东,增江,天堂山,04-08 08:00,138.34,-0.09,0,2026-04-08 00:50:24,2026-04-08,8
流溪河,广东,流溪河,流溪河,04-08 08:00,225.18,-0.03,0,2026-04-08 00:50:24,2026-04-08,9
流溪河,广东,天湖水库水,天湖,04-08 08:00,229.13,-0.06,0,2026-04-08 00:50:24,2026-04-08,10
流溪河,广东,沙坑,和龙,04-08 08:00,34.5,-0.02,0,2026-04-08 00:50:24,2026-04-08,11
珠江,广东,沙河,显岗,04-08 08:00,20.41,-0.05,0,2026-04-08 00:50:24,2026-04-08,12
流溪河,广东,流溪河,黄龙带,04-08 08:00,161.04,-0.07,0,2026-04-08 00:50:24,2026-04-08,13
珠江,广东,茅洲河,罗田,04-08 08:00,30.15,-0.05,0,2026-04-08 00:50:24,2026-04-08,14
珠江,广东,西乡水,铁岗,04-08 08:00,22.85,-0.06,0,2026-04-08 00:50:24,2026-04-08,15
珠江,广东,南头河,西沥,01-21 08:00,27.34,,0,2026-04-08 00:50:24,2026-04-08,16
珠江,广东,深圳水,深圳,04-08 08:00,27.26,0.02,0,2026-04-08 00:50:24,2026-04-08,17
珠江,广东,新洲河,梅林,04-08 08:00,49.57,-7.76,0,2026-04-08 00:50:24,2026-04-08,18
珠江,广东,龙岗河,松子坑,04-08 08:00,60.25,-0.13,0,2026-04-08 00:50:24,2026-04-08,19
珠江,广东,莲塘水,宝鸭仔,04-08 08:00,30.7,-0.02,0,2026-04-08 00:50:24,2026-04-08,20
珠江,广东,沙坪水,四堡,04-08 08:00,64.51,-0.08,0,2026-04-08 00:50:24,2026-04-08,21
珠江,广东,小隐涌,长江,04-08 08:00,22.81,-0.02,0,2026-04-08 00:50:24,2026-04-08,22
珠江,广东,潭江,锦江,04-08 08:00,85.26,-0.06,0,2026-04-08 00:50:24,2026-04-08,23
珠江,广东,鹤洲水,大沙河,04-08 08:00,30.88,-0.07,0,2026-04-08 00:50:24,2026-04-08,24
珠江,广东,镇海水,镇海,04-08 08:00,23.0,-0.05,1,2026-04-08 00:50:24,2026-04-08,0
珠江,广东,大镜山溪,大镜山,04-08 08:00,16.91,-0.03,1,2026-04-08 00:50:24,2026-04-08,1
韩江,广东,五华河,益塘,04-08 08:00,145.98,0.04,1,2026-04-08 00:50:24,2026-04-08,2
韩江,广东,和山河,和山岩,04-08 08:00,151.8,-0.06,1,2026-04-08 00:50:24,2026-04-08,3
韩江,福建,汀江,棉花滩水库,04-07 08:00,159.02,0.2,1,2026-04-08 00:50:24,2026-04-08,4
韩江,广东,汀江,青溪,04-08 08:00,72.72,0.2,1,2026-04-08 00:50:24,2026-04-08,5
韩江,广东,程江,梅西,04-08 08:00,165.21,0.34,1,2026-04-08 00:50:24,2026-04-08,6
韩江,广东,凤凰溪,凤溪,04-08 08:00,408.29,0.06,1,2026-04-08 00:50:24,2026-04-08,7
粤东沿海诸河,广东,五经富水,龙颈（上）,04-08 08:00,88.71,0.07,1,2026-04-08 00:50:24,2026-04-08,8
粤东沿海诸河,广东,五经富水,龙颈(下),04-08 08:00,52.91,-0.18,1,2026-04-08 00:50:24,2026-04-08,9
粤东沿海诸河,广东,小龙溪,小龙溪,04-08 08:00,53.42,-0.03,1,2026-04-08 00:50:24,2026-04-08,10
粤东沿海诸河,广东,龙溪水,龙溪一级,04-08 08:00,171.89,0.06,1,2026-04-08 00:50:24,2026-04-08,11
粤东沿海诸河,广东,龙溪水,龙溪二级,04-08 08:00,60.05,-0.08,1,2026-04-08 00:50:24,2026-04-08,12
粤东沿海诸河,广东,锣鼓水,红场,04-08 08:00,243.51,-0.12,1,2026-04-08 00:50:24,2026-04-08,13
粤东沿海诸河,广东,金溪河,上金溪,04-08 08:00,86.51,-0.03,1,2026-04-08 00:50:24,2026-04-08,14
粤东沿海诸河,广东,三坑溪,上三坑,04-08 08:00,152.8,0.05,1,2026-04-08 00:50:24,2026-04-08,15
粤东沿海诸河,广东,练江,白沙溪,04-08 08:00,365.99,-0.01,1,2026-04-08 00:50:24,2026-04-08,16
