流域,行政区划,河名,库名,时间,库水位(米),日变幅(米),screen_index,crawl_time_local,report_date,row_order_in_screen
珠江,广东,潭江,锦江,05-03 08:00,84.38,-0.04,0,2026-05-02 21:18:54,2026-05-03,23
珠江,广东,鹤洲水,大沙河,05-03 08:00,30.21,,0,2026-05-02 21:18:54,2026-05-03,24
珠江,广东,镇海水,镇海,05-03 08:00,22.99,,1,2026-05-02 21:18:54,2026-05-03,0
珠江,广东,大镜山溪,大镜山,05-03 08:00,16.07,-0.03,1,2026-05-02 21:18:54,2026-05-03,1
韩江,广东,五华河,益塘,05-03 08:00,145.35,0.01,1,2026-05-02 21:18:54,2026-05-03,2
韩江,广东,和山河,和山岩,05-03 08:00,151.36,-0.02,1,2026-05-02 21:18:54,2026-05-03,3
韩江,福建,汀江,棉花滩水库,05-03 08:00,155.63,-0.06,1,2026-05-02 21:18:54,2026-05-03,4
韩江,广东,汀江,青溪,05-03 08:00,71.57,-0.05,1,2026-05-02 21:18:54,2026-05-03,5
韩江,广东,程江,梅西,05-03 08:00,164.78,0.06,1,2026-05-02 21:18:54,2026-05-03,6
韩江,广东,凤凰溪,凤溪,05-03 08:00,408.2,-0.02,1,2026-05-02 21:18:54,2026-05-03,7
粤东沿海诸河,广东,五经富水,龙颈（上）,05-03 08:00,88.64,-0.04,1,2026-05-02 21:18:54,2026-05-03,8
粤东沿海诸河,广东,五经富水,龙颈(下),05-03 08:00,53.48,,1,2026-05-02 21:18:54,2026-05-03,9
粤东沿海诸河,广东,小龙溪,小龙溪,05-03 08:00,51.69,-0.07,1,2026-05-02 21:18:54,2026-05-03,10
粤东沿海诸河,广东,龙溪水,龙溪一级,05-03 08:00,171.32,-0.01,1,2026-05-02 21:18:54,2026-05-03,11
粤东沿海诸河,广东,龙溪水,龙溪二级,05-03 08:00,56.34,-0.14,1,2026-05-02 21:18:54,2026-05-03,12
粤东沿海诸河,广东,锣鼓水,红场,05-03 08:00,240.5,0.03,1,2026-05-02 21:18:54,2026-05-03,13
粤东沿海诸河,广东,金溪河,上金溪,05-03 08:00,84.45,-0.09,1,2026-05-02 21:18:54,2026-05-03,14
粤东沿海诸河,广东,三坑溪,上三坑,05-03 08:00,153.35,,1,2026-05-02 21:18:54,2026-05-03,15
粤东沿海诸河,广东,练江,白沙溪,05-03 08:00,363.94,-0.06,1,2026-05-02 21:18:54,2026-05-03,16
粤东沿海诸河,广东,雷岭河,镇北,05-03 08:00,43.84,,1,2026-05-02 21:18:54,2026-05-03,17
粤东沿海诸河,广东,雷岭河,蜈蚣岭,05-03 08:00,45.0,-0.06,1,2026-05-02 21:18:54,2026-05-03,18
粤东沿海诸河,广东,黄江,朝面山,05-03 08:00,192.8,0.11,1,2026-05-02 21:18:54,2026-05-03,19
粤东沿海诸河,广东,横江水,横江,05-03 08:00,65.13,-0.05,1,2026-05-02 21:18:54,2026-05-03,20
粤东沿海诸河,广东,练江,汤坑,05-03 08:00,45.2,-0.15,1,2026-05-02 21:18:54,2026-05-03,21
粤东沿海诸河,广东,练江,秋风岭,05-03 08:00,34.54,-0.07,1,2026-05-02 21:18:54,2026-05-03,22
粤东沿海诸河,广东,龙江,龙潭,05-03 08:00,63.6,-0.03,1,2026-05-02 21:18:54,2026-05-03,23
粤东沿海诸河,广东,罗溪,石榴潭,05-03 08:00,33.49,-0.02,1,2026-05-02 21:18:54,2026-05-03,24
粤东沿海诸河,广东,黄江,公平,05-03 08:00,12.96,-0.01,2,2026-05-02 21:18:54,2026-05-03,0
粤东沿海诸河,广东,大液河,黄山洞,05-03 08:00,46.68,,2,2026-05-02 21:18:54,2026-05-03,1
粤东沿海诸河,广东,新西河,新西河,05-03 08:00,33.95,-0.02,2,2026-05-02 21:18:54,2026-05-03,2
珠江,广东,大隆洞河,大隆洞,05-03 08:00,25.6,0.02,2,2026-05-02 21:18:54,2026-05-03,3
鉴江,广东,小水河,高城,05-03 08:00,130.67,0.01,2,2026-05-02 21:18:54,2026-05-03,4
鉴江,广东,六雅河,尚文,05-03 08:00,103.61,0.02,2,2026-05-02 21:18:54,2026-05-03,5
鉴江,广东,大井河,良德水库(大坝),05-03 08:00,80.4,0.01,2,2026-05-02 21:18:54,2026-05-03,6
鉴江,广东,庙背水,罗坑,05-03 08:00,107.62,-0.05,2,2026-05-02 21:18:54,2026-05-03,7
鉴江,广东,袂花江,黄沙,05-03 08:00,112.46,-0.07,2,2026-05-02 21:18:54,2026-05-03,8
粤西沿海诸河,广东,东运河,西湖,05-03 08:00,13.0,0.01,2,2026-05-02 21:18:54,2026-05-03,9
粤西沿海诸河,广东,龙门河,龙门,05-03 08:00,54.02,-0.02,2,2026-05-02 21:18:54,2026-05-03,10
粤西沿海诸河,广东,大水桥河,大水桥,05-03 08:00,55.33,,2,2026-05-02 21:18:54,2026-05-03,11
粤西沿海诸河,广东,九洲江,鹤地水库(大坝）,05-03 08:00,36.19,-0.02,2,2026-05-02 21:18:54,2026-05-03,12
粤西沿海诸河,广东,武陵河,武陵,05-03 08:00,34.98,-0.03,2,2026-05-02 21:18:54,2026-05-03,13
粤西沿海诸河,广东,沙铲河,岭背下,05-03 08:00,39.54,-0.01,2,2026-05-02 21:18:54,2026-05-03,14
粤西沿海诸河,广东,沙铲河,仙人域,05-03 08:00,35.09,0.08,2,2026-05-02 21:18:54,2026-05-03,15
珠江,广东,漠阳江,北河,05-03 08:00,83.84,-0.03,2,2026-05-02 21:18:54,2026-05-03,16
珠江,广东,那龙河,东湖,05-03 08:00,27.21,,2,2026-05-02 21:18:54,2026-05-03,17
珠江,广东,洋边河,茅垌,05-03 08:00,25.47,-0.01,2,2026-05-02 21:18:54,2026-05-03,18
珠江,广东,儒洞河,陂底,05-03 08:00,35.37,−0.03,2,2026-05-02 21:18:54,2026-05-03,19
南渡江,海南,南渡江,松涛水库 (南丰),05-03 08:00,184.18,-0.04,2,2026-05-02 21:18:54,2026-05-03,20
万泉河,海南,万泉河,牛路岭水库,05-03 08:00,92.25,-0.01,2,2026-05-02 21:18:54,2026-05-03,21
太阳河,海南,太阳河,万宁水库 (大坝）,05-03 08:00,19.39,0.01,2,2026-05-02 21:18:54,2026-05-03,22
藤桥河,海南,藤桥西河,赤田水库,05-03 08:00,20.61,-0.03,2,2026-05-02 21:18:54,2026-05-03,23
三亚河,海南,三亚河,福万水库,05-03 08:00,119.21,0.03,2,2026-05-02 21:18:54,2026-05-03,24
兰亚河,海南,三亚河,半岭水库,05-03 08:00,47.24,-0.03,3,2026-05-02 21:18:54,2026-05-03,0
三亚河,海南,三亚河,水源池水库,05-03 08:00,40.09,-0.14,3,2026-05-02 21:18:54,2026-05-03,1
宁远河,海南,宁远河,抱古水库,05-03 08:00,45.45,-0.02,3,2026-05-02 21:18:54,2026-05-03,2
宁远河,海南,宁远河,大隆水库,05-03 08:00,51.77,-0.06,3,2026-05-02 21:18:54,2026-05-03,3
望楼河,海南,望楼河,长茅水库,05-03 08:00,153.0,-0.2,3,2026-05-02 21:18:54,2026-05-03,4
望楼河,海南,望楼河,石门水库,05-03 08:00,39.39,0.25,3,2026-05-02 21:18:54,2026-05-03,5
罗带河,海南,罗带河,高坡岭水库,05-03 08:00,27.34,-0.02,3,2026-05-02 21:18:54,2026-05-03,6
昌化江,海南,昌化江,大广坝水库,05-03 08:00,123.18,-0.08,3,2026-05-02 21:18:54,2026-05-03,7
昌化江,海南,石碌河,石碌水库,05-03 08:00,120.54,-0.06,3,2026-05-02 21:18:54,2026-05-03,8
浙闽台河流,浙江,剡江,亭下水库,05-03 08:00,67.14,0.12,3,2026-05-02 21:18:54,2026-05-03,9
淮河,山东,北沙河,马河水库,05-01 08:00,106.98,,3,2026-05-02 21:18:54,2026-05-03,10
淮河,山东,西加河,周村水库,05-01 08:00,123.18,,3,2026-05-02 21:18:54,2026-05-03,11
淮河,河南,汝河,宿鸭湖,05-03 08:00,52.3,,3,2026-05-02 21:18:54,2026-05-03,12
内陆河,甘肃,大堵马河,瓦房城水库,05-03 08:00,2381.73,,3,2026-05-02 21:18:54,2026-05-03,13
海河,河北,滏阳河,东武仕水库（坝上）,05-03 08:00,106.75,-0.03,3,2026-05-02 21:18:54,2026-05-03,14
海河,河南,石门河,石门水库,05-01 08:00,301.31,,3,2026-05-02 21:18:54,2026-05-03,15
海河,河南,沧河,塔岗,05-01 08:00,175.31,,3,2026-05-02 21:18:54,2026-05-03,16
海河,河南,安阳河,彰武,05-01 08:00,128.07,一,3,2026-05-02 21:18:54,2026-05-03,17
黄河,青海,大南川河,大南川,05-01 08:00,2622.27,,3,2026-05-02 21:18:54,2026-05-03,18
松花江流域,吉林,松花江吉林段,白山,05-03 08:00,404.9,0.11,3,2026-05-02 21:18:54,2026-05-03,19
黑龙江流域,黑龙江,嫩江,尼尔基坝上,05-03 08:00,212.95,-0.03,3,2026-05-02 21:18:54,2026-05-03,20
黑龙江流域,内蒙古,洮儿河,察尔森上,05-03 08:00,358.34,-0.05,3,2026-05-02 21:18:54,2026-05-03,21
嫩江,吉林,洮儿河,月亮湖,05-01 08:00,130.81,,3,2026-05-02 21:18:54,2026-05-03,22
辽河,吉林,东辽河,二龙山,05-01 08:00,220.67,,3,2026-05-02 21:18:54,2026-05-03,23
辽河,辽宁,柴河,柴河水库,05-03 08:00,103.52,-0.02,3,2026-05-02 21:18:54,2026-05-03,24
辽河,辽宁,清河,清河水库,05-03 08:00,130.98,-0.01,4,2026-05-02 21:18:54,2026-05-03,0
辽河,辽宁,柳河,闹德海,05-03 08:00,175.87,-0.1,4,2026-05-02 21:18:54,2026-05-03,1
辽河,辽宁,浑河,大伙房水库,05-03 08:00,123.35,-0.04,4,2026-05-02 21:18:54,2026-05-03,2
辽河,辽宁,太子河,观音阁水库,05-03 08:00,250.79,-0.05,4,2026-05-02 21:18:54,2026-05-03,3
辽河,辽宁,太子河,窝水库,05-03 08:00,92.66,-0.41,4,2026-05-02 21:18:54,2026-05-03,4
海河流域,海委,滦河,潘家口,05-03 08:00,220.9,-0.12,4,2026-05-02 21:18:54,2026-05-03,5
海河流域,海委,滦河,大黑汀,05-03 08:00,132.3,0.07,4,2026-05-02 21:18:54,2026-05-03,6
海河,河北,青龙河,桃林口水库,05-03 08:00,134.71,0.02,4,2026-05-02 21:18:54,2026-05-03,7
海河,河北,白洋淀,新安,07-10 08:00,8.41,0.01,4,2026-05-02 21:18:54,2026-05-03,8
海河,河北,白洋淀,端村,07-10 08:00,8.23,-0.01,4,2026-05-02 21:18:54,2026-05-03,9
海河,河北,白洋淀,王家寨,07-10 08:00,7.25,-0.01,4,2026-05-02 21:18:54,2026-05-03,10
海河,北京,白河,密云白河坝上,05-03 08:00,152.2,-0.04,4,2026-05-02 21:18:54,2026-05-03,11
海河,北京,永定河,官厅水库,05-03 08:00,476.49,-0.03,4,2026-05-02 21:18:54,2026-05-03,12
海河,河北,白洋淀,十方院（白）（堰上）,05-03 08:00,8.32,-0.01,4,2026-05-02 21:18:54,2026-05-03,13
海河,河北,滹沱河,岗南水库（坝上）,05-03 08:00,194.3,-0.16,4,2026-05-02 21:18:54,2026-05-03,14
海河,河北,滹沱河,黄壁庄水库(坝上）,05-03 08:00,111.48,0.15,4,2026-05-02 21:18:54,2026-05-03,15
海河流域,海委,漳河,岳城水库 (坝上),05-03 08:00,142.36,-0.1,4,2026-05-02 21:18:54,2026-05-03,16
黄河,河南,黄河,小浪底水库,05-03 08:00,260.1,-0.09,4,2026-05-02 21:18:54,2026-05-03,17
淮河,安徽,淠东干渠,安丰塘,05-03 08:00,29.23,-0.01,4,2026-05-02 21:18:54,2026-05-03,18
淮河,河南,浉河,南湾,05-03 08:00,98.54,0.01,4,2026-05-02 21:18:54,2026-05-03,19
淮河,河南,汝河,板桥,05-03 08:00,110.87,,4,2026-05-02 21:18:54,2026-05-03,20
淮河,河南,灌河,鲇鱼山,05-03 08:00,101.68,-0.05,4,2026-05-02 21:18:54,2026-05-03,21
淮河,河南,沙河,昭平台,05-03 08:00,165.23,0.02,4,2026-05-02 21:18:54,2026-05-03,22
淮河,河南,沙河,白山,05-03 08:00,100.1,0.01,4,2026-05-02 21:18:54,2026-05-03,23
淮河,江苏,洪泽湖,洪泽湖,05-03 08:00,13.35,0.05,4,2026-05-02 21:18:54,2026-05-03,24
淮河,江苏,骆马湖,骆马湖水库,05-03 08:00,22.85,0.02,5,2026-05-02 21:18:54,2026-05-03,0
淮河,江苏,新术河,石梁河水库,05-03 08:00,23.83,-0.01,5,2026-05-02 21:18:54,2026-05-03,1
长江,湖北,长江,三峡,05-01 08:00,165.05,0.36,5,2026-05-02 21:18:54,2026-05-03,2
长江,湖北,南河,寺坪,05-03 08:00,308.74,0.03,5,2026-05-02 21:18:54,2026-05-03,3
长江,湖北,粉青河,马桥,05-03 08:00,480.86,0.17,5,2026-05-02 21:18:54,2026-05-03,4
长江,湖北,黑清河,黑清河,05-03 08:00,81.05,,5,2026-05-02 21:18:54,2026-05-03,5
长江,湖南,资水,柘溪,05-03 08:00,163.85,-0.52,5,2026-05-02 21:18:54,2026-05-03,6
长江,湖南,沅水,五强溪,05-03 08:00,99.1,-0.83,5,2026-05-02 21:18:54,2026-05-03,7
长江,湖南,酉水,凤滩,05-03 08:00,197.11,-0.48,5,2026-05-02 21:18:54,2026-05-03,8
长江,湖南,溇水,江坪,05-03 08:00,216.94,-0.34,5,2026-05-02 21:18:54,2026-05-03,9
长江,湖北,富水,富水,05-03 08:00,52.67,-0.06,5,2026-05-02 21:18:54,2026-05-03,10
长江,湖北,浠水,白莲河,05-03 08:00,98.42,0.09,5,2026-05-02 21:18:54,2026-05-03,11
长江,湖北,陆水,陆水水库,05-01 08:00,50.77,-0.16,5,2026-05-02 21:18:54,2026-05-03,12
长江,陕西,汉江,石泉,05-03 08:00,405.28,0.01,5,2026-05-02 21:18:54,2026-05-03,13
长江,陕西,汉江,安康库,05-03 08:00,313.82,0.06,5,2026-05-02 21:18:54,2026-05-03,14
长江,湖北,汉江,丹江口水库,05-01 08:00,161.15,-0.04,5,2026-05-02 21:18:54,2026-05-03,15
长江流域,江西,赣江,万安水库,05-03 08:00,88.53,-0.27,5,2026-05-02 21:18:54,2026-05-03,16
长江流域,江西,抚河,廖坊,05-03 08:00,60.44,-0.15,5,2026-05-02 21:18:54,2026-05-03,17
长江,江西,修河,柘林,05-03 08:00,60.98,-0.1,5,2026-05-02 21:18:54,2026-05-03,18
内陆,青海,巴音河,黑石山,05-01 08:00,3018.02,,5,2026-05-02 21:18:54,2026-05-03,19
内陆河,青海,雪水河,温泉,05-03 08:00,3953.76,-0.03,5,2026-05-02 21:18:54,2026-05-03,20
甘肃,疏勒河,双塔堡水库,(坝上),05-03 08:00,1330.08,0.02,5,2026-05-02 21:18:54,2026-05-03,21
内陆河,甘肃,党河,党河水库（坝上）,05-03 08:00,1426.73,0.04,5,2026-05-02 21:18:54,2026-05-03,22
内陆河,甘肃,马营河,李桥水库 (坝上),05-03 08:00,2175.13,,5,2026-05-02 21:18:54,2026-05-03,23
内陆河,甘肃,洪水河,双树寺水库,05-03 08:00,2476.72,0.1,5,2026-05-02 21:18:54,2026-05-03,24
甘萧,讨赖河,鸳鸯池水库,（项上）,05-03 08:00,1320.67,-0.01,6,2026-05-02 21:18:54,2026-05-03,0
内陆河,甘肃,石羊河,红崖山水库（坝上）,05-03 08:00,1481.72,-0.02,6,2026-05-02 21:18:54,2026-05-03,1
闽江,福建,闽江,水口水库,05-03 08:00,59.28,0.02,6,2026-05-02 21:18:54,2026-05-03,2
海河,河北,伊逊河,庙宫水库,05-01 08:00,759.7,,6,2026-05-02 21:18:54,2026-05-03,3
海河,河北,洋河,洋河水库,05-03 08:00,55.16,0.01,6,2026-05-02 21:18:54,2026-05-03,4
海河,河北,陡河,陡河水库（坝上）,05-03 08:00,30.35,0.04,6,2026-05-02 21:18:54,2026-05-03,5
海河,天津,潮白新河,黄白桥上,05-03 08:00,5.1,-0.12,6,2026-05-02 21:18:54,2026-05-03,6
海河,天津,潮白新河,宁车沽上,05-03 08:00,2.53,0.21,6,2026-05-02 21:18:54,2026-05-03,7
海河,河北,白河,云州水库(坝上）,05-03 08:00,1028.52,0.06,6,2026-05-02 21:18:54,2026-05-03,8
海河,北京,白河,白河堡,05-03 08:00,591.6,-0.08,6,2026-05-02 21:18:54,2026-05-03,9
海河,北京,忙牛河,半城子水库,05-03 08:00,252.47,-0.05,6,2026-05-02 21:18:54,2026-05-03,10
海河,北京,安达木河,遥桥峪水库,05-03 08:00,455.4,-0.07,6,2026-05-02 21:18:54,2026-05-03,11
海河,北京,红门川,沙厂水库,05-03 08:00,156.0,-0.16,6,2026-05-02 21:18:54,2026-05-03,12
海河,北京,怀河,怀柔水库,05-03 08:00,58.42,0.01,6,2026-05-02 21:18:54,2026-05-03,13
海河,北京,雁栖河,北台上水库,05-03 08:00,84.84,-0.07,6,2026-05-02 21:18:54,2026-05-03,14
海河,北京,沙河,大水峪水库,05-03 08:00,169.09,-0.12,6,2026-05-02 21:18:54,2026-05-03,15
海河,北京,泡河,海子水库,05-03 08:00,108.45,-0.01,6,2026-05-02 21:18:54,2026-05-03,16
海河,北京,泃河,黄松峪水库,05-03 08:00,199.01,-0.02,6,2026-05-02 21:18:54,2026-05-03,17
海河,北京,泃河,西峪水库,05-03 08:00,213.15,,6,2026-05-02 21:18:54,2026-05-03,18
海河,天津,州河,于桥坝上,05-03 08:00,19.99,-0.02,6,2026-05-02 21:18:54,2026-05-03,19
海河,河北,还乡河,邱庄水库（坝上）,05-03 08:00,63.42,0.08,6,2026-05-02 21:18:54,2026-05-03,20
海河,北京,温榆河,十三陵水库,05-03 08:00,91.0,0.06,6,2026-05-02 21:18:54,2026-05-03,21
海河,北京,东沙河,十三陵水库上池,05-03 08:00,537.28,-0.87,6,2026-05-02 21:18:54,2026-05-03,22
海河,北京,温榆河,桃峪口水库,05-03 08:00,65.0,-0.01,6,2026-05-02 21:18:54,2026-05-03,23
海河,北京,小清河,大宁水库,05-03 08:00,49.64,-0.05,6,2026-05-02 21:18:54,2026-05-03,24
海河,山西,桑干河,册由,05-03 08:00,953.4,,7,2026-05-02 21:18:54,2026-05-03,0
海河,北京,清水河,斋堂水库,05-03 08:00,452.6,-0.04,7,2026-05-02 21:18:54,2026-05-03,1
海河,河北,中易水,安格庄水库,05-03 08:00,154.48,0.04,7,2026-05-02 21:18:54,2026-05-03,2
海河,河北,北易水,旺隆,05-03 08:00,129.81,,7,2026-05-02 21:18:54,2026-05-03,3
海河,河北,马头沟,马头,05-03 08:00,138.23,0.01,7,2026-05-02 21:18:54,2026-05-03,4
海河,河北,垒子河,西累子,05-03 08:00,62.37,,7,2026-05-02 21:18:54,2026-05-03,5
海河,北京,刺猬河,崇青水库,05-03 08:00,67.36,-0.08,7,2026-05-02 21:18:54,2026-05-03,6
海河,河北,磁河,横山岭水库 (坝上）,05-03 08:00,230.51,-0.11,7,2026-05-02 21:18:54,2026-05-03,7
海河,河北,沙河,王快水库,05-03 08:00,192.78,-0.01,7,2026-05-02 21:18:54,2026-05-03,8
海河,河北,郜河,口头水库,05-03 08:00,199.49,,7,2026-05-02 21:18:54,2026-05-03,9
海河,河北,唐河,西大洋水库,05-03 08:00,133.38,-0.01,7,2026-05-02 21:18:54,2026-05-03,10
海河,河北,界河,龙潭,05-03 08:00,438.06,-0.02,7,2026-05-02 21:18:54,2026-05-03,11
海河,河北,漕河,龙门水库,05-03 08:00,120.63,-0.07,7,2026-05-02 21:18:54,2026-05-03,12
海河,河北,沙河,野沟门水库,01-01 08:00,374.16,,7,2026-05-02 21:18:54,2026-05-03,13
海河,河北,沙河,朱庄水库,05-03 08:00,238.73,-0.15,7,2026-05-02 21:18:54,2026-05-03,14
海河,河北,泜河,临城水库,05-03 08:00,118.75,-0.03,7,2026-05-02 21:18:54,2026-05-03,15
海河,山西,松溪河,郭庄,04-21 08:00,929.09,,7,2026-05-02 21:18:54,2026-05-03,16
海河,天津,团泊洼,团泊洼水库,05-01 08:00,1.69,,7,2026-05-02 21:18:54,2026-05-03,17
海河,河南,卫河,宝泉,05-01 08:00,255.67,_-,7,2026-05-02 21:18:54,2026-05-03,18
海河,河南,沧河,狮豹头,05-01 08:00,296.8,,7,2026-05-02 21:18:54,2026-05-03,19
海河,河南,浙河,弓上,06-10 08:00,482.12,-0.73,7,2026-05-02 21:18:54,2026-05-03,20
海河,河南,汤河,汤河,05-01 08:00,111.74,,7,2026-05-02 21:18:54,2026-05-03,21
海河,河南,通河,琵琶寺,05-01 08:00,113.82,,7,2026-05-02 21:18:54,2026-05-03,22
海河,河南,安阳河,小南海,05-03 08:00,162.61,-0.02,7,2026-05-02 21:18:54,2026-05-03,23
海河,河南,粉红江,双泉,05-01 08:00,140.9,,7,2026-05-02 21:18:54,2026-05-03,24
海河,河南,露水河,南谷洞,05-01 08:00,526.69,,8,2026-05-02 21:18:54,2026-05-03,0
海河,山西,浊漳河南源,漳泽水库,04-21 08:00,901.52,,8,2026-05-02 21:18:54,2026-05-03,1
海河,山西,浊漳河北源,关河水库,04-21 08:00,991.24,,8,2026-05-02 21:18:54,2026-05-03,2
海河,山西,清漳西源,石匣,04-21 08:00,1141.77,,8,2026-05-02 21:18:54,2026-05-03,3
黄河,青海,黄河,龙羊峡,05-03 08:00,2582.39,-0.05,8,2026-05-02 21:18:54,2026-05-03,4
黄河,甘肃,黄河,刘家峡水库,05-03 08:00,1729.46,-0.34,8,2026-05-02 21:18:54,2026-05-03,5
黄河,宁夏,黄河,青铜峡水库,04-19 08:00,1156.0,,8,2026-05-02 21:18:54,2026-05-03,6
黄河,山西,黄河,万家寨上,05-03 08:00,975.78,0.01,8,2026-05-02 21:18:54,2026-05-03,7
黄河,山西,黄河,天桥上,04-01 08:00,833.0,,8,2026-05-02 21:18:54,2026-05-03,8
黄河,河南,黄河,史家滩,05-03 08:00,317.28,0.19,8,2026-05-02 21:18:54,2026-05-03,9
黄河,青海,巴燕河,东大滩,05-03 08:00,2982.13,-0.05,8,2026-05-02 21:18:54,2026-05-03,10
黄河,陕西,杏子河,王瑶,05-01 08:00,1179.07,,8,2026-05-02 21:18:54,2026-05-03,11
黄河,陕西,芦河,河口庙,05-01 08:00,1147.0,,8,2026-05-02 21:18:54,2026-05-03,12
黄河,陕西,榆溪河,尤家,05-03 08:00,1093.7,0.01,8,2026-05-02 21:18:54,2026-05-03,13
黄河,陕西,居水,薛峰,05-03 08:00,605.84,0.03,8,2026-05-02 21:18:54,2026-05-03,14
黄河,河南,宏农涧河,窄口,05-03 08:00,636.57,-0.01,8,2026-05-02 21:18:54,2026-05-03,15
黄河,山,汾河,汾河水库,05-03 08:00,1122.68,-0.06,8,2026-05-02 21:18:54,2026-05-03,16
黄河,山西,文峪河,文峪河水库,04-21 08:00,832.07,,8,2026-05-02 21:18:54,2026-05-03,17
黄河,陕西,千河,冯家山,05-03 08:00,708.03,-0.03,8,2026-05-02 21:18:54,2026-05-03,18
黄河,陕西,漆水河,羊毛湾,05-02 08:00,637.05,0.01,8,2026-05-02 21:18:54,2026-05-03,19
黄河,陕西,黑河,金盆,05-03 08:00,585.27,0.04,8,2026-05-02 21:18:54,2026-05-03,20
黄河,陕西,石砭峪,石砭峪,05-03 08:00,725.26,0.92,8,2026-05-02 21:18:54,2026-05-03,21
黄河,陕西,沮河,桃曲坡,05-02 08:00,786.02,0.24,8,2026-05-02 21:18:54,2026-05-03,22
黄河,陕西,沈河,沈河,05-03 08:00,400.32,0.2,8,2026-05-02 21:18:54,2026-05-03,23
黄河,河南,枯河,唐岗,05-01 08:00,117.44,,9,2026-05-02 21:18:54,2026-05-03,0
黄河,河南,漭河,白墙,05-01 08:00,125.15,,9,2026-05-02 21:18:54,2026-05-03,1
黄河,山东,东平湖,东平湖老湖,05-03 08:00,41.29,-0.01,9,2026-05-02 21:18:54,2026-05-03,2
黄河,山东,瀛汶河,雪野水库,05-01 08:00,231.89,,9,2026-05-02 21:18:54,2026-05-03,3
黄河,山东,石汶河,黄前水库,05-01 08:00,137.13,,9,2026-05-02 21:18:54,2026-05-03,4
黄河,山东,大汶河南支,东周水库,05-01 08:00,227.69,,9,2026-05-02 21:18:54,2026-05-03,5
黄河,山东,光明河,光明水库,05-01 08:00,87.51,,9,2026-05-02 21:18:54,2026-05-03,6
黄河,河南,伊河,陆浑坝上,05-03 08:00,316.62,-0.05,9,2026-05-02 21:18:54,2026-05-03,7
黄河,河南,焦家川,青沟,05-01 08:00,609.96,,9,2026-05-02 21:18:54,2026-05-03,8
黄河,河南,刘涧河,陶花店,05-01 08:00,131.59,,9,2026-05-02 21:18:54,2026-05-03,9
黄河,河南,洛河,故县水库,05-03 08:00,521.78,0.02,9,2026-05-02 21:18:54,2026-05-03,10
黄河,河南,甘水河,范店,05-01 08:00,325.9,,9,2026-05-02 21:18:54,2026-05-03,11
黄河,陕西,南洛河,李村,05-03 08:00,1034.16,,9,2026-05-02 21:18:54,2026-05-03,12
黄河,河南,陈宅河,寺河,05-01 08:00,401.36,,9,2026-05-02 21:18:54,2026-05-03,13
