流域,行政区划,河名,库名,时间,库水位(米),日变幅(米),row_order_in_screen,report_date,crawl_time_local,screen_index
珠江,广东,西枝江,白盆珠,06-04 08:00,67.16,,0,2026-06-04,2026-06-04 13:42:06,0
珠江,广东,二渡河,上板桥,06-04 08:00,266.15,0.01,1,2026-06-04,2026-06-04 13:42:06,0
珠江,广东,东江,七水库,06-04 08:00,80.09,-0.17,2,2026-06-04,2026-06-04 13:42:06,0
珠江,广东,东江,红花湖,06-04 08:00,53.35,0.01,3,2026-06-04,2026-06-04 13:42:06,0
珠江,广东,黄沙水,同沙,06-04 08:00,15.62,-0.07,4,2026-06-04,2026-06-04 13:42:06,0
珠江,广东,横岭水,鸡心石,06-04 08:00,46.75,,5,2026-06-04,2026-06-04 13:42:06,0
珠江,广东,稿树下水,稿树下,06-04 08:00,56.82,-0.03,6,2026-06-04,2026-06-04 13:42:06,0
珠江,广东,里波水,联和,06-04 08:00,48.81,-0.01,7,2026-06-04,2026-06-04 13:42:06,0
珠江,广东,增江,天堂山,06-04 08:00,135.01,-0.03,8,2026-06-04,2026-06-04 13:42:06,0
流溪河,广东,流溪河,流溪河,06-04 08:00,224.17,-0.02,9,2026-06-04,2026-06-04 13:42:06,0
流溪河,广东,天湖水库水,天湖,06-04 08:00,229.68,-0.03,10,2026-06-04,2026-06-04 13:42:06,0
流溪河,广东,沙坑,和龙,06-04 08:00,34.76,,11,2026-06-04,2026-06-04 13:42:06,0
珠江,广东,沙河,显岗,06-04 08:00,20.59,-0.09,12,2026-06-04,2026-06-04 13:42:06,0
流溪河,广东,流溪河,黄龙带,06-04 08:00,161.51,,13,2026-06-04,2026-06-04 13:42:06,0
珠江,广东,茅洲河,罗田,05-21 08:00,30.95,0.1,14,2026-06-04,2026-06-04 13:42:06,0
珠江,广东,西乡水,铁岗,05-21 08:00,23.05,0.23,15,2026-06-04,2026-06-04 13:42:06,0
珠江,广东,南头河,西沥,01-21 08:00,27.34,,16,2026-06-04,2026-06-04 13:42:06,0
珠江,广东,深圳水,深圳,06-04 08:00,27.76,0.53,17,2026-06-04,2026-06-04 13:42:06,0
珠江,广东,新洲河,梅林,06-04 08:00,49.69,,18,2026-06-04,2026-06-04 13:42:06,0
珠江,广东,龙岗河,松子坑,06-04 08:00,58.57,0.04,19,2026-06-04,2026-06-04 13:42:06,0
珠江,广东,莲塘水,宝鸭仔,06-04 08:00,32.13,0.96,20,2026-06-04,2026-06-04 13:42:06,0
珠江,广东,沙坪水,四堡,06-04 08:00,64.65,-0.07,21,2026-06-04,2026-06-04 13:42:06,0
珠江,广东,小隐涌,长江,06-04 08:00,23.93,-0.01,22,2026-06-04,2026-06-04 13:42:06,0
珠江,广东,潭江,锦江,06-04 08:00,90.77,-0.15,23,2026-06-04,2026-06-04 13:42:06,0
珠江,广东,鹤洲水,大沙河,06-04 08:00,32.2,-0.07,24,2026-06-04,2026-06-04 13:42:06,0
珠江,广东,镇海水,镇海,06-04 08:00,24.08,-0.07,0,2026-06-04,2026-06-04 13:42:06,1
珠江,广东,大镜山溪,大镜山,06-04 08:00,16.45,-0.03,1,2026-06-04,2026-06-04 13:42:06,1
韩江,广东,五华河,益塘,06-04 08:00,145.79,-0.02,2,2026-06-04,2026-06-04 13:42:06,1
韩江,广东,和山河,和山岩,06-04 08:00,151.66,0.04,3,2026-06-04,2026-06-04 13:42:06,1
韩江,福建,汀江,棉花滩水库,06-04 08:00,163.38,-0.11,4,2026-06-04,2026-06-04 13:42:06,1
韩江,广东,汀江,青溪,06-04 08:00,69.95,-0.26,5,2026-06-04,2026-06-04 13:42:06,1
韩江,广东,程江,梅西,06-04 08:00,163.98,-0.17,6,2026-06-04,2026-06-04 13:42:06,1
韩江,广东,凤凰溪,凤溪,06-04 08:00,413.55,-0.33,7,2026-06-04,2026-06-04 13:42:06,1
粤东沿海诸河,广东,五经富水,龙颈（上）,06-04 08:00,87.72,-0.2,8,2026-06-04,2026-06-04 13:42:06,1
粤东沿海诸河,广东,五经富水,龙颈(下),06-04 08:00,53.27,,9,2026-06-04,2026-06-04 13:42:06,1
粤东沿海诸河,广东,小龙溪,小龙溪,06-04 08:00,50.5,−0.08,10,2026-06-04,2026-06-04 13:42:06,1
粤东沿海诸河,广东,龙溪水,龙溪一级,06-04 08:00,171.88,-0.19,11,2026-06-04,2026-06-04 13:42:06,1
粤东沿海诸河,广东,龙溪水,龙溪二级,06-04 08:00,55.49,-0.04,12,2026-06-04,2026-06-04 13:42:06,1
粤东沿海诸河,广东,锣鼓水,红场,06-04 08:00,242.85,0.02,13,2026-06-04,2026-06-04 13:42:06,1
粤东沿海诸河,广东,金溪河,上金溪,06-04 08:00,84.06,-0.08,14,2026-06-04,2026-06-04 13:42:06,1
粤东沿海诸河,广东,三坑溪,上三坑,06-04 08:00,158.4,0.2,15,2026-06-04,2026-06-04 13:42:06,1
粤东沿海诸河,广东,练江,白沙溪,06-04 08:00,364.74,0.04,16,2026-06-04,2026-06-04 13:42:06,1
粤东沿海诸河,广东,雷岭河,镇北,06-04 08:00,43.95,,17,2026-06-04,2026-06-04 13:42:06,1
粤东沿海诸河,广东,雷岭河,蜈蚣岭,06-04 08:00,44.5,-0.06,18,2026-06-04,2026-06-04 13:42:06,1
粤东沿海诸河,广东,黄江,朝面山,06-04 08:00,200.61,-0.03,19,2026-06-04,2026-06-04 13:42:06,1
粤东沿海诸河,广东,横江水,横江,06-04 08:00,64.48,-0.04,20,2026-06-04,2026-06-04 13:42:06,1
粤东沿海诸河,广东,练江,汤坑,06-04 08:00,44.45,0.05,21,2026-06-04,2026-06-04 13:42:06,1
粤东沿海诸河,广东,练江,秋风岭,06-04 08:00,33.01,-0.08,22,2026-06-04,2026-06-04 13:42:06,1
粤东沿海诸河,广东,龙江,龙潭,06-04 08:00,64.63,-0.12,23,2026-06-04,2026-06-04 13:42:06,1
粤东沿海诸河,广东,罗溪,石榴潭,06-04 08:00,33.89,0.05,24,2026-06-04,2026-06-04 13:42:06,1
粤东沿海诸河,广东,黄江,公平,06-04 08:00,13.77,-0.04,0,2026-06-04,2026-06-04 13:42:06,2
粤东沿海诸河,广东,大液河,黄山洞,06-04 08:00,48.96,,1,2026-06-04,2026-06-04 13:42:06,2
粤东沿海诸河,广东,新西河,新西河,06-04 08:00,34.41,-0.03,2,2026-06-04,2026-06-04 13:42:06,2
珠江,广东,大隆洞河,大隆洞,06-04 08:00,28.53,-0.05,3,2026-06-04,2026-06-04 13:42:06,2
鉴江,广东,小水河,高城,06-04 08:00,130.4,-0.12,4,2026-06-04,2026-06-04 13:42:06,2
鉴江,广东,六雅河,尚文,06-04 08:00,104.85,-0.06,5,2026-06-04,2026-06-04 13:42:06,2
鉴江,广东,大井河,良德水库(大坝),06-04 08:00,82.32,-0.03,6,2026-06-04,2026-06-04 13:42:06,2
鉴江,广东,庙背水,罗坑,06-04 08:00,109.48,-0.09,7,2026-06-04,2026-06-04 13:42:06,2
鉴江,广东,袂花江,黄沙,06-04 08:00,113.4,-0.08,8,2026-06-04,2026-06-04 13:42:06,2
粤西沿海诸河,广东,东运河,西湖,06-04 08:00,12.25,,9,2026-06-04,2026-06-04 13:42:06,2
粤西沿海诸河,广东,龙门河,龙门,06-04 08:00,53.6,-0.02,10,2026-06-04,2026-06-04 13:42:06,2
粤西沿海诸河,广东,大水桥河,大水桥,06-04 08:00,54.69,-0.04,11,2026-06-04,2026-06-04 13:42:06,2
粤西沿海诸河,广东,九洲江,鹤地水库(大坝）,06-04 08:00,35.64,-0.04,12,2026-06-04,2026-06-04 13:42:06,2
粤西沿海诸河,广东,武陵河,武陵,06-04 08:00,34.55,-0.02,13,2026-06-04,2026-06-04 13:42:06,2
粤西沿海诸河,广东,沙铲河,岭背下,06-04 08:00,39.58,,14,2026-06-04,2026-06-04 13:42:06,2
粤西沿海诸河,广东,沙铲河,仙人域,06-04 08:00,34.88,0.03,15,2026-06-04,2026-06-04 13:42:06,2
珠江,广东,漠阳江,北河,06-04 08:00,84.6,-0.08,16,2026-06-04,2026-06-04 13:42:06,2
珠江,广东,那龙河,东湖,06-04 08:00,28.01,-0.02,17,2026-06-04,2026-06-04 13:42:06,2
珠江,广东,洋边河,茅垌,06-04 08:00,27.42,-0.01,18,2026-06-04,2026-06-04 13:42:06,2
珠江,广东,儒洞河,陂底,06-04 08:00,37.31,0.01,19,2026-06-04,2026-06-04 13:42:06,2
南渡江,海南,南渡江,松涛水库 (南丰）,06-04 08:00,182.64,-0.16,20,2026-06-04,2026-06-04 13:42:06,2
万泉河,海南,万泉河,牛路岭水库,06-04 08:00,93.79,-0.26,21,2026-06-04,2026-06-04 13:42:06,2
太阳河,海南,太阳河,万宁水库 （大坝）,06-04 08:00,20.58,-0.03,22,2026-06-04,2026-06-04 13:42:06,2
藤桥河,海南,藤桥西河,赤田水库,06-04 08:00,20.25,-0.01,23,2026-06-04,2026-06-04 13:42:06,2
三亚河,海南,三亚河,福万水库,06-04 08:00,124.23,-0.1,24,2026-06-04,2026-06-04 13:42:06,2
兰亚河,海南,三亚河,半岭水库,06-04 08:00,47.43,-0.03,0,2026-06-04,2026-06-04 13:42:06,3
三亚河,海南,三亚河,水源池水库,06-04 08:00,37.17,-0.08,1,2026-06-04,2026-06-04 13:42:06,3
