流域,行政区划,河名,库名,时间,库水位(米),日变幅(米),screen_index,crawl_time_local,report_date,row_order_in_screen
太阳河,海南,太阳河,万宁水库 (大坝）,05-28 08:00,20.91,-0.03,2,2026-05-29 00:13:32,2026-05-28,22
藤桥河,海南,藤桥西河,赤田水库,05-28 08:00,20.31,0.01,2,2026-05-29 00:13:32,2026-05-28,23
三亚河,海南,三亚河,福万水库,05-28 08:00,124.56,-0.05,2,2026-05-29 00:13:32,2026-05-28,24
兰亚河,海南,三亚河,半岭水库,05-28 08:00,47.61,-0.02,3,2026-05-29 00:13:32,2026-05-28,0
三亚河,海南,三亚河,水源池水库,05-28 08:00,38.37,-0.22,3,2026-05-29 00:13:32,2026-05-28,1
宁远河,海南,宁远河,抱古水库,05-28 08:00,45.96,-0.02,3,2026-05-29 00:13:32,2026-05-28,2
宁远河,海南,宁远河,大隆水库,05-28 08:00,54.19,-0.11,3,2026-05-29 00:13:32,2026-05-28,3
望楼河,海南,望楼河,长茅水库,05-28 08:00,152.5,-0.03,3,2026-05-29 00:13:32,2026-05-28,4
望楼河,海南,望楼河,石门水库,05-28 08:00,41.66,-0.12,3,2026-05-29 00:13:32,2026-05-28,5
罗带河,海南,罗带河,高坡岭水库,05-28 08:00,27.38,0.01,3,2026-05-29 00:13:32,2026-05-28,6
昌化江,海南,昌化江,大广坝水库,05-28 08:00,124.82,-0.1,3,2026-05-29 00:13:32,2026-05-28,7
昌化江,海南,石碌河,石碌水库,05-28 08:00,120.77,-0.06,3,2026-05-29 00:13:32,2026-05-28,8
浙闽台河流,浙江,剡江,亭下水库,05-28 08:00,66.67,-0.06,3,2026-05-29 00:13:32,2026-05-28,9
淮河,山东,北沙河,马河水库,05-21 08:00,106.79,,3,2026-05-29 00:13:32,2026-05-28,10
淮河,山东,西加河,周村水库,05-21 08:00,122.73,,3,2026-05-29 00:13:32,2026-05-28,11
淮河,河南,汝河,宿鸭湖,05-28 08:00,52.74,0.02,3,2026-05-29 00:13:32,2026-05-28,12
内陆河,甘肃,大堵马河,瓦房城水库,05-28 08:00,2384.34,0.08,3,2026-05-29 00:13:32,2026-05-28,13
海河,河北,滏阳河,东武仕水库（坝上）,05-28 08:00,106.46,-0.02,3,2026-05-29 00:13:32,2026-05-28,14
海河,河南,石门河,石门水库,05-28 08:00,300.19,0.32,3,2026-05-29 00:13:32,2026-05-28,15
海河,河南,沧河,塔岗,05-26 08:00,174.16,,3,2026-05-29 00:13:32,2026-05-28,16
海河,河南,安阳河,彰武,05-27 08:00,128.18,0.03,3,2026-05-29 00:13:32,2026-05-28,17
黄河,青海,大南川河,大南川,05-21 08:00,2621.15,,3,2026-05-29 00:13:32,2026-05-28,18
松花江流域,吉林,松花江吉林段,白山,05-28 08:00,404.71,-0.1,3,2026-05-29 00:13:32,2026-05-28,19
黑龙江流域,黑龙江,嫩江,尼尔基坝上,05-28 08:00,211.46,-0.03,3,2026-05-29 00:13:32,2026-05-28,20
黑龙江流域,内蒙古,洮儿河,察尔森上,05-28 08:00,356.06,-0.08,3,2026-05-29 00:13:32,2026-05-28,21
嫩江,吉林,洮儿河,月亮湖,05-21 08:00,130.66,,3,2026-05-29 00:13:32,2026-05-28,22
辽河,吉林,东辽河,二龙山,05-21 08:00,219.93,,3,2026-05-29 00:13:32,2026-05-28,23
辽河,辽宁,柴河,柴河水库,05-28 08:00,103.68,-0.04,3,2026-05-29 00:13:32,2026-05-28,24
辽河,辽宁,清河,清河水库,05-28 08:00,125.56,-0.14,4,2026-05-29 00:13:32,2026-05-28,0
辽河,辽宁,柳河,闹德海,05-28 08:00,170.98,-0.53,4,2026-05-29 00:13:32,2026-05-28,1
辽河,辽宁,浑河,大伙房水库,05-28 08:00,121.64,0.09,4,2026-05-29 00:13:32,2026-05-28,2
辽河,辽宁,太子河,观音阁水库,05-28 08:00,246.55,-0.23,4,2026-05-29 00:13:32,2026-05-28,3
辽河,辽宁,太子河,窝水库,05-28 08:00,82.55,0.23,4,2026-05-29 00:13:32,2026-05-28,4
海河流域,海委,滦河,潘家口,05-28 08:00,218.9,-0.01,4,2026-05-29 00:13:32,2026-05-28,5
海河流域,海委,滦河,大黑汀,05-28 08:00,132.33,-0.02,4,2026-05-29 00:13:32,2026-05-28,6
海河,河北,青龙河,桃林口水库,05-28 08:00,134.98,0.03,4,2026-05-29 00:13:32,2026-05-28,7
海河,河北,白洋淀,新安,07-10 08:00,8.41,0.01,4,2026-05-29 00:13:32,2026-05-28,8
海河,河北,白洋淀,端村,07-10 08:00,8.23,-0.01,4,2026-05-29 00:13:32,2026-05-28,9
海河,河北,白洋淀,王家寨,07-10 08:00,7.25,-0.01,4,2026-05-29 00:13:32,2026-05-28,10
海河,北京,白河,密云白河坝上,05-28 08:00,151.33,-0.03,4,2026-05-29 00:13:32,2026-05-28,11
海河,北京,永定河,官厅水库,05-28 08:00,475.6,-0.03,4,2026-05-29 00:13:32,2026-05-28,12
海河,河北,白洋淀,十方院（白）（堰上）,05-28 08:00,8.41,-0.02,4,2026-05-29 00:13:32,2026-05-28,13
海河,河北,滹沱河,岗南水库（坝上）,05-28 08:00,195.02,0.03,4,2026-05-29 00:13:32,2026-05-28,14
海河,河北,滹沱河,黄壁庄水库（坝上）,05-28 08:00,111.43,0.03,4,2026-05-29 00:13:32,2026-05-28,15
海河流域,海委,漳河,岳城水库 (坝上),05-28 08:00,140.87,0.18,4,2026-05-29 00:13:32,2026-05-28,16
黄河,河南,黄河,小浪底水库,05-28 08:00,260.02,0.53,4,2026-05-29 00:13:32,2026-05-28,17
淮河,安徽,淠东干渠,安丰塘,05-28 08:00,29.34,-0.01,4,2026-05-29 00:13:32,2026-05-28,18
淮河,河南,沥河,南湾,05-28 08:00,98.98,0.02,4,2026-05-29 00:13:32,2026-05-28,19
淮河,河南,汝河,板桥,05-28 08:00,111.03,-0.05,4,2026-05-29 00:13:32,2026-05-28,20
淮河,河南,灌河,鲇鱼山,05-28 08:00,102.22,0.19,4,2026-05-29 00:13:32,2026-05-28,21
淮河,河南,沙河,昭平台,05-28 08:00,168.46,-0.01,4,2026-05-29 00:13:32,2026-05-28,22
淮河,河南,沙河,白山,05-28 08:00,101.14,0.07,4,2026-05-29 00:13:32,2026-05-28,23
淮河,江苏,洪泽湖,洪泽湖,05-28 08:00,13.35,0.06,4,2026-05-29 00:13:32,2026-05-28,24
淮河,江苏,骆马湖,骆马湖水库,05-28 08:00,23.11,0.02,5,2026-05-29 00:13:32,2026-05-28,0
淮河,江苏,新术河,石梁河水库,05-28 08:00,24.02,0.01,5,2026-05-29 00:13:32,2026-05-28,1
长江,湖北,长江,三峡,05-28 08:00,156.51,-0.82,5,2026-05-29 00:13:32,2026-05-28,2
长江,湖北,南河,寺坪,05-28 08:00,307.93,0.07,5,2026-05-29 00:13:32,2026-05-28,3
长江,湖北,粉青河,马桥,05-28 08:00,483.87,0.09,5,2026-05-29 00:13:32,2026-05-28,4
长江,湖北,黑清河,黑清河,05-28 08:00,81.09,,5,2026-05-29 00:13:32,2026-05-28,5
长江,湖南,资水,柘溪,05-28 08:00,155.7,-0.25,5,2026-05-29 00:13:32,2026-05-28,6
长江,湖南,沅水,五强溪,05-28 08:00,96.93,0.27,5,2026-05-29 00:13:32,2026-05-28,7
长江,湖南,酉水,凤滩,05-28 08:00,202.08,3.14,5,2026-05-29 00:13:32,2026-05-28,8
长江,湖南,溇水,江坪,05-28 08:00,218.67,0.72,5,2026-05-29 00:13:32,2026-05-28,9
长江,湖北,富水,富水,05-28 08:00,52.29,0.04,5,2026-05-29 00:13:32,2026-05-28,10
长江,湖北,浠水,白莲河,05-28 08:00,99.44,0.25,5,2026-05-29 00:13:32,2026-05-28,11
长江,湖北,陆水,陆水水库,05-28 08:00,52.06,0.16,5,2026-05-29 00:13:32,2026-05-28,12
长江,陕西,汉江,石泉,05-28 08:00,409.83,-0.02,5,2026-05-29 00:13:32,2026-05-28,13
长江,陕西,汉江,安康库,05-28 08:00,319.81,-0.31,5,2026-05-29 00:13:32,2026-05-28,14
长江,湖北,汉江,丹江口水库,05-28 08:00,161.65,0.03,5,2026-05-29 00:13:32,2026-05-28,15
长江流域,江西,赣江,万安水库,05-28 08:00,87.78,-0.07,5,2026-05-29 00:13:32,2026-05-28,16
长江流域,江西,抚河,廖坊,05-28 08:00,60.61,-0.09,5,2026-05-29 00:13:32,2026-05-28,17
长江,江西,修河,柘林,05-28 08:00,60.69,0.1,5,2026-05-29 00:13:32,2026-05-28,18
内陆,青海,巴音河,黑石山,05-21 08:00,3019.84,,5,2026-05-29 00:13:32,2026-05-28,19
内陆河,青海,雪水河,温泉,05-28 08:00,3953.5,0.01,5,2026-05-29 00:13:32,2026-05-28,20
甘肃,疏勒河,双塔堡水库,(坝上),05-28 08:00,1330.26,,5,2026-05-29 00:13:32,2026-05-28,21
内陆河,甘肃,党河,党河水库（坝上）,05-28 08:00,1430.47,0.03,5,2026-05-29 00:13:32,2026-05-28,22
内陆河,甘肃,马营河,李桥水库 （坝上）,05-28 08:00,2174.23,-0.07,5,2026-05-29 00:13:32,2026-05-28,23
内陆河,甘肃,洪水河,双树寺水库,05-28 08:00,2473.99,-0.21,5,2026-05-29 00:13:32,2026-05-28,24
甘萧,讨赖河,鸳鸯池水库,（项上）,05-28 08:00,1319.85,-0.1,6,2026-05-29 00:13:32,2026-05-28,0
内陆河,甘肃,石羊河,红崖山水库（坝上）,05-28 08:00,1482.65,0.1,6,2026-05-29 00:13:32,2026-05-28,1
闽江,福建,闽江,水口水库,05-28 08:00,60.14,-0.21,6,2026-05-29 00:13:32,2026-05-28,2
海河,河北,伊逊河,庙宫水库,05-21 08:00,759.0,,6,2026-05-29 00:13:32,2026-05-28,3
海河,河北,洋河,洋河水库,05-28 08:00,54.37,,6,2026-05-29 00:13:32,2026-05-28,4
海河,河北,陡河,陡河水库（坝上）,05-28 08:00,31.34,0.13,6,2026-05-29 00:13:32,2026-05-28,5
海河,天津,潮白新河,黄白桥上,05-28 08:00,4.72,-0.19,6,2026-05-29 00:13:32,2026-05-28,6
海河,天津,潮白新河,宁车沽上,05-28 08:00,2.78,0.29,6,2026-05-29 00:13:32,2026-05-28,7
海河,河北,白河,云州水库 (坝上),05-28 08:00,1027.56,-0.07,6,2026-05-29 00:13:32,2026-05-28,8
海河,北京,白河,白河堡,05-28 08:00,591.69,-0.03,6,2026-05-29 00:13:32,2026-05-28,9
海河,北京,忙牛河,半城子水库,05-28 08:00,249.75,0.01,6,2026-05-29 00:13:32,2026-05-28,10
海河,北京,安达木河,遥桥峪水库,05-28 08:00,455.97,0.05,6,2026-05-29 00:13:32,2026-05-28,11
海河,北京,红门川,沙厂水库,05-28 08:00,155.64,0.02,6,2026-05-29 00:13:32,2026-05-28,12
海河,北京,怀河,怀柔水库,05-28 08:00,57.53,0.04,6,2026-05-29 00:13:32,2026-05-28,13
海河,北京,雁栖河,北台上水库,05-28 08:00,83.95,-0.09,6,2026-05-29 00:13:32,2026-05-28,14
海河,北京,沙河,大水峪水库,05-28 08:00,165.75,-0.14,6,2026-05-29 00:13:32,2026-05-28,15
海河,北京,泃河,海子水库,05-28 08:00,108.76,-0.24,6,2026-05-29 00:13:32,2026-05-28,16
海河,北京,沟河,黄松峪水库,05-28 08:00,199.04,0.01,6,2026-05-29 00:13:32,2026-05-28,17
海河,北京,泃河,西峪水库,05-28 08:00,211.85,一一,6,2026-05-29 00:13:32,2026-05-28,18
海河,天津,州河,于桥坝上,05-28 08:00,20.04,,6,2026-05-29 00:13:32,2026-05-28,19
海河,河北,还乡河,邱庄水库（坝上）,05-28 08:00,65.22,0.06,6,2026-05-29 00:13:32,2026-05-28,20
海河,北京,温榆河,十三陵水库,05-28 08:00,90.93,-0.24,6,2026-05-29 00:13:32,2026-05-28,21
海河,北京,东沙河,十三陵水库上池,05-28 08:00,543.01,6.53,6,2026-05-29 00:13:32,2026-05-28,22
海河,北京,温榆河,桃峪口水库,05-28 08:00,64.46,-0.04,6,2026-05-29 00:13:32,2026-05-28,23
海河,北京,小清河,大宁水库,05-28 08:00,48.0,,6,2026-05-29 00:13:32,2026-05-28,24
海河,山西,桑干河,册田,05-28 08:00,953.08,,7,2026-05-29 00:13:32,2026-05-28,0
海河,北京,清水河,斋堂水库,05-28 08:00,449.55,-0.14,7,2026-05-29 00:13:32,2026-05-28,1
海河,河北,中易水,安格庄水库,05-28 08:00,155.24,-0.02,7,2026-05-29 00:13:32,2026-05-28,2
海河,河北,北易水,旺隆,05-28 08:00,130.42,-0.36,7,2026-05-29 00:13:32,2026-05-28,3
海河,河北,马头沟,马头,05-28 08:00,138.75,0.02,7,2026-05-29 00:13:32,2026-05-28,4
海河,河北,垒子河,西累子,05-28 08:00,60.49,-0.19,7,2026-05-29 00:13:32,2026-05-28,5
海河,北京,刺猬河,崇青水库,05-28 08:00,63.5,,7,2026-05-29 00:13:32,2026-05-28,6
海河,河北,磁河,横山岭水库 (坝上）,05-28 08:00,227.97,0.04,7,2026-05-29 00:13:32,2026-05-28,7
海河,河北,沙河,王快水库,05-28 08:00,193.23,0.07,7,2026-05-29 00:13:32,2026-05-28,8
海河,河北,郜河,口头水库,05-28 08:00,199.2,,7,2026-05-29 00:13:32,2026-05-28,9
海河,河北,唐河,西大洋水库,05-28 08:00,133.75,0.03,7,2026-05-29 00:13:32,2026-05-28,10
海河,河北,界河,龙潭,05-28 08:00,438.96,0.06,7,2026-05-29 00:13:32,2026-05-28,11
海河,河北,漕河,龙门水库,05-28 08:00,119.82,-0.03,7,2026-05-29 00:13:32,2026-05-28,12
海河,河北,沙河,野沟门水库,01-01 08:00,374.16,,7,2026-05-29 00:13:32,2026-05-28,13
海河,河北,沙河,朱庄水库,05-28 08:00,237.69,0.02,7,2026-05-29 00:13:32,2026-05-28,14
海河,河北,泜河,临城水库,05-28 08:00,118.36,0.04,7,2026-05-29 00:13:32,2026-05-28,15
海河,山西,松溪河,郭庄,05-21 08:00,928.89,,7,2026-05-29 00:13:32,2026-05-28,16
海河,天津,团泊洼,团泊洼水库,05-21 08:00,1.61,,7,2026-05-29 00:13:32,2026-05-28,17
海河,河南,卫河,宝泉,05-28 08:00,257.45,-0.33,7,2026-05-29 00:13:32,2026-05-28,18
海河,河南,沧河,狮豹头,05-26 08:00,295.59,,7,2026-05-29 00:13:32,2026-05-28,19
海河,河南,浙河,弓上,06-10 08:00,482.12,-0.73,7,2026-05-29 00:13:32,2026-05-28,20
海河,河南,汤河,汤河,05-27 08:00,112.21,,7,2026-05-29 00:13:32,2026-05-28,21
海河,河南,通河,琵琶寺,05-27 08:00,113.73,0.06,7,2026-05-29 00:13:32,2026-05-28,22
海河,河南,安阳河,小南海,05-28 08:00,164.13,-0.08,7,2026-05-29 00:13:32,2026-05-28,23
海河,河南,粉红江,双泉,05-27 08:00,140.9,-0.05,7,2026-05-29 00:13:32,2026-05-28,24
海河,河南,露水河,南谷洞,05-27 08:00,525.15,0.07,8,2026-05-29 00:13:32,2026-05-28,0
海河,山西,浊漳河南源,漳泽水库,05-21 08:00,901.76,,8,2026-05-29 00:13:32,2026-05-28,1
海河,山西,浊漳河北源,关河水库,05-21 08:00,988.47,,8,2026-05-29 00:13:32,2026-05-28,2
海河,山西,清漳西源,石匣,05-21 08:00,1140.97,,8,2026-05-29 00:13:32,2026-05-28,3
黄河,青海,黄河,龙羊峡,05-28 08:00,2581.77,0.02,8,2026-05-29 00:13:32,2026-05-28,4
黄河,甘肃,黄河,刘家峡水库,05-28 08:00,1725.64,-0.21,8,2026-05-29 00:13:32,2026-05-28,5
黄河,宁夏,黄河,青铜峡水库,05-28 08:00,1156.0,,8,2026-05-29 00:13:32,2026-05-28,6
黄河,山西,黄河,万家寨上,05-28 08:00,973.05,-0.19,8,2026-05-29 00:13:32,2026-05-28,7
黄河,山西,黄河,天桥上,04-01 08:00,833.0,,8,2026-05-29 00:13:32,2026-05-28,8
黄河,河南,黄河,史家滩,05-28 08:00,317.98,0.02,8,2026-05-29 00:13:32,2026-05-28,9
黄河,青海,巴燕河,东大滩,05-28 08:00,2980.4,-0.06,8,2026-05-29 00:13:32,2026-05-28,10
黄河,陕西,杏子河,王瑶,05-28 08:00,1179.27,,8,2026-05-29 00:13:32,2026-05-28,11
黄河,陕西,西芦河,猪头山,05-28 08:00,1425.25,,8,2026-05-29 00:13:32,2026-05-28,12
黄河,陕西,芦河,河口庙,05-28 08:00,1146.9,,8,2026-05-29 00:13:32,2026-05-28,13
黄河,陕西,榆溪河,尤家,05-28 08:00,1094.0,,8,2026-05-29 00:13:32,2026-05-28,14
黄河,陕西,居水,薛峰,05-28 08:00,608.04,-0.59,8,2026-05-29 00:13:32,2026-05-28,15
黄河,河南,宏农涧河,窄口,05-28 08:00,637.2,-0.03,8,2026-05-29 00:13:32,2026-05-28,16
黄河,山西,汾河,汾河水库,05-28 08:00,1121.8,-0.02,8,2026-05-29 00:13:32,2026-05-28,17
黄河,山西,文峪河,文峪河水库,05-21 08:00,832.82,,8,2026-05-29 00:13:32,2026-05-28,18
黄河,陕西,千河,冯家山,05-28 08:00,708.29,0.06,8,2026-05-29 00:13:32,2026-05-28,19
黄河,陕西,漆水河,羊毛湾,05-28 08:00,637.67,-0.18,8,2026-05-29 00:13:32,2026-05-28,20
黄河,陕西,黑河,金盆,05-28 08:00,591.79,0.61,8,2026-05-29 00:13:32,2026-05-28,21
黄河,陕西,石砭峪,石砭峪,05-28 08:00,727.13,0.14,8,2026-05-29 00:13:32,2026-05-28,22
黄河,陕西,沮河,桃曲坡,05-28 08:00,788.36,-0.15,8,2026-05-29 00:13:32,2026-05-28,23
黄河,陕西,沈河,沈河,05-28 08:00,401.62,0.07,8,2026-05-29 00:13:32,2026-05-28,24
黄河,河南,枯河,唐岗,05-28 08:00,116.81,,9,2026-05-29 00:13:32,2026-05-28,0
黄河,河南,漭河,白墙,05-26 08:00,125.1,,9,2026-05-29 00:13:32,2026-05-28,1
黄河,山东,东平湖,东平湖老湖,05-28 08:00,41.28,,9,2026-05-29 00:13:32,2026-05-28,2
黄河,山东,瀛汶河,雪野水库,05-21 08:00,231.95,,9,2026-05-29 00:13:32,2026-05-28,3
黄河,山东,石汶河,黄前水库,05-28 08:00,136.74,0.02,9,2026-05-29 00:13:32,2026-05-28,4
黄河,山东,大汶河南支,东周水库,05-28 08:00,227.18,-0.04,9,2026-05-29 00:13:32,2026-05-28,5
黄河,山东,光明河,光明水库,05-28 08:00,87.44,,9,2026-05-29 00:13:32,2026-05-28,6
黄河,河南,伊河,陆浑坝上,05-28 08:00,316.88,0.1,9,2026-05-29 00:13:32,2026-05-28,7
黄河,河南,焦家川,青沟,05-26 08:00,608.42,,9,2026-05-29 00:13:32,2026-05-28,8
黄河,河南,刘涧河,陶花店,05-27 08:00,131.08,-0.02,9,2026-05-29 00:13:32,2026-05-28,9
黄河,河南,洛河,故县水库,05-28 08:00,523.16,0.26,9,2026-05-29 00:13:32,2026-05-28,10
黄河,河南,甘水河,范店,05-26 08:00,326.02,,9,2026-05-29 00:13:32,2026-05-28,11
