流域,行政区划,河名,库名,时间,库水位(米),日变幅(米),row_order_in_screen,report_date,crawl_time_local,screen_index
长江,湖北,富水,富水,04-14 08:00,50.86,−0.08,10,2026-04-14,2026-04-14 01:33:56,5
长江,湖北,浠水,白莲河,04-14 08:00,99.45,-0.06,11,2026-04-14,2026-04-14 01:33:56,5
长江,湖北,陆水,陆水水库,04-14 08:00,50.03,0.03,12,2026-04-14,2026-04-14 01:33:56,5
长江,陕西,汉江,石泉,04-14 08:00,405.7,-0.1,13,2026-04-14,2026-04-14 01:33:56,5
长江,陕西,汉江,安康库,04-14 08:00,314.09,-0.02,14,2026-04-14,2026-04-14 01:33:56,5
长江,湖北,汉江,丹江口水库,04-14 08:00,161.83,-0.07,15,2026-04-14,2026-04-14 01:33:56,5
长江流域,江西,赣江,万安水库,04-14 08:00,87.95,0.01,16,2026-04-14,2026-04-14 01:33:56,5
长江流域,江西,抚河,廖坊,04-14 08:00,60.58,-0.12,17,2026-04-14,2026-04-14 01:33:56,5
长江,江西,修河,柘林,04-14 08:00,60.85,0.08,18,2026-04-14,2026-04-14 01:33:56,5
内陆,青海,巴音河,黑石山,04-11 08:00,3018.88,,19,2026-04-14,2026-04-14 01:33:56,5
内陆河,青海,雪水河,温泉,04-14 08:00,3953.64,,20,2026-04-14,2026-04-14 01:33:56,5
甘肃,疏勒河,双塔堡水库,(坝上),04-14 08:00,1329.84,-0.03,21,2026-04-14,2026-04-14 01:33:56,5
内陆河,甘肃,党河,党河水库 （坝上）,04-14 08:00,1427.1,0.11,22,2026-04-14,2026-04-14 01:33:56,5
内陆河,甘肃,马营河,李桥水库 (坝上),04-14 08:00,2175.79,-0.03,23,2026-04-14,2026-04-14 01:33:56,5
内陆河,甘肃,洪水河,双树寺水库,04-11 08:00,2478.02,,24,2026-04-14,2026-04-14 01:33:56,5
甘萧,讨赖河,鸳鸯池水库,（坝上）,04-14 08:00,1320.59,,0,2026-04-14,2026-04-14 01:33:56,6
内陆河,甘肃,石羊河,红崖山水库（坝上）,04-11 08:00,1482.43,,1,2026-04-14,2026-04-14 01:33:56,6
闽江,福建,闽江,水口水库,04-14 08:00,59.23,0.3,2,2026-04-14,2026-04-14 01:33:56,6
海河,河北,伊逊河,庙宫水库,04-11 08:00,760.4,,3,2026-04-14,2026-04-14 01:33:56,6
海河,河北,洋河,洋河水库,04-14 08:00,55.1,,4,2026-04-14,2026-04-14 01:33:56,6
海河,河北,陡河,陡河水库（坝上）,04-14 08:00,30.54,-0.04,5,2026-04-14,2026-04-14 01:33:56,6
海河,天津,潮白新河,黄白桥上,04-14 08:00,5.13,0.13,6,2026-04-14,2026-04-14 01:33:56,6
海河,天津,潮白新河,宁车沽上,04-14 08:00,1.73,-0.77,7,2026-04-14,2026-04-14 01:33:56,6
海河,河北,白河,云州水库 (坝上),04-14 08:00,1027.12,0.1,8,2026-04-14,2026-04-14 01:33:56,6
海河,北京,白河,白河堡,04-14 08:00,593.64,-0.07,9,2026-04-14,2026-04-14 01:33:56,6
海河,北京,忙牛河,半城子水库,04-14 08:00,252.45,0.01,10,2026-04-14,2026-04-14 01:33:56,6
海河,北京,安达木河,遥桥峪水库,04-14 08:00,457.99,-0.11,11,2026-04-14,2026-04-14 01:33:56,6
海河,北京,红门川,沙厂水库,04-14 08:00,160.35,-0.31,12,2026-04-14,2026-04-14 01:33:56,6
海河,北京,怀河,怀柔水库,04-14 08:00,58.33,0.02,13,2026-04-14,2026-04-14 01:33:56,6
海河,北京,雁栖河,北台上水库,04-14 08:00,85.18,,14,2026-04-14,2026-04-14 01:33:56,6
海河,北京,沙河,大水峪水库,04-14 08:00,170.69,0.02,15,2026-04-14,2026-04-14 01:33:56,6
海河,北京,泃河,海子水库,04-14 08:00,108.59,-0.01,16,2026-04-14,2026-04-14 01:33:56,6
海河,北京,沟河,黄松峪水库,04-14 08:00,199.17,,17,2026-04-14,2026-04-14 01:33:56,6
海河,北京,泃河,西峪水库,04-14 08:00,213.13,,18,2026-04-14,2026-04-14 01:33:56,6
海河,天津,州河,于桥坝上,04-14 08:00,19.71,0.03,19,2026-04-14,2026-04-14 01:33:56,6
海河,河北,还乡河,邱庄水库（坝上）,04-14 08:00,65.02,0.01,20,2026-04-14,2026-04-14 01:33:56,6
海河,北京,温榆河,十三陵水库,04-14 08:00,90.8,0.91,21,2026-04-14,2026-04-14 01:33:56,6
海河,北京,东沙河,十三陵水库上池,04-14 08:00,538.12,-20.88,22,2026-04-14,2026-04-14 01:33:56,6
海河,北京,温榆河,桃峪口水库,04-14 08:00,65.42,-0.03,23,2026-04-14,2026-04-14 01:33:56,6
海河,北京,小清河,大宁水库,04-14 08:00,50.98,-0.06,24,2026-04-14,2026-04-14 01:33:56,6
海河,山西,桑干河,册由,04-14 08:00,952.93,0.04,0,2026-04-14,2026-04-14 01:33:56,7
海河,北京,清水河,斋堂水库,04-14 08:00,452.75,,1,2026-04-14,2026-04-14 01:33:56,7
海河,河北,中易水,安格庄水库,04-14 08:00,153.65,0.05,2,2026-04-14,2026-04-14 01:33:56,7
海河,河北,北易水,旺隆,04-14 08:00,129.71,-0.02,3,2026-04-14,2026-04-14 01:33:56,7
海河,河北,马头沟,马头,04-14 08:00,138.09,-0.06,4,2026-04-14,2026-04-14 01:33:56,7
海河,河北,垒子河,西累子,04-14 08:00,62.37,,5,2026-04-14,2026-04-14 01:33:56,7
海河,北京,刺猬河,崇青水库,04-14 08:00,67.79,0.01,6,2026-04-14,2026-04-14 01:33:56,7
海河,河北,磁河,横山岭水库 （坝上）,04-14 08:00,232.4,-0.08,7,2026-04-14,2026-04-14 01:33:56,7
海河,河北,沙河,王快水库,04-14 08:00,192.67,-0.01,8,2026-04-14,2026-04-14 01:33:56,7
海河,河北,郜河,口头水库,04-14 08:00,199.69,-0.03,9,2026-04-14,2026-04-14 01:33:56,7
海河,河北,唐河,西大洋水库,04-14 08:00,133.46,,10,2026-04-14,2026-04-14 01:33:56,7
海河,河北,界河,龙潭,04-14 08:00,438.37,-0.01,11,2026-04-14,2026-04-14 01:33:56,7
海河,河北,漕河,龙门水库,04-14 08:00,121.84,,12,2026-04-14,2026-04-14 01:33:56,7
海河,河北,沙河,野沟门水库,01-01 08:00,374.16,,13,2026-04-14,2026-04-14 01:33:56,7
海河,河北,沙河,朱庄水库,04-14 08:00,240.64,−0.06,14,2026-04-14,2026-04-14 01:33:56,7
海河,河北,泜河,临城水库,04-14 08:00,119.57,-0.05,15,2026-04-14,2026-04-14 01:33:56,7
海河,山西,松溪河,郭庄,04-13 08:00,929.18,,16,2026-04-14,2026-04-14 01:33:56,7
海河,天津,团泊洼,团泊洼水库,04-01 08:00,1.87,,17,2026-04-14,2026-04-14 01:33:56,7
海河,河南,卫河,宝泉,04-11 08:00,255.35,一-,18,2026-04-14,2026-04-14 01:33:56,7
海河,河南,沧河,狮豹头,04-11 08:00,299.42,,19,2026-04-14,2026-04-14 01:33:56,7
海河,河南,浙河,弓上,06-10 08:00,482.12,-0.73,20,2026-04-14,2026-04-14 01:33:56,7
海河,河南,汤河,汤河,04-11 08:00,111.97,,21,2026-04-14,2026-04-14 01:33:56,7
海河,河南,通河,琵琶寺,04-11 08:00,114.8,,22,2026-04-14,2026-04-14 01:33:56,7
海河,河南,安阳河,小南海,04-14 08:00,163.7,-0.09,23,2026-04-14,2026-04-14 01:33:56,7
海河,河南,粉红江,双泉,04-11 08:00,140.93,,24,2026-04-14,2026-04-14 01:33:56,7
海河,河南,露水河,南谷洞,04-11 08:00,528.46,,0,2026-04-14,2026-04-14 01:33:56,8
海河,山西,浊漳河南源,漳泽水库,04-01 08:00,901.63,,1,2026-04-14,2026-04-14 01:33:56,8
海河,山西,浊漳河北源,关河水库,04-01 08:00,991.99,,2,2026-04-14,2026-04-14 01:33:56,8
海河,山西,清漳西源,石匣,04-01 08:00,1141.9,,3,2026-04-14,2026-04-14 01:33:56,8
黄河,青海,黄河,龙羊峡,04-14 08:00,2583.2,-0.08,4,2026-04-14,2026-04-14 01:33:56,8
黄河,甘肃,黄河,刘家峡水库,04-14 08:00,1733.69,-0.02,5,2026-04-14,2026-04-14 01:33:56,8
黄河,宁夏,黄河,青铜峡水库,04-14 08:00,1156,0.03,6,2026-04-14,2026-04-14 01:33:56,8
黄河,山西,黄河,万家寨上,04-14 08:00,975.78,-0.11,7,2026-04-14,2026-04-14 01:33:56,8
黄河,山西,黄河,天桥上,04-01 08:00,833,,8,2026-04-14,2026-04-14 01:33:56,8
黄河,河南,黄河,史家滩,04-14 08:00,316.65,-0.05,9,2026-04-14,2026-04-14 01:33:56,8
黄河,青海,巴燕河,东大滩,04-14 08:00,2982.85,-0.02,10,2026-04-14,2026-04-14 01:33:56,8
黄河,陕西,杏子河,王瑶,04-11 08:00,1179.39,,11,2026-04-14,2026-04-14 01:33:56,8
黄河,陕西,芦河,河口庙,04-11 08:00,1147,,12,2026-04-14,2026-04-14 01:33:56,8
黄河,陕西,榆溪河,尤家,04-14 08:00,1093.42,0.01,13,2026-04-14,2026-04-14 01:33:56,8
黄河,陕西,居水,薛峰,04-14 08:00,604.37,-0.01,14,2026-04-14,2026-04-14 01:33:56,8
黄河,河南,宏农涧河,窄口,04-14 08:00,637.83,-0.07,15,2026-04-14,2026-04-14 01:33:56,8
黄河,山,汾河,汾河水库,04-14 08:00,1123.76,-0.06,16,2026-04-14,2026-04-14 01:33:56,8
黄河,山西,文峪河,文峪河水库,04-11 08:00,832.85,,17,2026-04-14,2026-04-14 01:33:56,8
黄河,陕西,千河,冯家山,04-11 08:00,708.38,,18,2026-04-14,2026-04-14 01:33:56,8
黄河,陕西,漆水河,羊毛湾,04-11 08:00,636.69,,19,2026-04-14,2026-04-14 01:33:56,8
黄河,陕西,黑河,金盆,04-14 08:00,585.47,-0.04,20,2026-04-14,2026-04-14 01:33:56,8
黄河,陕西,石砭峪,石砭峪,04-14 08:00,722.47,,21,2026-04-14,2026-04-14 01:33:56,8
黄河,陕西,沮河,桃曲坡,04-14 08:00,784.25,-0.1,22,2026-04-14,2026-04-14 01:33:56,8
黄河,陕西,沈河,沈河,04-12 08:00,400.43,-0.01,23,2026-04-14,2026-04-14 01:33:56,8
黄河,河南,枯河,唐岗,04-11 08:00,117.5,,0,2026-04-14,2026-04-14 01:33:56,9
黄河,河南,漭河,白墙,04-11 08:00,125.12,,1,2026-04-14,2026-04-14 01:33:56,9
黄河,山东,东平湖,东平湖老湖,04-14 08:00,41.07,,2,2026-04-14,2026-04-14 01:33:56,9
黄河,山东,瀛汶河,雪野水库,04-14 08:00,232.02,-0.04,3,2026-04-14,2026-04-14 01:33:56,9
黄河,山东,石汶河,黄前水库,04-11 08:00,137.73,,4,2026-04-14,2026-04-14 01:33:56,9
黄河,山东,大汶河南支,东周水库,04-11 08:00,227.93,,5,2026-04-14,2026-04-14 01:33:56,9
黄河,山东,光明河,光明水库,04-11 08:00,88.03,,6,2026-04-14,2026-04-14 01:33:56,9
黄河,河南,伊河,陆浑坝上,04-14 08:00,317.52,-0.04,7,2026-04-14,2026-04-14 01:33:56,9
黄河,河南,焦家川,青沟,04-11 08:00,610.15,,8,2026-04-14,2026-04-14 01:33:56,9
黄河,河南,刘涧河,陶花店,04-11 08:00,131.8,,9,2026-04-14,2026-04-14 01:33:56,9
黄河,河南,洛河,故县水库,04-14 08:00,520.62,-0.03,10,2026-04-14,2026-04-14 01:33:56,9
黄河,河南,甘水河,范店,04-11 08:00,325.85,,11,2026-04-14,2026-04-14 01:33:56,9
黄河,陕西,南洛河,李村,10-24 08:00,1035.36,,12,2026-04-14,2026-04-14 01:33:56,9
黄河,河南,陈宅河,寺河,04-11 08:00,401.37,,13,2026-04-14,2026-04-14 01:33:56,9
黄河,河南,丹河,青天河,04-11 08:00,353.46,,14,2026-04-14,2026-04-14 01:33:56,9
淮河,山东,淄河,太河水库,04-14 08:00,232.36,-0.02,15,2026-04-14,2026-04-14 01:33:56,9
淮河,山东,弥河,冶源水库,04-11 08:00,136.15,,16,2026-04-14,2026-04-14 01:33:56,9
