流域,行政区划,河名,库名,时间,库水位(米),日变幅(米),screen_index,crawl_time_local,report_date,row_order_in_screen
珠江,广东,大隆洞河,大隆洞,06-21 08:00,29.09,0.03,2,2026-06-21 21:55:21,2026-06-21,3
鉴江,广东,小水河,高城,06-21 08:00,132.02,-0.21,2,2026-06-21 21:55:21,2026-06-21,4
鉴江,广东,六雅河,尚文,06-21 08:00,106.06,0.03,2,2026-06-21 21:55:21,2026-06-21,5
鉴江,广东,大井河,良德水库（大坝）,06-21 08:00,84.19,0.2,2,2026-06-21 21:55:21,2026-06-21,6
鉴江,广东,庙背水,罗坑,06-21 08:00,109.37,0.01,2,2026-06-21 21:55:21,2026-06-21,7
鉴江,广东,袂花江,黄沙,06-21 08:00,112.61,-0.05,2,2026-06-21 21:55:21,2026-06-21,8
粤西沿海诸河,广东,东运河,西湖,06-21 08:00,12.26,0.01,2,2026-06-21 21:55:21,2026-06-21,9
粤西沿海诸河,广东,龙门河,龙门,06-21 08:00,53.06,-0.04,2,2026-06-21 21:55:21,2026-06-21,10
粤西沿海诸河,广东,大水桥河,大水桥,06-21 08:00,54.4,-0.03,2,2026-06-21 21:55:21,2026-06-21,11
粤西沿海诸河,广东,九洲江,鹤地水库(大坝）,06-21 08:00,36.74,0.02,2,2026-06-21 21:55:21,2026-06-21,12
粤西沿海诸河,广东,武陵河,武陵,06-21 08:00,35.09,,2,2026-06-21 21:55:21,2026-06-21,13
粤西沿海诸河,广东,沙铲河,岭背下,06-21 08:00,41.06,0.09,2,2026-06-21 21:55:21,2026-06-21,14
粤西沿海诸河,广东,沙铲河,仙人域,06-21 08:00,35.68,0.11,2,2026-06-21 21:55:21,2026-06-21,15
珠江,广东,漠阳江,北河,06-21 08:00,84.77,0.07,2,2026-06-21 21:55:21,2026-06-21,16
珠江,广东,那龙河,东湖,06-21 08:00,29.09,0.05,2,2026-06-21 21:55:21,2026-06-21,17
珠江,广东,洋边河,茅,06-21 08:00,27.45,0.02,2,2026-06-21 21:55:21,2026-06-21,18
珠江,广东,儒洞河,陂底,06-21 08:00,36.84,-0.1,2,2026-06-21 21:55:21,2026-06-21,19
南渡江,海南,南渡江,松涛水库 （南丰）,06-21 08:00,181.56,-0.04,2,2026-06-21 21:55:21,2026-06-21,20
万泉河,海南,万泉河,牛路岭水库,06-21 08:00,90.58,-0.02,2,2026-06-21 21:55:21,2026-06-21,21
太阳河,海南,太阳河,万宁水库 （大坝）,06-21 08:00,20.17,-0.02,2,2026-06-21 21:55:21,2026-06-21,22
藤桥河,海南,藤桥西河,赤田水库,06-21 08:00,20.22,0.01,2,2026-06-21 21:55:21,2026-06-21,23
三亚河,海南,三亚河,福万水库,06-21 08:00,123.01,-0.03,2,2026-06-21 21:55:21,2026-06-21,24
兰亚河,海南,三亚河,半岭水库,06-21 08:00,46.96,-0.03,3,2026-06-21 21:55:21,2026-06-21,0
三亚河,海南,三亚河,水源池水库,06-21 08:00,35.59,-0.12,3,2026-06-21 21:55:21,2026-06-21,1
宁远河,海南,宁远河,抱古水库,06-21 08:00,45.77,-0.02,3,2026-06-21 21:55:21,2026-06-21,2
宁远河,海南,宁远河,大隆水库,06-21 08:00,51.95,-0.12,3,2026-06-21 21:55:21,2026-06-21,3
望楼河,海南,望楼河,长茅水库,06-21 08:00,151.95,-0.03,3,2026-06-21 21:55:21,2026-06-21,4
望楼河,海南,望楼河,石门水库,06-21 08:00,41.28,0.01,3,2026-06-21 21:55:21,2026-06-21,5
罗带河,海南,罗带河,高坡岭水库,06-21 08:00,27.68,,3,2026-06-21 21:55:21,2026-06-21,6
昌化江,海南,昌化江,大广坝水库,06-21 08:00,123.78,-0.07,3,2026-06-21 21:55:21,2026-06-21,7
昌化江,海南,石碌河,石碌水库,06-21 08:00,120.03,-0.02,3,2026-06-21 21:55:21,2026-06-21,8
浙闽台河流,浙江,剡江,亭下水库,06-21 08:00,65.66,-0.01,3,2026-06-21 21:55:21,2026-06-21,9
淮河,山东,北沙河,马河水库,06-21 08:00,106.6,−0.01,3,2026-06-21 21:55:21,2026-06-21,10
淮河,山东,西加河,周村水库,06-21 08:00,121.91,-0.03,3,2026-06-21 21:55:21,2026-06-21,11
淮河,河南,汝河,宿鸭湖,06-21 08:00,52.51,,3,2026-06-21 21:55:21,2026-06-21,12
内陆河,甘肃,大堵马河,瓦房城水库,06-21 08:00,2371.98,-0.86,3,2026-06-21 21:55:21,2026-06-21,13
海河,河北,滏阳河,东武仕水库（坝上）,06-21 08:00,104.74,-0.1,3,2026-06-21 21:55:21,2026-06-21,14
海河,河南,石门河,石门水库,06-21 08:00,297.56,-0.19,3,2026-06-21 21:55:21,2026-06-21,15
海河,河南,沧河,塔岗,06-21 08:00,173.62,0.19,3,2026-06-21 21:55:21,2026-06-21,16
海河,河南,安阳河,彰武,06-21 08:00,127.47,-0.07,3,2026-06-21 21:55:21,2026-06-21,17
黄河,青海,大南川河,大南川,06-21 08:00,2619.55,-0.05,3,2026-06-21 21:55:21,2026-06-21,18
松花江流域,吉林,松花江吉林段,白山,06-21 08:00,405.4,-0.09,3,2026-06-21 21:55:21,2026-06-21,19
黑龙江流域,黑龙江,嫩江,尼尔基坝上,06-21 08:00,210.35,-0.06,3,2026-06-21 21:55:21,2026-06-21,20
黑龙江流域,内蒙古,洮儿河,察尔森上,06-21 08:00,354.52,-0.03,3,2026-06-21 21:55:21,2026-06-21,21
嫩江,吉林,洮儿河,月亮湖,06-21 08:00,130.59,0.02,3,2026-06-21 21:55:21,2026-06-21,22
辽河,吉林,东辽河,二龙山,06-21 08:00,219.59,0.01,3,2026-06-21 21:55:21,2026-06-21,23
辽河,辽宁,柴河,柴河水库,06-21 08:00,104.07,0.06,3,2026-06-21 21:55:21,2026-06-21,24
辽河,辽宁,清河,清河水库,06-21 08:00,125.15,0.03,4,2026-06-21 21:55:21,2026-06-21,0
辽河,辽宁,柳河,闹德海,06-21 08:00,173.5,0.21,4,2026-06-21 21:55:21,2026-06-21,1
辽河,辽宁,浑河,大伙房水库,06-21 08:00,123.24,0.03,4,2026-06-21 21:55:21,2026-06-21,2
辽河,辽宁,太子河,观音阁水库,06-21 08:00,245.4,0.01,4,2026-06-21 21:55:21,2026-06-21,3
辽河,辽宁,太子河,窝水库,06-21 08:00,84.71,-0.06,4,2026-06-21 21:55:21,2026-06-21,4
海河流域,海委,滦河,潘家口,06-21 08:00,218.59,-0.08,4,2026-06-21 21:55:21,2026-06-21,5
海河流域,海委,滦河,大黑汀,06-21 08:00,130.89,0.1,4,2026-06-21 21:55:21,2026-06-21,6
海河,河北,青龙河,桃林口水库,06-21 08:00,134.13,-0.08,4,2026-06-21 21:55:21,2026-06-21,7
海河,河北,白洋淀,新安,06-21 08:00,6.81,-0.01,4,2026-06-21 21:55:21,2026-06-21,8
海河,河北,白洋淀,端村,06-21 08:00,6.78,-0.16,4,2026-06-21 21:55:21,2026-06-21,9
海河,河北,白洋淀,王家寨,07-10 08:00,7.25,-0.01,4,2026-06-21 21:55:21,2026-06-21,10
海河,北京,白河,密云白河坝上,06-21 08:00,150.65,-0.03,4,2026-06-21 21:55:21,2026-06-21,11
海河,北京,永定河,官厅水库,06-21 08:00,474.59,-0.02,4,2026-06-21 21:55:21,2026-06-21,12
海河,河北,白洋淀,十方院（白）（堰上）,06-21 08:00,6.73,-0.01,4,2026-06-21 21:55:21,2026-06-21,13
海河,河北,滹沱河,岗南水库（坝上）,06-21 08:00,191.53,-0.25,4,2026-06-21 21:55:21,2026-06-21,14
海河,河北,滹沱河,黄壁庄水库(坝上）,06-21 08:00,113.44,0.06,4,2026-06-21 21:55:21,2026-06-21,15
海河流域,海委,漳河,岳城水库 (坝上),06-21 08:00,136.37,-0.38,4,2026-06-21 21:55:21,2026-06-21,16
黄河,河南,黄河,小浪底水库,06-21 08:00,252.26,-0.56,4,2026-06-21 21:55:21,2026-06-21,17
淮河,安徽,淠东干渠,安丰塘,06-21 08:00,28.6,0.36,4,2026-06-21 21:55:21,2026-06-21,18
淮河,河南,浉河,南湾,06-21 08:00,98.01,0.01,4,2026-06-21 21:55:21,2026-06-21,19
淮河,河南,汝河,板桥,06-21 08:00,109.97,,4,2026-06-21 21:55:21,2026-06-21,20
淮河,河南,灌河,鲇鱼山,06-21 08:00,102.66,0.08,4,2026-06-21 21:55:21,2026-06-21,21
淮河,河南,沙河,昭平台,06-21 08:00,167.46,-0.05,4,2026-06-21 21:55:21,2026-06-21,22
淮河,河南,沙河,白山,06-21 08:00,100.11,0.02,4,2026-06-21 21:55:21,2026-06-21,23
淮河,江苏,洪泽湖,洪泽湖,06-21 08:00,12.36,-0.01,4,2026-06-21 21:55:21,2026-06-21,24
淮河,江苏,骆马湖,骆马湖水库,06-21 08:00,22.41,-0.02,5,2026-06-21 21:55:21,2026-06-21,0
淮河,江苏,新术河,石梁河水库,06-21 08:00,23.26,-0.04,5,2026-06-21 21:55:21,2026-06-21,1
长江,湖北,长江,三峡,06-21 08:00,147.53,-0.63,5,2026-06-21 21:55:21,2026-06-21,2
长江,湖北,南河,寺坪,06-21 08:00,307.51,-0.19,5,2026-06-21 21:55:21,2026-06-21,3
长江,湖北,粉青河,马桥,06-21 08:00,479.88,-0.27,5,2026-06-21 21:55:21,2026-06-21,4
长江,湖北,黑清河,黑清河,06-21 08:00,80.73,,5,2026-06-21 21:55:21,2026-06-21,5
长江,湖南,资水,柘溪,06-21 08:00,159.17,1.24,5,2026-06-21 21:55:21,2026-06-21,6
长江,湖南,沅水,五强溪,06-21 08:00,97.62,0.7,5,2026-06-21 21:55:21,2026-06-21,7
长江,湖南,酉水,凤滩,06-21 08:00,192.83,-0.15,5,2026-06-21 21:55:21,2026-06-21,8
长江,湖南,溇水,江亚,06-21 08:00,219.53,-0.02,5,2026-06-21 21:55:21,2026-06-21,9
长江,湖北,富水,富水,06-21 08:00,50.31,0.14,5,2026-06-21 21:55:21,2026-06-21,10
长江,湖北,浠水,白莲河,06-21 08:00,98.13,-0.02,5,2026-06-21 21:55:21,2026-06-21,11
长江,湖北,陆水,陆水水库,06-21 08:00,49.73,0.23,5,2026-06-21 21:55:21,2026-06-21,12
长江,陕西,汉江,石泉,06-21 08:00,399.68,-0.5,5,2026-06-21 21:55:21,2026-06-21,13
长江,陕西,汉江,安康库,06-21 08:00,307.5,-1.0,5,2026-06-21 21:55:21,2026-06-21,14
长江,湖北,汉江,丹江口水库,06-21 08:00,161.87,0.06,5,2026-06-21 21:55:21,2026-06-21,15
长江流域,江西,赣江,万安水库,06-21 08:00,95.4,-0.09,5,2026-06-21 21:55:21,2026-06-21,16
长江流域,江西,抚河,廖坊,06-21 08:00,60.93,0.02,5,2026-06-21 21:55:21,2026-06-21,17
长江,江西,修河,柘林,06-21 08:00,61.07,0.32,5,2026-06-21 21:55:21,2026-06-21,18
内陆,青海,巴音河,黑石山,06-21 08:00,3013.6,0.37,5,2026-06-21 21:55:21,2026-06-21,19
内陆河,青海,雪水河,温泉,06-21 08:00,3953.55,0.05,5,2026-06-21 21:55:21,2026-06-21,20
甘肃,疏勒河,双塔堡水库,(坝上),06-21 08:00,1329.02,-0.09,5,2026-06-21 21:55:21,2026-06-21,21
内陆河,甘肃,党河,党河水库（坝上）,06-21 08:00,1425.77,-0.11,5,2026-06-21 21:55:21,2026-06-21,22
内陆河,甘肃,马营河,李桥水库 (坝上),06-21 08:00,2171.04,0.06,5,2026-06-21 21:55:21,2026-06-21,23
内陆河,甘肃,洪水河,双树寺水库,06-21 08:00,2457.65,-0.46,5,2026-06-21 21:55:21,2026-06-21,24
甘萧,讨赖河,鸳鸯池水库,（坝上）,06-21 08:00,1315.7,-0.53,6,2026-06-21 21:55:21,2026-06-21,0
内陆河,甘肃,石羊河,红崖山水库（坝上）,06-21 08:00,1481.36,-0.12,6,2026-06-21 21:55:21,2026-06-21,1
闽江,福建,闽江,水口水库,06-21 08:00,59.95,0.06,6,2026-06-21 21:55:21,2026-06-21,2
海河,河北,伊逊河,庙宫水库,06-21 08:00,754.19,-0.57,6,2026-06-21 21:55:21,2026-06-21,3
海河,河北,洋河,洋河水库,06-21 08:00,51.98,-0.11,6,2026-06-21 21:55:21,2026-06-21,4
海河,河北,陡河,陡河水库（坝上）,06-21 08:00,31.92,0.04,6,2026-06-21 21:55:21,2026-06-21,5
海河,天津,潮白新河,黄白桥上,06-21 08:00,4.59,-0.29,6,2026-06-21 21:55:21,2026-06-21,6
海河,天津,潮白新河,宁车沽上,06-21 08:00,2.12,-0.02,6,2026-06-21 21:55:21,2026-06-21,7
海河,河北,白河,云州水库 (坝上),06-21 08:00,1026.61,-0.05,6,2026-06-21 21:55:21,2026-06-21,8
海河,北京,白河,白河堡,06-21 08:00,591.61,0.01,6,2026-06-21 21:55:21,2026-06-21,9
海河,北京,忙牛河,半城子水库,06-21 08:00,250.19,0.03,6,2026-06-21 21:55:21,2026-06-21,10
海河,北京,安达木河,遥桥峪水库,06-21 08:00,456.93,0.04,6,2026-06-21 21:55:21,2026-06-21,11
海河,北京,红门川,沙厂水库,06-21 08:00,156.24,0.02,6,2026-06-21 21:55:21,2026-06-21,12
海河,北京,怀河,怀柔水库,06-21 08:00,57.41,0.01,6,2026-06-21 21:55:21,2026-06-21,13
海河,北京,雁栖河,北台上水库,06-21 08:00,83.79,-0.06,6,2026-06-21 21:55:21,2026-06-21,14
海河,北京,沙河,大水峪水库,06-21 08:00,165.58,-0.35,6,2026-06-21 21:55:21,2026-06-21,15
海河,北京,泃河,海子水库,06-21 08:00,108.2,,6,2026-06-21 21:55:21,2026-06-21,16
海河,北京,泃河,黄松峪水库,06-21 08:00,199.6,0.02,6,2026-06-21 21:55:21,2026-06-21,17
海河,北京,泃河,西峪水库,06-21 08:00,212.15,,6,2026-06-21 21:55:21,2026-06-21,18
海河,天津,州河,于桥坝上,06-21 08:00,19.94,-0.01,6,2026-06-21 21:55:21,2026-06-21,19
海河,河北,还乡河,邱庄水库（坝上）,06-21 08:00,64.55,-0.35,6,2026-06-21 21:55:21,2026-06-21,20
海河,北京,温榆河,十三陵水库,06-21 08:00,90.82,-0.02,6,2026-06-21 21:55:21,2026-06-21,21
海河,北京,东沙河,十三陵水库上池,06-21 08:00,536.25,0.12,6,2026-06-21 21:55:21,2026-06-21,22
海河,北京,温榆河,桃峪口水库,06-21 08:00,63.99,-0.03,6,2026-06-21 21:55:21,2026-06-21,23
海河,北京,小清河,大宁水库,06-21 08:00,48.0,,6,2026-06-21 21:55:21,2026-06-21,24
海河,山西,桑干河,册由,06-21 08:00,952.75,0.01,7,2026-06-21 21:55:21,2026-06-21,0
海河,北京,清水河,斋堂水库,06-21 08:00,448.23,-0.02,7,2026-06-21 21:55:21,2026-06-21,1
海河,河北,中易水,安格庄水库,06-21 08:00,151.63,-0.37,7,2026-06-21 21:55:21,2026-06-21,2
海河,河北,北易水,旺隆,06-21 08:00,128.53,-0.4,7,2026-06-21 21:55:21,2026-06-21,3
海河,河北,马头沟,马头,06-21 08:00,137.38,-0.2,7,2026-06-21 21:55:21,2026-06-21,4
海河,河北,垒子河,西累子,06-21 08:00,60.38,-0.16,7,2026-06-21 21:55:21,2026-06-21,5
海河,北京,刺猬河,崇青水库,06-21 08:00,63.61,-0.07,7,2026-06-21 21:55:21,2026-06-21,6
海河,河北,磁河,横山岭水库 (坝上),06-21 08:00,228.52,0.02,7,2026-06-21 21:55:21,2026-06-21,7
海河,河北,沙河,王快水库,06-21 08:00,191.13,-0.22,7,2026-06-21 21:55:21,2026-06-21,8
海河,河北,郜河,口头水库,06-21 08:00,198.04,-0.15,7,2026-06-21 21:55:21,2026-06-21,9
海河,河北,唐河,西大洋水库,06-21 08:00,133.11,-0.06,7,2026-06-21 21:55:21,2026-06-21,10
海河,河北,界河,龙潭,06-21 08:00,435.78,-0.42,7,2026-06-21 21:55:21,2026-06-21,11
海河,河北,漕河,龙门水库,06-21 08:00,119.92,0.02,7,2026-06-21 21:55:21,2026-06-21,12
海河,河北,沙河,野沟门水库,06-21 08:00,372.22,-0.13,7,2026-06-21 21:55:21,2026-06-21,13
海河,河北,沙河,朱庄水库,06-21 08:00,236.93,-0.16,7,2026-06-21 21:55:21,2026-06-21,14
海河,河北,泜河,临城水库,06-21 08:00,118.45,-0.01,7,2026-06-21 21:55:21,2026-06-21,15
海河,山西,松溪河,郭庄,06-21 08:00,929.51,,7,2026-06-21 21:55:21,2026-06-21,16
海河,天津,团泊洼,团泊洼水库,06-21 08:00,1.65,,7,2026-06-21 21:55:21,2026-06-21,17
海河,河南,卫河,宝泉,06-21 08:00,257.1,-0.22,7,2026-06-21 21:55:21,2026-06-21,18
海河,河南,沧河,狮豹头,06-21 08:00,296.5,-0.09,7,2026-06-21 21:55:21,2026-06-21,19
海河,河南,浙河,弓上,06-10 08:00,482.12,-0.73,7,2026-06-21 21:55:21,2026-06-21,20
海河,河南,汤河,汤河,06-21 08:00,112.08,-0.07,7,2026-06-21 21:55:21,2026-06-21,21
海河,河南,通河,琵琶寺,06-21 08:00,113.81,0.01,7,2026-06-21 21:55:21,2026-06-21,22
海河,河南,安阳河,小南海,06-21 08:00,160.99,-0.22,7,2026-06-21 21:55:21,2026-06-21,23
海河,河南,粉红江,双泉,06-21 08:00,139.37,-0.06,7,2026-06-21 21:55:21,2026-06-21,24
海河,河南,露水河,南谷洞,06-21 08:00,525.04,-0.01,8,2026-06-21 21:55:21,2026-06-21,0
海河,山西,浊漳河南源,漳泽水库,06-21 08:00,900.15,0.01,8,2026-06-21 21:55:21,2026-06-21,1
海河,山西,浊漳河北源,关河水库,06-21 08:00,986.63,0.02,8,2026-06-21 21:55:21,2026-06-21,2
海河,山西,清漳西源,石匣,06-21 08:00,1140.07,-0.04,8,2026-06-21 21:55:21,2026-06-21,3
黄河,青海,黄河,龙羊峡,06-21 08:00,2582.48,0.03,8,2026-06-21 21:55:21,2026-06-21,4
黄河,甘肃,黄河,刘家峡水库,06-21 08:00,1721.94,-0.33,8,2026-06-21 21:55:21,2026-06-21,5
黄河,宁夏,黄河,青铜峡水库,06-21 08:00,1155.99,,8,2026-06-21 21:55:21,2026-06-21,6
黄河,山西,黄河,万家寨上,06-21 08:00,973.8,0.42,8,2026-06-21 21:55:21,2026-06-21,7
黄河,山西,黄河,天桥上,06-21 08:00,831.79,-0.67,8,2026-06-21 21:55:21,2026-06-21,8
黄河,河南,黄河,史家滩,06-21 08:00,316.91,0.05,8,2026-06-21 21:55:21,2026-06-21,9
黄河,青海,巴燕河,东大滩,06-21 08:00,2976.71,0.01,8,2026-06-21 21:55:21,2026-06-21,10
黄河,陕西,杏子河,王瑶,06-21 08:00,1178.88,-0.02,8,2026-06-21 21:55:21,2026-06-21,11
黄河,陕西,西芦河,猪头山,06-21 08:00,1425.3,,8,2026-06-21 21:55:21,2026-06-21,12
黄河,陕西,芦河,河口庙,06-21 08:00,1146.9,,8,2026-06-21 21:55:21,2026-06-21,13
黄河,陕西,榆溪河,尤家,06-21 08:00,1093.89,-0.01,8,2026-06-21 21:55:21,2026-06-21,14
黄河,陕西,居水,薛峰,06-21 08:00,604.38,0.01,8,2026-06-21 21:55:21,2026-06-21,15
黄河,河南,宏农涧河,窄口,06-21 08:00,634.65,-0.12,8,2026-06-21 21:55:21,2026-06-21,16
,黄河,汾河,汾河水库,06-21 08:00,1122.72,0.02,8,2026-06-21 21:55:21,2026-06-21,17
黄河,山西,文峪河,文峪河水库,06-21 08:00,830.73,-0.08,8,2026-06-21 21:55:21,2026-06-21,18
黄河,陕西,千河,冯家山,06-21 08:00,707.05,-0.04,8,2026-06-21 21:55:21,2026-06-21,19
黄河,陕西,漆水河,羊毛湾,06-21 08:00,637.42,0.02,8,2026-06-21 21:55:21,2026-06-21,20
黄河,陕西,黑河,金盆,06-21 08:00,588.66,-0.2,8,2026-06-21 21:55:21,2026-06-21,21
黄河,陕西,石砭峪,石砭峪,06-21 08:00,718.95,-0.15,8,2026-06-21 21:55:21,2026-06-21,22
黄河,陕西,沮河,桃曲坡,06-21 08:00,785.18,-0.39,8,2026-06-21 21:55:21,2026-06-21,23
黄河,陕西,沈河,沈河,06-21 08:00,401.93,-0.01,8,2026-06-21 21:55:21,2026-06-21,24
黄河,河南,枯河,唐岗,06-21 08:00,116.62,,9,2026-06-21 21:55:21,2026-06-21,0
黄河,河南,济河,白墙,06-21 08:00,124.92,-0.03,9,2026-06-21 21:55:21,2026-06-21,1
黄河,山东,东平湖,东平湖老湖,06-21 08:00,40.65,-0.02,9,2026-06-21 21:55:21,2026-06-21,2
黄河,山东,瀛汶河,雪野水库,06-21 08:00,230.97,0.01,9,2026-06-21 21:55:21,2026-06-21,3
黄河,山东,石汶河,黄前水库,06-21 08:00,136.4,-0.03,9,2026-06-21 21:55:21,2026-06-21,4
黄河,山东,大汶河南支,东周水库,06-21 08:00,226.63,-0.01,9,2026-06-21 21:55:21,2026-06-21,5
黄河,山东,光明河,光明水库,06-21 08:00,87.09,,9,2026-06-21 21:55:21,2026-06-21,6
黄河,河南,伊河,陆浑坝上,06-21 08:00,315.82,-0.01,9,2026-06-21 21:55:21,2026-06-21,7
黄河,河南,焦家川,青沟,06-21 08:00,606.07,-0.3,9,2026-06-21 21:55:21,2026-06-21,8
黄河,河南,刘润河,陶花店,06-21 08:00,130.81,-0.01,9,2026-06-21 21:55:21,2026-06-21,9
黄河,河南,洛河,故县水库,06-21 08:00,520.69,-0.08,9,2026-06-21 21:55:21,2026-06-21,10
