流域,行政区划,河名,库名,时间,库水位(米),日变幅(米),row_order_in_screen,report_date,crawl_time_local,screen_index
粤东沿海诸河,广东,龙溪水,龙溪二级,05-13 08:00,55.25,-0.13,12,2026-05-13,2026-05-13 00:52:41,1
粤东沿海诸河,广东,锣鼓水,红场,05-13 08:00,240.72,0.03,13,2026-05-13,2026-05-13 00:52:41,1
粤东沿海诸河,广东,金溪河,上金溪,05-13 08:00,83.76,-0.08,14,2026-05-13,2026-05-13 00:52:41,1
粤东沿海诸河,广东,三坑溪,上三坑,05-13 08:00,153.45,一,15,2026-05-13,2026-05-13 00:52:41,1
粤东沿海诸河,广东,练江,白沙溪,05-13 08:00,363.01,-0.1,16,2026-05-13,2026-05-13 00:52:41,1
粤东沿海诸河,广东,雷岭河,镇北,05-13 08:00,43.6,-0.03,17,2026-05-13,2026-05-13 00:52:41,1
粤东沿海诸河,广东,雷岭河,蜈蚣岭,05-13 08:00,44.37,-0.06,18,2026-05-13,2026-05-13 00:52:41,1
粤东沿海诸河,广东,黄江,朝面山,05-13 08:00,193.28,0.03,19,2026-05-13,2026-05-13 00:52:41,1
粤东沿海诸河,广东,横江水,横江,05-13 08:00,64.66,-0.07,20,2026-05-13,2026-05-13 00:52:41,1
粤东沿海诸河,广东,练江,汤坑,05-13 08:00,44.5,-0.05,21,2026-05-13,2026-05-13 00:52:41,1
粤东沿海诸河,广东,练江,秋风岭,05-13 08:00,33.83,-0.07,22,2026-05-13,2026-05-13 00:52:41,1
粤东沿海诸河,广东,龙江,龙潭,05-13 08:00,63.17,-0.05,23,2026-05-13,2026-05-13 00:52:41,1
粤东沿海诸河,广东,罗溪,石榴潭,05-13 08:00,33.25,-0.02,24,2026-05-13,2026-05-13 00:52:41,1
粤东沿海诸河,广东,黄江,公平,05-13 08:00,13.06,-0.02,0,2026-05-13,2026-05-13 00:52:41,2
粤东沿海诸河,广东,大液河,黄山洞,05-13 08:00,47.17,0.02,1,2026-05-13,2026-05-13 00:52:41,2
粤东沿海诸河,广东,新西河,新西河,05-13 08:00,34.05,0.02,2,2026-05-13,2026-05-13 00:52:41,2
珠江,广东,大隆洞河,大隆洞,05-13 08:00,26.09,0.02,3,2026-05-13,2026-05-13 00:52:41,2
鉴江,广东,小水河,高城,05-13 08:00,130.71,-0.01,4,2026-05-13,2026-05-13 00:52:41,2
鉴江,广东,六雅河,尚文,05-13 08:00,103.81,0.02,5,2026-05-13,2026-05-13 00:52:41,2
鉴江,广东,大井河,良德水库（大坝）,05-13 08:00,80.52,-0.01,6,2026-05-13,2026-05-13 00:52:41,2
鉴江,广东,庙背水,罗坑,05-13 08:00,107.87,-0.03,7,2026-05-13,2026-05-13 00:52:41,2
鉴江,广东,袂花江,黄沙,05-13 08:00,112.45,-0.06,8,2026-05-13,2026-05-13 00:52:41,2
粤西沿海诸河,广东,东运河,西湖,05-13 08:00,13.11,-0.03,9,2026-05-13,2026-05-13 00:52:41,2
粤西沿海诸河,广东,龙门河,龙门,05-13 08:00,54.03,-0.01,10,2026-05-13,2026-05-13 00:52:41,2
粤西沿海诸河,广东,大水桥河,大水桥,05-13 08:00,55.19,−0.03,11,2026-05-13,2026-05-13 00:52:41,2
粤西沿海诸河,广东,九洲江,鹤地水库（大坝）,05-13 08:00,36.14,-0.03,12,2026-05-13,2026-05-13 00:52:41,2
粤西沿海诸河,广东,武陵河,武陵,05-13 08:00,34.78,-0.04,13,2026-05-13,2026-05-13 00:52:41,2
粤西沿海诸河,广东,沙铲河,岭背下,05-13 08:00,39.56,,14,2026-05-13,2026-05-13 00:52:41,2
粤西沿海诸河,广东,沙铲河,仙人域,05-13 08:00,34.74,-0.21,15,2026-05-13,2026-05-13 00:52:41,2
珠江,广东,漠阳江,北河,05-13 08:00,83.91,,16,2026-05-13,2026-05-13 00:52:41,2
珠江,广东,那龙河,东湖,05-13 08:00,27.29,-0.02,17,2026-05-13,2026-05-13 00:52:41,2
珠江,广东,洋边河,茅垌,05-13 08:00,25.83,-0.01,18,2026-05-13,2026-05-13 00:52:41,2
珠江,广东,儒洞河,陂底,05-13 08:00,35.34,-0.03,19,2026-05-13,2026-05-13 00:52:41,2
南渡江,海南,南渡江,松涛水库 （南丰）,05-13 08:00,184.08,-0.01,20,2026-05-13,2026-05-13 00:52:41,2
万泉河,海南,万泉河,牛路岭水库,05-13 08:00,94.08,0.09,21,2026-05-13,2026-05-13 00:52:41,2
太阳河,海南,太阳河,万宁水库 (大坝）,05-13 08:00,19.92,,22,2026-05-13,2026-05-13 00:52:41,2
藤桥河,海南,藤桥西河,赤田水库,05-13 08:00,20.58,-0.03,23,2026-05-13,2026-05-13 00:52:41,2
三亚河,海南,三亚河,福万水库,05-13 08:00,119.82,0.04,24,2026-05-13,2026-05-13 00:52:41,2
兰亚河,海南,三亚河,半岭水库,05-13 08:00,47,-0.03,0,2026-05-13,2026-05-13 00:52:41,3
三亚河,海南,三亚河,水源池水库,05-13 08:00,38.69,-0.13,1,2026-05-13,2026-05-13 00:52:41,3
宁远河,海南,宁远河,抱古水库,05-13 08:00,45.33,-0.02,2,2026-05-13,2026-05-13 00:52:41,3
宁远河,海南,宁远河,大隆水库,05-13 08:00,51.2,-0.06,3,2026-05-13,2026-05-13 00:52:41,3
望楼河,海南,望楼河,长茅水库,05-13 08:00,152.85,-0.05,4,2026-05-13,2026-05-13 00:52:41,3
望楼河,海南,望楼河,石门水库,05-13 08:00,40.48,0.16,5,2026-05-13,2026-05-13 00:52:41,3
罗带河,海南,罗带河,高坡岭水库,05-13 08:00,27.2,,6,2026-05-13,2026-05-13 00:52:41,3
昌化江,海南,昌化江,大广坝水库,05-13 08:00,124.52,0.17,7,2026-05-13,2026-05-13 00:52:41,3
昌化江,海南,石碌河,石碌水库,05-12 08:00,120.65,0.02,8,2026-05-13,2026-05-13 00:52:41,3
浙闽台河流,浙江,剡江,亭下水库,05-13 08:00,67.23,-0.03,9,2026-05-13,2026-05-13 00:52:41,3
淮河,山东,北沙河,马河水库,05-13 08:00,106.81,,10,2026-05-13,2026-05-13 00:52:41,3
淮河,山东,西加河,周村水库,05-11 08:00,122.93,,11,2026-05-13,2026-05-13 00:52:41,3
淮河,河南,汝河,宿鸭湖,05-13 08:00,52.3,,12,2026-05-13,2026-05-13 00:52:41,3
内陆河,甘肃,大堵马河,瓦房城水库,05-13 08:00,2381.76,0.12,13,2026-05-13,2026-05-13 00:52:41,3
海河,河北,滏阳河,东武仕水库（坝上）,05-13 08:00,106.48,-0.03,14,2026-05-13,2026-05-13 00:52:41,3
海河,河南,石门河,石门水库,05-11 08:00,296.36,,15,2026-05-13,2026-05-13 00:52:41,3
海河,河南,沧河,塔岗,05-11 08:00,174.4,,16,2026-05-13,2026-05-13 00:52:41,3
海河,河南,安阳河,彰武,05-11 08:00,128.04,一,17,2026-05-13,2026-05-13 00:52:41,3
黄河,青海,大南川河,大南川,05-11 08:00,2621.75,,18,2026-05-13,2026-05-13 00:52:41,3
松花江流域,吉林,松花江吉林段,白山,05-13 08:00,405.2,-0.06,19,2026-05-13,2026-05-13 00:52:41,3
黑龙江流域,黑龙江,嫩江,尼尔基坝上,05-13 08:00,212.42,-0.05,20,2026-05-13,2026-05-13 00:52:41,3
黑龙江流域,内蒙古,洮儿河,察尔森上,05-13 08:00,357.58,-0.1,21,2026-05-13,2026-05-13 00:52:41,3
嫩江,吉林,洮儿河,月亮湖,05-11 08:00,130.73,,22,2026-05-13,2026-05-13 00:52:41,3
辽河,吉林,东辽河,二龙山,05-11 08:00,220.44,,23,2026-05-13,2026-05-13 00:52:41,3
辽河,辽宁,柴河,柴河水库,05-13 08:00,103.58,0.02,24,2026-05-13,2026-05-13 00:52:41,3
辽河,辽宁,清河,清河水库,05-13 08:00,128.81,-0.4,0,2026-05-13,2026-05-13 00:52:41,4
辽河,辽宁,柳河,闹德海,05-13 08:00,174.61,-0.58,1,2026-05-13,2026-05-13 00:52:41,4
辽河,辽宁,浑河,大伙房水库,05-13 08:00,122.95,-0.03,2,2026-05-13,2026-05-13 00:52:41,4
辽河,辽宁,太子河,观音阁水库,05-13 08:00,249.55,-0.16,3,2026-05-13,2026-05-13 00:52:41,4
辽河,辽宁,太子河,窝水库,05-13 08:00,87.68,-0.7,4,2026-05-13,2026-05-13 00:52:41,4
海河流域,海委,滦河,潘家口,05-13 08:00,219.9,-0.13,5,2026-05-13,2026-05-13 00:52:41,4
海河流域,海委,滦河,大黑汀,05-13 08:00,132.29,-0.03,6,2026-05-13,2026-05-13 00:52:41,4
海河,河北,青龙河,桃林口水库,05-13 08:00,134.72,-0.01,7,2026-05-13,2026-05-13 00:52:41,4
海河,河北,白洋淀,新安,07-10 08:00,8.41,0.01,8,2026-05-13,2026-05-13 00:52:41,4
海河,河北,白洋淀,端村,07-10 08:00,8.23,-0.01,9,2026-05-13,2026-05-13 00:52:41,4
海河,河北,白洋淀,王家寨,07-10 08:00,7.25,-0.01,10,2026-05-13,2026-05-13 00:52:41,4
海河,北京,白河,密云白河坝上,05-13 08:00,151.83,-0.04,11,2026-05-13,2026-05-13 00:52:41,4
海河,北京,永定河,官厅水库,05-13 08:00,476.12,-0.04,12,2026-05-13,2026-05-13 00:52:41,4
海河,河北,白洋淀,十方院（白）（堰上）,05-13 08:00,8.34,0.01,13,2026-05-13,2026-05-13 00:52:41,4
海河,河北,滹沱河,岗南水库（坝上）,05-13 08:00,194.18,-0.02,14,2026-05-13,2026-05-13 00:52:41,4
海河,河北,滹沱河,黄壁庄水库(坝上）,05-13 08:00,111.52,-0.01,15,2026-05-13,2026-05-13 00:52:41,4
海河流域,海委,漳河,岳城水库 (坝上),05-13 08:00,140.37,-0.22,16,2026-05-13,2026-05-13 00:52:41,4
黄河,河南,黄河,小浪底水库,05-13 08:00,259.15,-0.13,17,2026-05-13,2026-05-13 00:52:41,4
淮河,安徽,淠东干渠,安丰塘,05-13 08:00,29.27,-0.01,18,2026-05-13,2026-05-13 00:52:41,4
淮河,河南,沥河,南湾,05-13 08:00,98.48,-0.01,19,2026-05-13,2026-05-13 00:52:41,4
淮河,河南,汝河,板桥,05-13 08:00,110.78,-0.01,20,2026-05-13,2026-05-13 00:52:41,4
淮河,河南,灌河,鲇鱼山,05-13 08:00,100.45,-0.18,21,2026-05-13,2026-05-13 00:52:41,4
淮河,河南,沙河,昭平台,05-13 08:00,165.28,,22,2026-05-13,2026-05-13 00:52:41,4
河南,沙河,白,山,05-13 08:00,100.14,,23,2026-05-13,2026-05-13 00:52:41,4
淮河,江苏,洪泽湖,洪泽湖,05-13 08:00,13.14,-0.02,24,2026-05-13,2026-05-13 00:52:41,4
淮河,江苏,骆马湖,骆马湖水库,05-13 08:00,22.7,-0.01,0,2026-05-13,2026-05-13 00:52:41,5
淮河,江苏,新术河,石梁河水库,05-13 08:00,23.77,-0.01,1,2026-05-13,2026-05-13 00:52:41,5
长江,湖北,长江,三峡,05-13 08:00,162.71,-0.68,2,2026-05-13,2026-05-13 00:52:41,5
长江,湖北,南河,寺坪,05-13 08:00,309,-0.05,3,2026-05-13,2026-05-13 00:52:41,5
长江,湖北,粉青河,马桥,05-13 08:00,478.82,-0.17,4,2026-05-13,2026-05-13 00:52:41,5
长江,湖北,黑清河,黑清河,05-13 08:00,81.01,,5,2026-05-13,2026-05-13 00:52:41,5
长江,湖南,资水,柘溪,05-13 08:00,158.02,-0.74,6,2026-05-13,2026-05-13 00:52:41,5
长江,湖南,沅水,五强溪,05-13 08:00,92.52,-0.52,7,2026-05-13,2026-05-13 00:52:41,5
长江,湖南,酉水,凤滩,05-13 08:00,189.01,-2.03,8,2026-05-13,2026-05-13 00:52:41,5
长江,湖南,溇水,江亚,05-13 08:00,213.01,-0.54,9,2026-05-13,2026-05-13 00:52:41,5
长江,湖北,富水,富水,05-13 08:00,51.86,-0.18,10,2026-05-13,2026-05-13 00:52:41,5
长江,湖北,浠水,白莲河,05-13 08:00,97.94,-0.06,11,2026-05-13,2026-05-13 00:52:41,5
长江,湖北,陆水,陆水水库,05-13 08:00,50.02,-0.01,12,2026-05-13,2026-05-13 00:52:41,5
长江,陕西,汉江,石泉,05-13 08:00,405.87,0.11,13,2026-05-13,2026-05-13 00:52:41,5
长江,陕西,汉江,安康库,05-13 08:00,313.46,-0.13,14,2026-05-13,2026-05-13 00:52:41,5
长江,湖北,汉江,丹江口水库,05-13 08:00,160.82,,15,2026-05-13,2026-05-13 00:52:41,5
长江流域,江西,赣江,万安水库,05-13 08:00,87.39,-0.08,16,2026-05-13,2026-05-13 00:52:41,5
长江流域,江西,抚河,廖坊,05-13 08:00,60.57,-0.38,17,2026-05-13,2026-05-13 00:52:41,5
长江,江西,修河,柘林,05-13 08:00,60.59,0.03,18,2026-05-13,2026-05-13 00:52:41,5
内陆,青海,巴音河,黑石山,05-11 08:00,3019.14,,19,2026-05-13,2026-05-13 00:52:41,5
内陆河,青海,雪水河,温泉,05-13 08:00,3953.65,,20,2026-05-13,2026-05-13 00:52:41,5
甘肃,疏勒河,双塔堡水库,(坝上),05-13 08:00,1330.24,0.01,21,2026-05-13,2026-05-13 00:52:41,5
内陆河,甘肃,党河,党河水库 （坝上）,05-13 08:00,1430.4,0.17,22,2026-05-13,2026-05-13 00:52:41,5
内陆河,甘肃,马营河,李桥水库 (坝上）,05-13 08:00,2175,-0.02,23,2026-05-13,2026-05-13 00:52:41,5
内陆河,甘肃,洪水河,双树寺水库,05-13 08:00,2477.25,0.02,24,2026-05-13,2026-05-13 00:52:41,5
甘萧,讨赖河,鸳鸯池水库,（坝上）,05-13 08:00,1320.69,,0,2026-05-13,2026-05-13 00:52:41,6
内陆河,甘肃,石羊河,红崖山水库（坝上）,05-13 08:00,1481.82,0.02,1,2026-05-13,2026-05-13 00:52:41,6
闽江,福建,闽江,水口水库,05-13 08:00,57.63,-1.83,2,2026-05-13,2026-05-13 00:52:41,6
海河,河北,伊逊河,庙宫水库,05-11 08:00,759.32,,3,2026-05-13,2026-05-13 00:52:41,6
海河,河北,洋河,洋河水库,05-13 08:00,55,-0.06,4,2026-05-13,2026-05-13 00:52:41,6
海河,河北,陡河,陡河水库（坝上）,05-13 08:00,29.86,-0.08,5,2026-05-13,2026-05-13 00:52:41,6
海河,天津,潮白新河,黄白桥上,05-13 08:00,4.96,-0.06,6,2026-05-13,2026-05-13 00:52:41,6
海河,天津,潮白新河,宁车沽上,05-13 08:00,2.39,0.02,7,2026-05-13,2026-05-13 00:52:41,6
海河,河北,白河,云州水库 (坝上),05-13 08:00,1028.36,-0.04,8,2026-05-13,2026-05-13 00:52:41,6
海河,北京,白河,白河堡,05-13 08:00,591.15,,9,2026-05-13,2026-05-13 00:52:41,6
海河,北京,忙牛河,半城子水库,05-13 08:00,251.7,-0.13,10,2026-05-13,2026-05-13 00:52:41,6
海河,北京,安达木河,遥桥峪水库,05-13 08:00,455.16,0.03,11,2026-05-13,2026-05-13 00:52:41,6
海河,北京,红门川,沙厂水库,05-13 08:00,155.19,0.01,12,2026-05-13,2026-05-13 00:52:41,6
海河,北京,怀河,怀柔水库,05-13 08:00,58.25,-0.02,13,2026-05-13,2026-05-13 00:52:41,6
海河,北京,雁栖河,北台上水库,05-13 08:00,84.39,0.01,14,2026-05-13,2026-05-13 00:52:41,6
海河,北京,沙河,大水峪水库,05-13 08:00,167.65,-0.15,15,2026-05-13,2026-05-13 00:52:41,6
海河,北京,泃河,海子水库,05-13 08:00,108.69,,16,2026-05-13,2026-05-13 00:52:41,6
海河,北京,泡河,黄松峪水库,05-13 08:00,198.86,-0.01,17,2026-05-13,2026-05-13 00:52:41,6
海河,北京,泃河,西峪水库,05-13 08:00,213.12,-0.01,18,2026-05-13,2026-05-13 00:52:41,6
海河,天津,州河,于桥坝上,05-13 08:00,19.89,-0.01,19,2026-05-13,2026-05-13 00:52:41,6
海河,河北,还乡河,邱庄水库（坝上）,05-13 08:00,64.11,0.01,20,2026-05-13,2026-05-13 00:52:41,6
海河,北京,温榆河,十三陵水库,05-13 08:00,91.12,0.01,21,2026-05-13,2026-05-13 00:52:41,6
海河,北京,东沙河,十三陵水库上池,05-13 08:00,537.31,-0.27,22,2026-05-13,2026-05-13 00:52:41,6
海河,北京,温榆河,桃峪口水库,05-13 08:00,64.74,-0.02,23,2026-05-13,2026-05-13 00:52:41,6
海河,北京,小清河,大宁水库,05-13 08:00,48.89,-0.1,24,2026-05-13,2026-05-13 00:52:41,6
海河,山西,桑干河,册田,05-13 08:00,953.26,-0.02,0,2026-05-13,2026-05-13 00:52:41,7
海河,北京,清水河,斋堂水库,05-13 08:00,451.57,-0.15,1,2026-05-13,2026-05-13 00:52:41,7
海河,河北,中易水,安格庄水库,05-13 08:00,154.82,0.02,2,2026-05-13,2026-05-13 00:52:41,7
海河,河北,北易水,旺隆,05-13 08:00,129.83,0.02,3,2026-05-13,2026-05-13 00:52:41,7
海河,河北,马头沟,马头,05-13 08:00,138.25,,4,2026-05-13,2026-05-13 00:52:41,7
海河,河北,垒子河,西累子,05-13 08:00,62.37,,5,2026-05-13,2026-05-13 00:52:41,7
海河,北京,刺猬河,崇青水库,05-13 08:00,64.43,-0.26,6,2026-05-13,2026-05-13 00:52:41,7
海河,河北,磁河,横山岭水库 (坝上）,05-13 08:00,229.08,-0.18,7,2026-05-13,2026-05-13 00:52:41,7
海河,河北,沙河,王快水库,05-13 08:00,192.52,-0.04,8,2026-05-13,2026-05-13 00:52:41,7
海河,河北,郜河,口头水库,05-13 08:00,199.3,-0.01,9,2026-05-13,2026-05-13 00:52:41,7
海河,河北,唐河,西大洋水库,05-13 08:00,133.15,-0.04,10,2026-05-13,2026-05-13 00:52:41,7
海河,河北,界河,龙潭,05-13 08:00,438.04,0.02,11,2026-05-13,2026-05-13 00:52:41,7
海河,河北,漕河,龙门水库,05-13 08:00,120,-0.05,12,2026-05-13,2026-05-13 00:52:41,7
海河,河北,沙河,野沟门水库,01-01 08:00,374.16,,13,2026-05-13,2026-05-13 00:52:41,7
海河,河北,沙河,朱庄水库,05-13 08:00,237.87,-0.05,14,2026-05-13,2026-05-13 00:52:41,7
海河,河北,泜河,临城水库,05-13 08:00,118.24,-0.06,15,2026-05-13,2026-05-13 00:52:41,7
海河,山西,松溪河,郭庄,05-11 08:00,928.89,,16,2026-05-13,2026-05-13 00:52:41,7
海河,天津,团泊洼,团泊洼水库,05-11 08:00,1.62,,17,2026-05-13,2026-05-13 00:52:41,7
海河,河南,卫河,宝泉,05-11 08:00,254.49,一-,18,2026-05-13,2026-05-13 00:52:41,7
海河,河南,沧河,狮豹头,05-11 08:00,294.37,,19,2026-05-13,2026-05-13 00:52:41,7
海河,河南,浙河,弓上,06-10 08:00,482.12,-0.73,20,2026-05-13,2026-05-13 00:52:41,7
海河,河南,汤河,汤河,05-11 08:00,111.93,,21,2026-05-13,2026-05-13 00:52:41,7
海河,河南,通河,琵琶寺,05-11 08:00,113.1,,22,2026-05-13,2026-05-13 00:52:41,7
海河,河南,安阳河,小南海,05-13 08:00,162.8,-0.08,23,2026-05-13,2026-05-13 00:52:41,7
海河,河南,粉红江,双泉,05-11 08:00,140.88,,24,2026-05-13,2026-05-13 00:52:41,7
海河,河南,露水河,南谷洞,05-11 08:00,524.94,,0,2026-05-13,2026-05-13 00:52:41,8
海河,山西,浊漳河南源,漳泽水库,05-11 08:00,901.5,,1,2026-05-13,2026-05-13 00:52:41,8
海河,山西,浊漳河北源,关河水库,05-11 08:00,989.48,,2,2026-05-13,2026-05-13 00:52:41,8
海河,山西,清漳西源,石匣,05-11 08:00,1141.33,,3,2026-05-13,2026-05-13 00:52:41,8
黄河,青海,黄河,龙羊峡,05-13 08:00,2581.96,-0.06,4,2026-05-13,2026-05-13 00:52:41,8
黄河,甘肃,黄河,刘家峡水库,05-13 08:00,1726.03,-0.42,5,2026-05-13,2026-05-13 00:52:41,8
黄河,宁夏,黄河,青铜峡水库,04-19 08:00,1156,,6,2026-05-13,2026-05-13 00:52:41,8
黄河,山西,黄河,万家寨上,05-13 08:00,975.04,0.23,7,2026-05-13,2026-05-13 00:52:41,8
黄河,山西,黄河,天桥上,04-01 08:00,833,,8,2026-05-13,2026-05-13 00:52:41,8
黄河,河南,黄河,史家滩,05-13 08:00,317.12,-0.07,9,2026-05-13,2026-05-13 00:52:41,8
黄河,青海,巴燕河,东大滩,05-13 08:00,2981.46,-0.03,10,2026-05-13,2026-05-13 00:52:41,8
黄河,陕西,杏子河,王瑶,05-01 08:00,1179.07,,11,2026-05-13,2026-05-13 00:52:41,8
黄河,陕西,芦河,河口庙,05-01 08:00,1147,,12,2026-05-13,2026-05-13 00:52:41,8
黄河,陕西,榆溪河,尤家,05-13 08:00,1093.75,,13,2026-05-13,2026-05-13 00:52:41,8
黄河,陕西,居水,薛峰,05-13 08:00,605.85,,14,2026-05-13,2026-05-13 00:52:41,8
黄河,河南,宏农涧河,窄口,05-13 08:00,636.36,-0.02,15,2026-05-13,2026-05-13 00:52:41,8
,黄河,汾河,汾河水库,05-13 08:00,1122.08,-0.06,16,2026-05-13,2026-05-13 00:52:41,8
黄河,山西,文峪河,文峪河水库,05-11 08:00,832.23,,17,2026-05-13,2026-05-13 00:52:41,8
黄河,陕西,千河,冯家山,05-13 08:00,707.81,-0.02,18,2026-05-13,2026-05-13 00:52:41,8
黄河,陕西,漆水河,羊毛湾,05-07 08:00,637.22,,19,2026-05-13,2026-05-13 00:52:41,8
黄河,陕西,黑河,金盆,05-13 08:00,585.01,-0.21,20,2026-05-13,2026-05-13 00:52:41,8
黄河,陕西,石砭峪,石砭峪,05-13 08:00,723.9,-0.09,21,2026-05-13,2026-05-13 00:52:41,8
黄河,陕西,沮河,桃曲坡,05-13 08:00,787.22,,22,2026-05-13,2026-05-13 00:52:41,8
黄河,陕西,沈河,沈河,05-13 08:00,400.44,-0.01,23,2026-05-13,2026-05-13 00:52:41,8
黄河,河南,枯河,唐岗,05-11 08:00,117.18,,0,2026-05-13,2026-05-13 00:52:41,9
黄河,河南,漭河,白墙,05-11 08:00,125,,1,2026-05-13,2026-05-13 00:52:41,9
黄河,山东,东平湖,东平湖老湖,05-13 08:00,41.27,,2,2026-05-13,2026-05-13 00:52:41,9
黄河,山东,瀛汶河,雪野水库,05-11 08:00,231.91,,3,2026-05-13,2026-05-13 00:52:41,9
黄河,山东,石汶河,黄前水库,05-11 08:00,136.89,,4,2026-05-13,2026-05-13 00:52:41,9
黄河,山东,大汶河南支,东周水库,05-11 08:00,227.65,,5,2026-05-13,2026-05-13 00:52:41,9
黄河,山东,光明河,光明水库,05-11 08:00,87.44,,6,2026-05-13,2026-05-13 00:52:41,9
黄河,河南,伊河,陆浑坝上,05-13 08:00,316.03,-0.09,7,2026-05-13,2026-05-13 00:52:41,9
黄河,河南,焦家川,青沟,05-11 08:00,609.7,,8,2026-05-13,2026-05-13 00:52:41,9
黄河,河南,刘涧河,陶花店,05-11 08:00,131.37,,9,2026-05-13,2026-05-13 00:52:41,9
黄河,河南,洛河,故县水库,05-13 08:00,521.67,-0.11,10,2026-05-13,2026-05-13 00:52:41,9
黄河,河南,甘水河,范店,05-11 08:00,325,,11,2026-05-13,2026-05-13 00:52:41,9
黄河,陕西,南洛河,李村,05-13 08:00,1034.16,,12,2026-05-13,2026-05-13 00:52:41,9
黄河,河南,陈宅河,寺河,05-11 08:00,401.36,,13,2026-05-13,2026-05-13 00:52:41,9
